NumeroLegislatura;org:member;org:role;sen:CodigoMandato;sen:UfParlamentar;sen:finishDate;sen:startDate;org:role;resource_uri;org:postIn
55;6685dbfc-f694-4584-8fe5-5d36264816f9;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;465;SC;2019-01-31;2015-02-01;eb8c61dd-71dd-4f45-9f58-7cb6f892f0fa;3088abc7-c309-473e-8e29-8b6c11b9cb79;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;946589e6-bae5-429e-b701-5e6a2b799a5b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;473;AM;2015-01-31;2011-02-01;b8bb71df-0d58-47e1-b787-e7d28e2d2d77;75c923eb-ed0f-49e8-ad65-716f5dda1277;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;946589e6-bae5-429e-b701-5e6a2b799a5b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;473;AM;2019-01-31;2015-02-01;103e4bb7-12a3-4815-b108-145cc195ebaf;23f15677-04a8-40fa-8f82-070b909e5897;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;b86b5391-ef07-4936-b54d-adc15b1d3867;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;444;CE;2015-01-31;2011-02-01;ce6e812e-e74b-4a34-ba44-517d33e5f9f9;598448bc-c5e2-4dde-984c-24f692c3a8d4;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;b86b5391-ef07-4936-b54d-adc15b1d3867;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;444;CE;2019-01-31;2015-02-01;8da0ee80-a667-4b99-b566-6fd9f85c65e7;1deeb772-8c06-484c-833a-b9e11abae15b;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;5dce3689-8680-455d-8de5-c78cee5808c0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;478;SE;2015-01-31;2011-02-01;368a3a57-afaa-4d52-9189-fc4077de4503;6c4081c2-feb0-45de-8d52-9ca6e3b3732f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;5dce3689-8680-455d-8de5-c78cee5808c0;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;478;SE;2019-01-31;2015-02-01;5bc69a6f-035b-4064-8304-fc7cbd0bd750;50e0c894-5420-4380-9197-514bbfdea86e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;fe664cb8-8e4d-49a8-84b4-64c6077fc674;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;493;AM;2019-01-31;2015-02-01;06ca555a-63dc-43b9-a6e6-964c4542ee95;6d5840cc-e4f5-4b4d-ba5c-b7ffbc77eca1;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;fe664cb8-8e4d-49a8-84b4-64c6077fc674;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;493;AM;2023-01-31;2019-02-01;9ddf10c3-4fac-42d3-97b7-5d47f67e2478;8ca3f6bb-587f-4b63-ae74-140d605b2e60;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;84f0b753-4bfd-4ba8-861e-120b634fa4d7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;504;GO;2019-01-31;2015-02-01;b1f28404-e64a-4e88-8cdb-c84b07d6921c;e7fe33ab-2c5e-4edc-acfa-9109f7a2db16;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;84f0b753-4bfd-4ba8-861e-120b634fa4d7;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;504;GO;2023-01-31;2019-02-01;09d997e4-fcf8-4142-9363-97f2229b1c60;6eaa8934-1efa-4d6a-8769-c5cb9ca54342;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;712bd3d5-a4ea-40a7-a0d2-33df5c28b534;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;470;DF;2015-01-31;2011-02-01;15c48e34-7704-42e9-a761-990e2142775c;41b7a7bc-c9eb-45b9-9f7c-49a81789b974;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;712bd3d5-a4ea-40a7-a0d2-33df5c28b534;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;470;DF;2019-01-31;2015-02-01;052aa426-f355-4a11-b076-535b36b472e2;e4875d5d-da96-40f3-9f69-9169affd150b;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;b98ec8d1-4549-470f-8374-366530628dbb;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;436;RJ;2015-01-31;2011-02-01;66100724-f82c-4b6c-8e45-04bf05ee0e9a;ee9962c2-505e-420a-930b-2d77247e978f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;b98ec8d1-4549-470f-8374-366530628dbb;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;436;RJ;2019-01-31;2015-02-01;c5500fb4-5bb1-42f6-bb80-0b962c0c65a6;d736c519-054d-4df7-8af6-e08f6a970980;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;f4933a10-b1bc-46c2-a343-95708afcd127;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;445;MA;2015-01-31;2011-02-01;e73997d3-ff81-43da-9f3b-d172a85702fb;714439b8-71e3-4964-9884-5547ae185763;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;f4933a10-b1bc-46c2-a343-95708afcd127;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;445;MA;2019-01-31;2015-02-01;b95c5152-1944-43cd-abc2-3650d6d307a5;72f7640a-b9fb-4ed4-ab6b-d6ccd111a5a4;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;62339ad5-d4b4-4020-ba26-d7cf4fdf1a05;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;497;RS;2019-01-31;2015-02-01;e28a2d30-ee46-4e25-8716-b89dfc792ca5;43c2e152-ad04-4625-a6f9-08b26b85c394;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;62339ad5-d4b4-4020-ba26-d7cf4fdf1a05;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;497;RS;2023-01-31;2019-02-01;84ac8e97-f742-43a0-bbde-289393f6bc19;dd3f94dc-70bf-410f-b870-75b8a0d62f26;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;a212ab79-d828-47dc-a51c-975ff407b33f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;461;BA;2015-01-31;2011-02-01;9e5cc6d2-ef9e-4a36-bf66-3c25cacf5f85;b1e93c76-5aad-4c09-a59b-19409c9281c3;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a212ab79-d828-47dc-a51c-975ff407b33f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;461;BA;2019-01-31;2015-02-01;09bb647c-b344-4859-84e3-2669255f02bd;3bd7f906-0bd1-4647-9cf0-20196489c124;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6dc5b084-b09c-4d62-8944-a44a4cd76d4b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;518;TO;2019-01-31;2015-02-01;c874d3da-e983-4ccc-be3d-208ea54c5f9e;69b0ef51-8404-4c7a-bd57-742a916c762f;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;6dc5b084-b09c-4d62-8944-a44a4cd76d4b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;518;TO;2023-01-31;2019-02-01;86e4afa3-ee58-479d-808f-791dcd286c7c;e89fb13c-409d-42b0-87b5-2419ba6cacf4;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;89a0c997-19a7-4cb4-8de2-aa42d0be3a15;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;495;MG;2019-01-31;2015-02-01;2692f5f3-41c0-4eb5-bb9d-faadc14a6229;0569f50e-9d69-43e9-b966-9b7718c389b6;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;89a0c997-19a7-4cb4-8de2-aa42d0be3a15;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;495;MG;2023-01-31;2019-02-01;11730852-1e7b-4ac7-9fc7-3587bf4b599d;f334a55d-8dac-4ab7-8199-25b187a5d4af;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ef74cc4d-6a3a-4064-a91b-c98678c6d365;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;478;SE;2015-01-31;2011-02-01;edd6a2fc-a67d-4523-b3e5-921b8ce6a177;8ffc7dbd-d9fd-43d6-80b2-fbf2b3f67f9a;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ef74cc4d-6a3a-4064-a91b-c98678c6d365;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;478;SE;2019-01-31;2015-02-01;6c49c349-3a01-4ed4-bc29-fd2700cb462c;69c386d6-a5b8-4e69-8565-206197896495;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;f1457652-afbf-4a81-b6aa-b849dc561046;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;468;TO;2015-01-31;2011-02-01;1e3681cd-76de-47b0-9674-908f83d0c426;99daf0a2-293e-4530-8238-c6dd6646488d;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;f1457652-afbf-4a81-b6aa-b849dc561046;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;468;TO;2019-01-31;2015-02-01;9dd90795-7810-488a-ba08-74635d32bbb4;a0d555de-bfd3-4edc-96ac-760b880b3891;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;320311a6-d715-4964-879e-fb101fa402bc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;451;TO;2015-01-31;2011-02-01;54df02ae-a432-4b9e-8458-02928801a16e;eefbfd2d-dd3e-4bb3-a086-ec5f5f93e363;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;320311a6-d715-4964-879e-fb101fa402bc;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;451;TO;2019-01-31;2015-02-01;c0880307-717a-4f7c-be66-21794afed321;59c949e1-21ad-4961-84f9-fccf4d5d8ece;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;9bb51ba5-88b6-4ba3-b029-d9c49e6c3153;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;481;RN;2015-01-31;2011-02-01;a8406557-a7d5-4b42-a0d6-1bd5c9ce09ba;ec2bd071-a34a-4331-8990-7441975d8fe4;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9bb51ba5-88b6-4ba3-b029-d9c49e6c3153;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;481;RN;2019-01-31;2015-02-01;213ba83d-5e3e-480e-82f2-7e92fa936cc5;4720fe69-3629-4cc2-b1c6-9d1fed6a55ad;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;27f4d6c1-1037-4962-8f06-8be2aa125bda;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;509;RJ;2019-01-31;2015-02-01;76ccd01c-bf2e-4db1-9525-e6f1124ea155;2d24285d-fdf1-49f1-a845-0cbcdb7519b8;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;27f4d6c1-1037-4962-8f06-8be2aa125bda;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;509;RJ;2023-01-31;2019-02-01;45988c21-103a-454f-a4e2-5044d5cd9793;69169426-03a7-4fa7-aef0-96b35fbb486b;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;2e481b90-0e15-4db9-9b5f-610e172d594c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;490;AP;2015-01-31;2011-02-01;d66dd5f3-89ab-4755-aa8a-247fb291428e;e2864ee2-1398-4b06-b2e3-65ce256195da;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;2e481b90-0e15-4db9-9b5f-610e172d594c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;490;AP;2019-01-31;2015-02-01;cd497b52-efe5-4d10-8a31-8808f5bc0857;307e64a2-7361-421f-aa39-d940246f847f;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;24e9ce13-10bc-45c8-8e44-193ae4a05652;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;458;PI;2015-01-31;2011-02-01;94f5e61e-d731-493e-82b4-9fc8a534433a;7f064b99-98c3-4e1f-bb9a-fa3154ab594c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;24e9ce13-10bc-45c8-8e44-193ae4a05652;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;458;PI;2019-01-31;2015-02-01;5a33cd04-6c46-4c44-9392-438b1122adee;add05819-4936-49e6-a226-1447e977f3ed;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;cbe5f9ca-9957-4942-a6f7-f06b65c62214;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;488;PI;2015-01-31;2011-02-01;38406652-9fc3-4d6a-9277-db9a36bed4cf;f8712b0e-557c-4a66-bdeb-cfd09d80d42f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;cbe5f9ca-9957-4942-a6f7-f06b65c62214;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;488;PI;2019-01-31;2015-02-01;770b6ab8-98aa-4e35-8a70-2fdb04119751;cae4ffe0-22cc-42f2-8d11-817a25b80853;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;9e5aa786-11f0-4bf5-8a56-3c1602173afe;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;438;MA;2015-01-31;2011-02-01;808e08cf-6903-4aa9-9eff-05c1a2b3d959;5d20ca1c-d65d-4f3f-a858-c46d405f5078;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9e5aa786-11f0-4bf5-8a56-3c1602173afe;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;438;MA;2019-01-31;2015-02-01;4af01771-ae93-49bb-9b31-e100f9bc3652;ea4d1724-c2b8-4291-b61a-68489e4c2e1c;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;ba68a161-21e0-41bd-83f7-79585009d217;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;469;AL;2015-01-31;2011-02-01;e9c6b575-60d9-4afc-b514-ded6cfb1d66d;146ca6a2-9bc1-4e30-b332-c1aff0814b09;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;ba68a161-21e0-41bd-83f7-79585009d217;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;469;AL;2019-01-31;2015-02-01;f579972e-02c4-4f80-9773-d09dd336b6dc;9cb45ee9-4321-45ea-adc1-bc144fa94900;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;a3548a4e-4ed4-499a-b4c8-56c6c17b1ca2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;516;SP;2019-01-31;2015-02-01;4bab723d-31de-4f38-b49f-e92b591ad4a3;8a7df411-cf61-43d9-a66e-faccec9007a5;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;a3548a4e-4ed4-499a-b4c8-56c6c17b1ca2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;516;SP;2023-01-31;2019-02-01;3125e024-b4a0-478e-a91b-9af883688f0b;9d97fa5f-7897-4165-8466-833fba543e1b;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;e2a0c8c7-1425-4a92-bf48-39b6dc6ce113;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;443;PE;2015-01-31;2011-02-01;7aa05a04-ca6a-4f31-ae5a-465c99a692c5;6e3652f2-d288-4f67-ab0b-08282b33dbf0;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e2a0c8c7-1425-4a92-bf48-39b6dc6ce113;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;443;PE;2019-01-31;2015-02-01;d99b106a-a9b4-4ee0-a1c6-c650a5b8250d;a01d3ec8-f061-47b0-bb6e-8a788ae50958;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;c856cfc4-2e0c-4430-a10f-34dcb587d91b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;444;CE;2015-01-31;2011-02-01;0a72b2ec-cfa0-4a15-9486-b7a341be86f3;a2527678-0ffc-4ad9-abf6-f61ea4aa4fdd;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c856cfc4-2e0c-4430-a10f-34dcb587d91b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;444;CE;2019-01-31;2015-02-01;8492546a-9e1f-4d4b-9199-45375a15dc1d;2bfe6935-8ffb-45d4-91f3-22387efa1a30;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;dfb1419a-ee09-449f-9952-4ed6b289f8ff;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;463;MT;2015-01-31;2011-02-01;43bcf9b2-ff35-448d-b53e-9f64f6698a75;5b74ec81-1391-440c-9f7e-616ed3574aba;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;dfb1419a-ee09-449f-9952-4ed6b289f8ff;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;463;MT;2019-01-31;2015-02-01;18973a57-a3ae-4170-98d8-6e50fac57e21;6e3bce32-04c8-4c67-9e32-cde7168f1d3f;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8c0a7b07-274e-49ef-8183-1b0f7d2a12d4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;513;PB;2019-01-31;2015-02-01;bb83e217-365b-44c7-a033-71e150f40bd6;35e3be12-fca1-42d7-8c6f-de987517cfac;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;8c0a7b07-274e-49ef-8183-1b0f7d2a12d4;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;513;PB;2023-01-31;2019-02-01;373cc9b8-f83d-428c-884d-8eadc5b4d1c3;342fa29e-ac13-4b86-a84d-f0e34074f76e;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;87ae454d-d28f-4474-9f29-1bf19a2e4f5a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;457;AL;2015-01-31;2011-02-01;742ff772-49f8-40ea-902d-6c5c383aefbe;b49083ea-c567-41f6-b4a2-fd0558c4ec2c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;87ae454d-d28f-4474-9f29-1bf19a2e4f5a;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;457;AL;2019-01-31;2015-02-01;09897fbf-8d3b-4f55-a345-36f8307e0015;51b903e1-1be0-44c9-aaeb-1cbbf8756739;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;5c911422-7443-4bf0-8b11-9a520c8a27cb;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;474;SE;2015-01-31;2011-02-01;a8e3847f-2a9e-4e8b-9c79-4f2116959a6f;355d114b-2122-4627-9aba-466b81177bfe;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;5c911422-7443-4bf0-8b11-9a520c8a27cb;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;474;SE;2019-01-31;2015-02-01;a9ae4c63-20d9-4277-8a13-8f0bc7da8709;e43891ce-b3f9-497a-96f8-be5d7c06fb39;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;e356eb11-90f1-49a8-85d4-a8e16a95a17e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;502;DF;2019-01-31;2015-02-01;c1e315ee-4ed9-4e4a-b008-f9f181f9cec3;fff07bb3-5743-4f11-8561-319304c31455;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;e356eb11-90f1-49a8-85d4-a8e16a95a17e;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;502;DF;2023-01-31;2019-02-01;d80a20ec-fe1e-43a1-a6f1-1ce586babd85;48852fa9-4e2a-4b64-b001-dc512d56ce41;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;9f73ae11-6ff0-42e6-a8db-705a4692e0fa;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;516;SP;2019-01-31;2015-02-01;7cb00b2d-488b-4c95-984c-495c9636ea8f;b3519dde-0eef-49ab-aa0b-02b44bea8220;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;9f73ae11-6ff0-42e6-a8db-705a4692e0fa;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;516;SP;2023-01-31;2019-02-01;dc19ce6f-b059-4aa2-91f7-e5ca224b2ef1;29e08969-a2f3-4ef1-95d9-31ac437a4d47;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;17031a44-b65f-4638-8662-b13bf6f8ce12;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;455;ES;2015-01-31;2011-02-01;2a5c4b55-d5d8-4d2d-b0d1-47e9b9b05c4c;8084a98a-fd52-45c9-8729-7ed1b00f6dbe;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;17031a44-b65f-4638-8662-b13bf6f8ce12;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;455;ES;2019-01-31;2015-02-01;bdd3abeb-b592-4323-8078-3b9a7e9f898c;4b5fc5b0-0167-4d21-a8fc-4b055cad7aef;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;f97a73a1-03cb-4e32-a382-0177b258260f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;458;PI;2015-01-31;2011-02-01;f1c6e131-674f-4585-b4e0-783e1cec614b;1414cf60-ba53-4292-a351-cb165ab4b673;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;f97a73a1-03cb-4e32-a382-0177b258260f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;458;PI;2019-01-31;2015-02-01;5abd816d-1a10-4ffd-bcb5-69fbc64aec00;f8ee9a9e-2b9f-4fb8-a542-838315981f12;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;170a5a8e-a899-4301-892a-da369771ab8f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;501;AP;2019-01-31;2015-02-01;408375c6-8416-42ee-bb39-a6a47c4d80b3;9e00ef96-95ed-4e74-a8f0-6802d7065ecc;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;170a5a8e-a899-4301-892a-da369771ab8f;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;501;AP;2023-01-31;2019-02-01;7f352166-1312-4507-9395-6a33db9ea5be;999b0786-978f-4a79-a446-0692dad744e7;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;8de705cd-76c6-4ec6-8b16-c49344da6a6b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;462;RS;2015-01-31;2011-02-01;45768c32-f23f-4d2c-94c4-cda10e554b38;0e743db9-b57b-45ca-8da6-12e83fac5930;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;8de705cd-76c6-4ec6-8b16-c49344da6a6b;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;462;RS;2019-01-31;2015-02-01;6c1c0fda-fbe5-41f4-9308-6edf5c1aa19d;dd69e1ab-ee80-4dbc-8b81-0597e62cf3da;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;39c6b124-452c-45dc-b123-941cce7dce31;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;481;RN;2015-01-31;2011-02-01;06363e39-0ac7-469f-8d5c-903e63d3c27c;a523fde2-a7a6-47f9-b9ae-da56d420ab94;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;39c6b124-452c-45dc-b123-941cce7dce31;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;481;RN;2019-01-31;2015-02-01;22ecbe90-79a4-4e79-afc3-735ff6626125;733ab35c-1796-4c88-9a82-466ac1798abe;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;6453f0e8-fe19-4ee2-9d4f-9fb5195fcfb2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;506;MT;2019-01-31;2015-02-01;cfdac7b9-7cbf-47ce-be61-b4646d7a63f1;e10f88d3-0ea1-4358-9086-6e5ff2e9715c;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;6453f0e8-fe19-4ee2-9d4f-9fb5195fcfb2;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;506;MT;2023-01-31;2019-02-01;6e1cfac9-805c-463e-9ea8-373f2daec792;4288603f-b8a3-4a3e-a014-02fb5c5bbaae;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;42942b1b-3180-4220-be4b-d0ae357a7bcd;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;486;RR;2015-01-31;2011-02-01;8b1be614-50d4-4af4-9441-52e9484573ee;24c1b300-bc4c-4ac6-a49b-6ef63db85bc0;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;42942b1b-3180-4220-be4b-d0ae357a7bcd;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;486;RR;2019-01-31;2015-02-01;232f6df1-0a5c-4073-952e-517fdf7e6e6e;9add70ae-a747-4efa-9b2a-a271f635da1d;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;c8a41ec7-91f3-4ec5-bc52-f99a15c6a791;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;496;PI;2019-01-31;2015-02-01;0016ea30-8e7b-4e38-8e1c-8a1ed5a3f34a;e4483a32-c458-47f2-803d-e4b80090b6ab;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;c8a41ec7-91f3-4ec5-bc52-f99a15c6a791;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;496;PI;2023-01-31;2019-02-01;6f4ce6a3-cc36-4377-bbd1-9d1632c4dc19;c5f4b922-846f-43bb-aa18-f375131ea7a2;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;cdd23e85-1be2-42cd-8d15-fa6e8ae93688;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;484;AC;2015-01-31;2011-02-01;92c2af81-4320-42a4-84dd-7a613653dfcd;1b50874b-062e-48b0-a69e-ab32f3c5d29e;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;cdd23e85-1be2-42cd-8d15-fa6e8ae93688;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;484;AC;2019-01-31;2015-02-01;b44885f8-7ff5-4df9-8031-20b592815446;5bc253fb-58b6-4cdf-b22f-24e757d6a67a;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;1b844d51-89e8-4960-b222-e1c8e4269d71;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;448;PE;2015-01-31;2011-02-01;61b1558b-8794-48be-a42a-658e9d390822;31d5d7ea-5d74-4032-ab2f-1a45e965e91c;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;1b844d51-89e8-4960-b222-e1c8e4269d71;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;448;PE;2019-01-31;2015-02-01;f528691a-7d6a-4d1f-af78-2ddb40da0900;8b37222f-75b0-4093-8ef2-b9879ed468f3;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;08a8aedf-0d3c-422b-ba8a-30b9e3d5c0c6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;514;PR;2019-01-31;2015-02-01;f732e435-f07a-40b3-b818-72b855eb3bbe;a67fecfc-32d3-4c47-973e-3740ffbb6159;81311052-e5b6-46fe-87ba-83865fa0ffb0
56;08a8aedf-0d3c-422b-ba8a-30b9e3d5c0c6;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;514;PR;2023-01-31;2019-02-01;4147e816-9f63-430a-a21c-b29b967e5444;38783a7e-2ea5-4ac4-a205-c669c17ab984;81311052-e5b6-46fe-87ba-83865fa0ffb0
54;4bdb68bb-67ba-4542-85ca-e50313e18a2c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;476;RN;2015-01-31;2011-02-01;033187e5-68a2-4ac9-9cb5-f6b64480bd99;2200d9cd-50df-4692-a46c-fea0f2c4e9a8;81311052-e5b6-46fe-87ba-83865fa0ffb0
55;4bdb68bb-67ba-4542-85ca-e50313e18a2c;d57a29ff-c69a-4b32-b98a-3dd8f204c0a3;476;RN;2019-01-31;2015-02-01;88b16f00-937a-4856-894f-ac4cc4206a8b;77fe0b39-6150-40f4-a083-6ac4e849706e;81311052-e5b6-46fe-87ba-83865fa0ffb0
