cam:finishDate;cam:sigla;cam:startDate;org:member;org:role;slp:resource_uri
;PSD;;6c23d519-8090-411e-8aa2-605b21cf54f5;0c52d132-7014-415f-b5be-c4cceaa20874;b63d1f02-cbb1-496b-8d30-0ce858307181
;DEM;;3f8c9516-7cae-42b7-9b1e-3b2f495b3f37;5fe6181c-1e30-4022-94db-37e562d2a64f;69fbad2a-a61a-4c5a-a297-5a6a93076e67
;PT;;88c627b9-416b-4274-b918-0df57e525694;a0123585-30a9-49a4-9827-02ac0cb1d53a;18713278-7b1a-4128-85a0-7b098f1b357a
;PDT;;48ced01a-b618-4314-8231-acf12757148c;d781d5ab-320a-4ea7-a8f5-aae06668d1b0;80da797a-a14a-4448-b283-aa831ca2d9f6
;PSD;;dc1d858b-f31c-4fd2-bdc7-4edb537eee14;ec03f353-ea11-4490-ac1f-831ee1130875;5837ddc7-6f32-4fa8-abd1-2afc931bf757
;PROS;;dc1d858b-f31c-4fd2-bdc7-4edb537eee14;de69c43a-d74c-49fa-9c32-e95b93194000;9aabf5ad-372d-45bf-85f9-4d788fb520d9
;PSB;;4b1e3baa-2862-4408-93be-fb932e55c0fe;e63b8dfe-49d9-49b2-a0f8-1356cc7ebc17;f31a5dc8-29d1-4b35-8292-d245a7c7fb84
;PSDB;;60ca1f38-b961-4c81-b00f-d76d5aed1a7e;ccd71551-cbef-47ee-859f-1da0e6fea436;ebd29198-c0f4-4b8b-a9e2-4790bf6cebaa
;PDT;;edf32f6c-c39c-4331-8ba6-51d49a59b801;3bc7771e-f37f-42e8-bf64-e446ae9e221a;341a7a56-32d1-43d7-bc40-18ceb98767c8
;PV;;2d752cc2-d443-4768-b752-33678868fa17;21e33400-f5f8-4375-8be0-c45095e2ceab;772bfc4d-c287-4569-afeb-471123e66aa8
;PMB;;2d752cc2-d443-4768-b752-33678868fa17;6bc71b81-c9bc-44d1-a645-96ed1807350f;2cd51029-138f-4614-86d8-7adda95f1b12
;PMDB;;2d752cc2-d443-4768-b752-33678868fa17;6080655e-5f24-475b-83e5-dd6377ac5932;d297f504-3057-41cf-b82e-9305ece29bf9
;PMDB;;f23c1d52-1aa8-4099-98f9-bb9d6465561f;bcd017a3-3d1b-4529-9446-7ad7250ffdf3;5e48010d-da98-49dd-8cc5-925f3688e3c8
;SD;;f84ecb6c-e92c-4882-9843-003051be682e;d5ec8ac1-7cf9-4e81-84df-c3b811829fd7;8e556479-87f2-4523-8bb6-3bef905fae76
;PMB;;f84ecb6c-e92c-4882-9843-003051be682e;f3306a0e-d8d6-4806-942f-c39bb1bca2d2;2f4641d8-683b-400b-8e07-0c25995d3736
;PTN;;f84ecb6c-e92c-4882-9843-003051be682e;ce06e1fc-4681-47da-98c2-c715d0f09cf6;f4ce1a1a-d97e-4f30-9d0e-65793d17773d
;PODE;;f84ecb6c-e92c-4882-9843-003051be682e;456cb5ea-bc1c-435a-965f-0855f641c26e;ef33b09f-6984-4c00-ac41-ed890f67874a
;PSB;;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;4bc6566e-e94a-470e-b089-ad5a2a94e1b8;b0393423-d455-42c7-94ec-ca3dd07eacf3
;S.PART.;;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;a810e65a-3eff-455d-96ab-8ce3c8c640d9;2af2e7a3-748e-4266-b0a7-c1202df1249d
;DEM;;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;626fde64-8a32-4ce6-8c08-e08455987328;aedc218a-09bd-43a6-8e3c-dc627851253d
;PT;;706fd0ee-b568-448e-84bd-bc42c668a39e;c25ab40e-6118-48c6-ac48-478f925149a0;c4b31393-3d0a-4a38-8714-5b14ed7951eb
;SD;;cd17c3fd-0140-461d-b5ee-efd2affd5b5f;6d964228-6da4-46b1-9ef0-47d401cce63c;f0195c1f-2eb4-4072-9613-2be7e8702ad7
;PSD;;cd17c3fd-0140-461d-b5ee-efd2affd5b5f;ccf82122-64de-4658-a731-5d6e220b38d8;2cf6b006-a68a-4a00-ac6b-104680e9bf6d
;PSD;;70a94318-a254-4d66-9585-f539f30f75fb;846e614d-f186-4984-ac63-c477eaedded0;b4f046d1-7723-41f2-8bc6-4dae4dac77aa
;PP;;76563ffb-1923-4029-92e2-36fefbfd0663;bb73e021-1706-4b39-8c5b-0ab5a5ca510b;aaa31230-6d7b-47f4-bdd4-11b81face047
;PSD;;b050ba0b-d604-4203-b521-2d01191979df;f4698207-1872-4c8f-83cb-053798f4e749;3fb2a9f2-465f-4862-b71e-3a391ade7d63
;PSD;;d8891d3f-e9d9-4172-8b22-972834935e79;73426467-39cd-4d23-bd40-f85ee30d7e65;53bde689-6a4f-4cd9-90ba-9fc14ef0721f
;PPS;;235f6d78-3cac-4f32-a074-8bbe87207b93;4ba5418d-0b26-4706-b774-4170de2de71f;e29390c4-18f8-4b1c-a16d-243dbc66e25c
;REDE;;235f6d78-3cac-4f32-a074-8bbe87207b93;92f57c80-3e1f-493f-b9f7-113cb714ec2b;bd51667c-1dbd-4e40-8d61-f50be57b927a
;PPS;;235f6d78-3cac-4f32-a074-8bbe87207b93;f69ea03a-1e0b-40c3-9cfe-e78d60ff8b58;4c0116e8-c333-4dbe-b887-eea4ee617190
;PTB;;52953156-f626-447a-bee1-4f78daa430e0;ba528533-bb8c-4cb0-b082-e2d844b1d897;211fad05-5aa6-4ac7-a74a-dd9fd4741d2d
;PROS;;52953156-f626-447a-bee1-4f78daa430e0;6ace9f02-63c4-4182-8f95-b211874bbdc8;ae91ca99-a5da-4e13-a6e2-ccbd7d319d00
;PV;;2f76bf90-84ad-4159-a2ce-2067408c9f61;61df9c87-d12c-4231-9180-a566be41a085;7c4ac2e8-b31e-4c35-9fe5-52afa093534e
;PT;;e2d14a77-be39-4120-901d-0e8b757d6f2b;c3fc191e-ef98-4391-bc88-c76ffd170bd4;ce2bb562-bc5f-4e38-8af3-a87cd06b82d7
;PT;;2faf0164-5bb5-4015-a25d-6543e85806fb;d1b1aab3-ab93-4c52-be14-b3b5ef21048e;96dad7de-1889-440b-88f1-0c327296f774
;PSC;;35f4f858-1c3c-4cd4-a010-1a31e81c2696;60df4124-6b26-4c50-9b33-bf988db920c1;78cef1ca-01e8-47e6-ba07-dcdd0510c2ab
;PEN;;35f4f858-1c3c-4cd4-a010-1a31e81c2696;e726c3ac-b43f-46b2-b99f-dc553b56eb38;66c9c164-d042-44ba-b1e7-8de17f139066
;DEM;;6661deb9-1281-4b24-833f-11bb9895e63a;6ba6d94b-9fc5-4b9b-981c-00ab25f5c954;939a672d-8c98-4bac-96fe-e583168e2400
;DEM;;5daa2f11-b281-4441-bb1d-3c2dcb5d4ebf;7a391f3e-7ca9-4f3e-98ef-59e8e0c3dc5c;241fdad8-b22b-4c1c-a577-f92cc4e4cb15
;PP;;aa96eebd-e753-4585-90c4-d0b724e46eca;0b4b902e-0f95-434f-bfac-05025cbfc976;fda5470c-92f4-43b3-92be-5f4893765966
;PMDB;;e8e945cc-2db7-4e30-8a09-73307aab294c;677516c8-bef9-4f69-8587-51c1d2065459;1b70edd2-f743-4ed7-bbae-1c02275d8f8a
;DEM;;6c56046c-8be2-4b6b-95eb-9ec825ef558c;6b5d4349-7b60-4f76-8196-196a2ee5f736;4656258a-1402-41d5-8e0f-1966bf9aac22
;PMDB;;c6ce70f7-7478-4fe5-b287-d24d98fba485;ec1ee210-9bbe-416c-9af5-8a2944b34b3f;c153f7d7-4a2c-4579-976f-83d6624c912d
;PSDB;;cbd6d9e3-8e13-4d83-92bf-83160bbe4b83;df84003f-e61c-49fa-8572-e693ace8ca2f;87dbbcdc-31e7-424c-9b64-d651d7bdc79c
;PMDB;;0b216403-8aaf-4957-8c99-127003b9a9ea;ae64e169-a609-4b8e-933b-3c94e0d3190d;20b714bc-7749-4e56-b2a0-f94a06b9b415
;PMDB;;dbef1c04-8972-4b34-a5b9-c47d9f68f56d;a63541df-56bb-4743-a85b-11bb9258fc9a;bda6ff7d-d21a-4419-acdf-fdd45dcbb2fb
;PR;;dbef1c04-8972-4b34-a5b9-c47d9f68f56d;e92076cb-9b57-4813-a42f-7c7b0dd7a079;3f6b1bb7-1659-4483-95e6-95138a5ae0cc
;PMDB;;a34661ca-182a-4bc2-9342-e145b58789ee;4d9c1eec-873c-42b0-a73e-f9de3c55b4bc;ee9d7900-7dd8-4c10-84dd-2a2e4daf1eb1
;PMDB;;6d8fb083-db6f-4d94-8820-ab7924396630;61b07e41-ebec-4d81-8179-4dec4817d7d8;d286f7d4-def6-4cba-a9a1-1808efdbc4d1
;PSDB;;fbd253f5-d926-4af8-ad55-125ca1d1ba31;33bfde7a-a57c-41c7-be30-529c9acb6996;4a606a4f-43ea-4e32-90ff-9a162f61f9e0
;PSC;;eb090a25-6a31-48ba-b8ea-5220c919c4ce;a8750724-7af8-42a8-a8a8-e31c8deccdde;df3bfe40-068f-4533-b318-ec37eea432c5
;PSD;;eb090a25-6a31-48ba-b8ea-5220c919c4ce;f59be086-5ec7-4945-931e-c134cc75bea9;7542482b-4073-4fe8-a956-4005a61e7b43
;SD;;8a742c5a-a714-4684-9d48-fcedd24b9f03;7a625c37-fa84-4ed2-8e2f-78d590044977;dcc974d1-1bf4-45e6-81b7-b4bcaa1ddf97
;PSDB;;8a742c5a-a714-4684-9d48-fcedd24b9f03;910b5b85-07bb-419d-a3e9-104169c65173;f87400c6-8534-4db2-aabc-20a415e98a6c
;PROS;;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;03bfcc11-6533-4354-b984-8c8e49d6cea0;08d791ee-4dc0-4c7f-a396-1a7a728da7b7
;PHS;;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;a190e65f-6f44-4d05-93dd-b54329e43dd4;ae06e20e-f371-40a5-ae75-0ca1760213b0
;SD;;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;85fb94d0-36f3-4d4d-b020-348d9b471ae8;b2afb70d-aeaa-4ed2-aa06-151bb418e55c
;PV;;ae83be0e-d75c-4a5d-87b0-3830b6643664;474a3c81-5728-4c21-9666-0a89b1ec3001;8e086c08-2ad5-4e19-8b0b-f5ab93c5fb0c
;PMB;;ae83be0e-d75c-4a5d-87b0-3830b6643664;c4f84d87-1266-4fdc-be0a-cd0d49115afb;3bbe5099-d535-4ef2-b04b-fad284e43669
;PTN;;ae83be0e-d75c-4a5d-87b0-3830b6643664;f6afc2e1-e8b5-48c6-8d05-32334709fb61;ecfa671c-9f97-45ef-b9d4-3c7041d9e886
;PODE;;ae83be0e-d75c-4a5d-87b0-3830b6643664;d4102a38-f342-4010-a85d-3a3daeb65cf1;bdebd011-a34c-417c-8c36-d3e53abe769a
;PHS;;c4befed6-2e1d-4bd7-9356-9c011f971a98;bc60502f-7fc1-42e8-9ec5-c21cc25d4a75;f468f508-3cc0-4c20-85d4-b21248530aa0
;S.PART.;;c4befed6-2e1d-4bd7-9356-9c011f971a98;d531db7c-e218-40ee-b6de-2e743faef5ba;71468cf8-8e1f-4ff3-ad7e-b2fcb770a419
;PODE;;c4befed6-2e1d-4bd7-9356-9c011f971a98;efe0e5ef-b3ae-47cd-9d99-2fbb5ee8d6a1;698aed44-d575-4c39-8a34-5cc92ba40fc8
;PR;;32044dd4-a5ad-4841-8bd8-beb13d9a60c5;a0736648-4d3c-4dc1-8a8c-4aa4dec32ba0;c375a6bc-be95-486e-bf91-faeab3db89e2
;PSDB;;a643c0d9-e2bb-4b8c-b601-2654298e26bf;1f50bb4f-9582-4e65-8797-5677d4d1c78a;072a82f9-8341-422b-a75b-0ce5e68dd8bc
;PSD;;29ef5845-b89a-4ca7-b54d-bc02bd3e363e;adc03d20-315b-4a1b-b249-d0abf27cde77;9aaeb37d-612e-4450-9b01-131f47148882
;PP;;9d717d97-50eb-4d60-8822-afc707217b38;87f0cb6c-ca13-48a6-abc5-4856c8eb79e0;e16a7473-f031-413f-8bd1-1e20b82154ca
;PROS;;13dffb43-6f8d-4239-82d7-38f69c147851;b6126b97-66a2-41d2-85c5-3212abeb4cc4;f856e38f-a589-45ac-9f68-83034306cd3e
;PMB;;13dffb43-6f8d-4239-82d7-38f69c147851;6f32cdcc-e42f-4782-badd-bcd7647ef6b3;7ce9fa42-56eb-45c6-b5e8-e5430be46182
;PSD;;13dffb43-6f8d-4239-82d7-38f69c147851;08ede58d-e35c-4dfd-851a-6e470f23b970;ccef4b69-32ed-4951-bbd1-645410a26d1f
;PSDB;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6d89d372-bfed-47dd-9449-063fd6a8b6cb;c616fd05-e238-4c25-8de9-8f48ca105594
;PR;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;63b84431-04be-4f2a-a8c4-d31fc215114e;ecd37d53-7570-4165-807c-c8fbdad7141b
;PSL;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;79cd513f-d416-4641-ad29-856538a401ed;7135de69-cc53-4d17-b88f-c3c7e962b4f7
;PT;;ce85b56a-9722-4b14-8393-5d5bb40bc4dd;6b406fbb-bfa2-4a20-9bc4-7167a4035daf;21098b6b-af20-4995-ab6f-3757d9020975
;PSD;;491a964d-a944-4656-ae75-a294f714c026;e76c1de2-f4ff-4ce2-b463-ae562cf8ca9c;6bbd4e22-876a-421c-bfc2-2834b560e2c3
;PTB;;90885038-66ec-4ba7-8b80-d5f414fd1307;f2c2872d-a855-4963-a89b-eab7c3194c8d;4e25316d-8782-45bb-8542-34fac0fdce3c
;SD;;2e226de9-b80f-4104-9bc4-160ca3721ab2;99f45676-d2d7-40fb-a7c4-f489bb754cf5;6ed24ce5-81f1-4dd9-9b5e-746d920cb9ce
;PSL;;2e226de9-b80f-4104-9bc4-160ca3721ab2;7e403758-c866-4a33-8720-4e0d464488bb;fbb40416-d6f4-40d2-9181-ef1d015130eb
;PR;;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;b6406c2e-5789-46c1-aabd-c467ce19191b;90f46bcf-53c8-4e3a-b815-3577b5a66ff3
;PRB;;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;5866c430-837c-4db0-807e-c7ff8391d69a;399babcf-c704-4fec-9bad-63a051ac534d
;PCdoB;;2f501697-a2c1-4ea3-a318-58f18fd98d47;aac8ac75-205d-4391-a532-e033ced05a7b;c6cc57b2-c7ea-4775-bac3-aac93953b0d0
;PTN;;09b672a8-be3a-4828-abeb-b8bd682ea3c3;1d3c415f-7e37-4a0c-af6c-099b7e548b8f;63869d94-f91b-4e26-ab2f-b874d34df366
;PR;;09b672a8-be3a-4828-abeb-b8bd682ea3c3;4b5a64ba-b94f-4539-a6c6-2022c34362ba;6195cf6b-389b-48a7-a6e1-1ceb1a8755da
;PDT;;0c92b854-41ff-4d55-939c-518298453448;5d33d226-0111-446f-b30a-9270c1fad402;3602aada-77f4-4abb-b333-ea7bb64f5e2e
;PCdoB;;22f2ad04-c5a4-4f2d-a8fa-d52344db1ac7;e4f5d4e9-6691-4c79-8eb6-afe55377b714;c642cb42-59f9-490a-83ff-4f663973b605
;PR;;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;4d3bee8c-89c1-40fa-a17a-20a765f7d09d;65062df3-885b-48c1-a62f-7890b8d2ef98
;PMDB;;cf160719-9c00-4827-9161-d6acc6c45ea4;4bad2e66-64e8-4e97-a7eb-05a106bfc521;a99dc72b-0d39-4e51-8e29-cc00db293911
;PDT;;9fb63854-5755-4446-823c-d09644debdc5;f42f925e-9043-4824-9b22-4189ee9cfda8;cf3d5842-e7a9-4e1b-9279-ebb8c9f149bc
;PDT;;532176c6-ae13-4b60-ae57-7074fd82984f;9151a875-d23d-4d93-b2fb-5346395b5ffb;78cae7a1-d343-4d6b-9a3e-4a19250f2efc
;PMN;;061b939a-63fd-4174-9f63-60a062afb15a;6b51071e-c26c-4a97-a855-c61a4586b823;97d807d4-8099-4a2f-a07d-ea0804bb08d1
;PMB;;061b939a-63fd-4174-9f63-60a062afb15a;bea68a0e-3b71-48e3-9af8-2d0dee7b72a4;a70e9e03-200a-4ce4-a13a-003cba3c15f6
;PSL;;061b939a-63fd-4174-9f63-60a062afb15a;91e3e1cd-6a65-4d7c-89f5-87af33edf971;7c10d6df-677d-401a-9d5b-46b2406232dc
;PODE;;061b939a-63fd-4174-9f63-60a062afb15a;84148f05-dfb6-4c18-8d19-51b13e946d2a;7453984f-e46d-4f64-a47d-ba17fdac3cb2
;PP;;d563a712-4b1f-41d2-8c67-3eb06055b247;d8988aa9-cd1c-4f18-8f65-264dae87a208;2936640f-52d5-41d6-8494-bcaacbf147ff
;PTB;;a65562c9-24fe-4d3b-adc0-754db6fc8b05;27daf249-4cb5-4e57-9b52-d1d5bb540a0f;fcf1552b-9e5e-4d8f-98c9-698456d35d37
;DEM;;1dcaedca-d8b1-4e86-a430-901a9c505cd4;b05cf0f3-f82e-491a-b2cd-9c047f356053;e2931f73-75c6-4d0b-b310-8acfc58c4e95
;PP;;adf5a62f-917c-48f8-87cd-135c2a5dc40b;f6a4965f-33d0-4e27-9826-867b317cbc70;e1f4400a-fcd3-4499-b3f6-a103475478df
;PRB;;ec192e8c-5ba5-45c1-be66-7081079ad815;c975c2d7-7944-49a5-8e28-acf7aef66642;341f2dc8-0bd6-4566-b1be-707059ced157
;PCdoB;;d118837d-12bb-4b37-a264-e4facc1a4f58;1680658d-f6ce-40b8-8001-193f27796f1e;73b3b632-1b39-4dc7-aba7-79b663968410
;PR;;a37694df-ab76-46fd-bdc5-8b8625cb2525;fec78fcd-3848-4b38-a7a5-708e797bc716;aee1d879-ea46-4085-99a7-6009a972bc52
;S.PART.;;a37694df-ab76-46fd-bdc5-8b8625cb2525;fb21e134-ea99-4cd4-b593-ff603b69741a;4a656135-2f29-4f53-97db-0d9efd6b574b
;PRB;;a37694df-ab76-46fd-bdc5-8b8625cb2525;95082bb8-7c5a-4d35-9e9a-108159f9ca1d;184f3b53-db4a-4469-8233-398712e58128
;PT;;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;0fcb65a9-811c-4128-bf8d-960795f5e5f7;3c8262b6-f21e-4a70-b091-8b26e94cc7ee
;PDT;;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;1b6d5129-657b-4ebd-a09d-c2e4d37ea830;bb7843f1-27ef-47df-a693-0ab6f9c1dc30
;PSD;;19eaff28-3ded-4e14-a944-af29bfe76b3a;d2d84419-4e56-4f62-a4db-4a11f1824c8a;45caeda3-df5b-4619-a1dd-82d2d506a798
;PTN;;64418218-4c81-4a5b-a2f2-d871695b118a;36ebe006-9295-4e6a-86fe-ee27da7381e2;10988a6a-b228-4481-a3ea-c2e873dda80b
;PR;;64418218-4c81-4a5b-a2f2-d871695b118a;8fa9190d-ada5-40ef-9074-99fbe6acd4c1;572bf219-791d-44ed-a77c-05a8ffe06afc
;PSB;;e126580c-d055-4d70-b9c9-0c0a5c1e4731;6af59624-dfb2-4a6c-b7d3-a142147a7c6d;b049dc95-96a4-48f3-b08b-06d4a427fc3b
;PSOL;;957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;ad9cba80-868e-44ff-a995-6ae7db64f634;0c800890-fc4c-48b8-8942-7f578024e1cb
;PRB;;470ad20c-360c-4cdf-91e4-8818873c5299;7fb362a1-0563-45a9-8d9a-4608ce5f7858;207ab374-6c9b-49b8-b21d-42d5b2f07d7b
;PRB;;c37e9887-d01e-4160-bb6d-6219d6364f41;3b3e0664-b478-4b7a-bcf8-cf9057c8eda1;645ee326-71d0-4297-a65e-fb7cc889cc4d
;PMDB;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;7b99393d-a99f-45b7-9a3b-6f4c24ef4a96;3768693e-e1bc-4eaa-8b56-2f52469aec6c
;S.PART.;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;1a087472-0bb1-46d5-a1fa-b8129551f06c;716fcfdc-f5d9-4123-b992-b319920a09e5
;PT;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;f615b671-930a-46bc-bce0-006f9916ada8;1d7966a7-8a3d-404f-b23f-b9d985763664
;PSD;;87f9454d-a219-4adc-887d-259bb99bd30b;3d10cca6-355f-409b-aaaf-31956b3f993a;d0e802ee-8c0d-4e34-8a9e-54a66dfcc46d
;PMDB;;ab8c3b74-4d53-4026-95a1-e26b2b052370;0e485223-43a2-4e65-a486-f2f7a96ef9cc;6a153e94-075b-4dd0-846f-894ecf78a978
;PPS;;933133f2-2590-4396-a332-158f0a7fd841;b1dfd798-0d43-4ce6-a896-4d18ae20fb11;9523d15d-7df1-4b5f-ab69-61bbab751c29
;PSDB;;bcb371e8-0fc6-46cd-8b68-c5d034272463;f3a815f2-60ba-418d-9634-787e9c43d4d9;c7dd2c8d-1bbd-4f1a-9f3d-e1e21a2b3fb1
;PMDB;;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;36caaa30-c81c-4612-9d81-458ae2ac153a;00068a30-f291-4f30-83fa-4da9900dff97
;PRB;;3b2fc188-dcd8-4c6d-8087-81b7957ecf69;02cbd85f-e5de-4352-9d50-0101c11cbbc0;5f8ab282-6a6b-48b6-a7d4-fffb163cb199
;PCdoB;;5865051e-5f41-489f-936d-392ffaef3b7c;123486c8-2512-4281-9124-e999ddb6b740;df3c4e8b-77bb-4996-bff2-d533a45b61ee
;S.PART.;;5865051e-5f41-489f-936d-392ffaef3b7c;052c30b4-4967-4bbe-a6fe-f0336b768172;1eafbe45-0693-43d3-8977-1b030ff9acdf
;PDT;;5865051e-5f41-489f-936d-392ffaef3b7c;409f545b-e9ba-40e9-bda1-2c3a3c113b17;c13dd3ed-a5af-4e1f-b902-ae740b80ec99
;PHS;;810e2551-42d3-4b83-bf66-90a83b4d49ad;8155fc8e-399e-4105-a35f-f2563b650b38;253a466a-369a-423e-8af9-5aa6a9277267
;PTB;;badbf483-2dd5-43e5-b046-4f5a2a3779b4;4a84bc6c-5895-4786-98c7-f875e73fff7a;a781d7a3-e89b-4d81-8efe-4a436578fcab
;PR;;badbf483-2dd5-43e5-b046-4f5a2a3779b4;80e1685f-6d29-4837-82e5-ea379c67b202;e77b01c3-6264-47bf-bf92-028a68abae38
;PR;;be6ba8f2-2ee4-4ba1-be69-b95aea615561;afd463ed-3949-4b2f-a64a-c84d2176083c;3b0ce938-a4b6-40ef-9324-df507779e6bf
;PT;;7f41dea1-3c10-4ce6-b6d1-0ec6b28e9de0;ae6af6ac-0397-48b1-aa3e-c8a744a7b72e;067f2792-4c8f-483b-9ccc-f1e7b427c7ae
;PSB;;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;202a463d-ed88-48d5-9412-108a5ded0e11;d8e7df62-032c-40d7-a309-5c7f1df568b6
;PSDB;;e3cfe928-06f4-4c8b-a46a-bc248baf9237;1f2bc1d0-b8a8-46ba-b20d-a704f275451a;94eaed7c-f57b-4914-89d3-86a53cdd0d72
;PT;;899ec03c-b0aa-4693-b0d6-f9563c4fb7d3;124252f4-4e7a-4480-8633-469a189f3863;7896ba37-1822-4653-b43d-41a276b6bccb
;PR;;7137a096-45f6-4c0a-89c0-df1111192c8c;2180e796-afa2-4d05-b1b5-2481820d7ee7;268ebff1-e6c3-4dbf-9a0d-037326e43cbe
;PODE;;7137a096-45f6-4c0a-89c0-df1111192c8c;2ded4a78-9560-40d8-9cf5-90e51ee7e05e;e46aac26-5171-49bf-bc74-b6bb15c243b4
;PTC;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6e93560a-8ed6-4347-a36e-37f8b3367df6;722615e4-e2a0-422c-bdbf-aacb99e545de
;PMB;;4904cfcc-3201-4641-bdc6-5e6693c7b001;d3fe7ff8-7b6b-42ce-b453-00d29cc87bfa;474b901f-5e4b-4ea3-a7df-c2a9331da658
;PR;;4904cfcc-3201-4641-bdc6-5e6693c7b001;688838a1-4ba0-47dc-a092-051c853bfee7;26b4f544-5af1-4875-813a-0435b5f81540
;PSDB;;41ec398d-d5cc-4d2a-974b-23ea75f4b666;cea37a9e-a236-4c67-a5af-c3a27be8d747;4ddb2354-d71d-4817-8fcd-bc267a520596
;PSDB;;651a6cf6-626e-4469-9af6-374c86a6efdd;d51e28c6-c00e-4ade-a19d-9b8add8f45d5;65aaa1e1-c070-4ab2-8cdf-b4dfa170d925
;PP;;ed0ba42c-c88a-44cc-8d72-11deca3cc87e;ce74ae53-77f4-4de5-b3ce-5282a06aa094;809d4ea7-5dc2-4007-8be1-a20b7f358ab5
;PT;;c9dd22f4-a949-4dc6-a0c3-ea6bdf58584d;66225d49-2a4b-4c06-87bf-6ae7c2f3a255;91c6cdf6-8e34-4035-baff-51cfe67d176e
;PROS;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;e52ea19f-3bb7-40a9-9658-87446de1fa8f;23cd6e82-d8af-49ba-b275-37678681a874
;S.PART.;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;7d36771e-6765-43cd-b84e-d5f8d75b8532;6aeae48b-a0b9-434d-a5c3-2a0105d65d68
;PP;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;89f55f70-1473-47cf-9547-a67dfdc146fd;4cfc41d5-9e2d-4274-881f-f76241940776
;PR;;58f54abb-4d96-4584-a106-315194f07d33;c71c8825-e044-4f31-9983-b8a24bdbe615;bec0a7d1-0ac6-4964-8ec4-62480b3590e1
;PSDB;;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;643664f8-9b4b-418a-9c19-f90737158855;0d1fe6e9-52eb-46d3-a542-8a4b0951acd4
;PSDB;;a1ea6431-b96f-41a4-b703-6714fd46f750;d7b78f56-faa3-47ec-a31e-a7c6982c6c07;b0ebd06f-7e92-4555-aab8-e21682dafd67
;PTB;;9cad7a0c-14e0-402a-9a5e-255bedb9f9da;1b9aa972-71e6-4b59-a4d3-1c2b5c15d9d9;624b1c40-dc62-46b5-a5af-31802f93c4e2
;PT;;9f043e06-b534-4348-bb54-924da092c732;8ba8e3e7-2df7-4581-a281-a2b254539f0a;6712212e-fca6-4623-be8f-88e254141533
;SD;;b715d17d-c3a3-4ac0-b57e-435aae8e6ce3;173e3f1a-b89a-4cc7-bec8-7263f371829b;93a392d5-1dd2-4af1-a2f3-96ca7983c3ea
;PRB;;a6c6411c-f4ae-4041-bf9c-53563d66a24e;c720bc3c-44de-411c-9180-0cad00cf6cff;0caa46b4-ee52-4db4-be03-14bd9ab4b931
;PSB;;2c55c020-8a83-4034-91ba-2373f300d91b;a2d918d9-4506-4099-9cff-64b481997e2b;438c4c89-3afc-4ea1-83f4-3fbb83ac73b6
;PMDB;;0484739c-4501-4bfd-b135-2068e6e13b45;90179767-f667-4a7c-a382-842c31d10bd7;baa62ff8-47cb-4be3-a486-896adb56990c
;PTN;;51ff6020-11f3-46ba-b752-48ac34de85c1;d63b889a-0b92-42fd-8a57-eb9a0576f035;5cc422de-188a-4ff7-aa5e-8f5dd7456a0f
;PODE;;51ff6020-11f3-46ba-b752-48ac34de85c1;d20acb32-0b98-4698-a753-47f4e53499b1;59013dd4-b1ca-4ece-bc0d-fd852b1dfd07
;SD;;8863bcff-bb80-4703-97a9-26bd3a49f2e9;ee4e1b4d-6402-42d4-b8c3-a7873ab0ec06;debed052-7007-441f-9218-37cbd2f1c88a
;PMDB;;58c215be-9043-4664-9729-88c15aeae274;333045ee-f313-40df-ba5c-7aa9851e75aa;7f9f4ee6-1d53-404d-8d8f-81e6864c102e
;SD;;12fc091a-6836-4708-a8f3-2b4262da1b00;53b97fa3-b99f-44a0-99de-590699768ce5;d2a71c0d-0ba4-4f3c-a0fc-0fd9d738b70d
;SD;;9ed926fe-7d7f-443c-ac39-a0b820ae4cf8;16868fe4-6ac1-4771-ae57-d6d118c3018d;8c5e52ea-a224-4b66-940c-a5a062ded1db
