cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:role;slp:resource_uri
2015-10-19;2015-07-14;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;b27beba7-ca02-4041-a9e0-1793bcd141fe;8053d7cd-8724-4af2-b609-b27e7e1ecf97
2017-02-16;2015-08-06;CE;70ad241b-5add-4830-82aa-a6cce30d038f;b27beba7-ca02-4041-a9e0-1793bcd141fe;e87cf153-14ea-490e-b75d-0d1694dce269
2017-06-17;2015-08-06;CE;70ad241b-5add-4830-82aa-a6cce30d038f;b27beba7-ca02-4041-a9e0-1793bcd141fe;2e6a5ca1-51d7-4f54-9119-b728f273cd83
2017-08-01;2015-08-06;CE;70ad241b-5add-4830-82aa-a6cce30d038f;b27beba7-ca02-4041-a9e0-1793bcd141fe;f25e4495-9fb5-4339-ab27-5241e1875316
2016-01-07;2015-09-09;MA;153b2ef8-0434-42e9-a034-e4e43fc6f81a;b27beba7-ca02-4041-a9e0-1793bcd141fe;e74f0dca-40d1-4266-a416-5c770bdb737a
2015-09-30;2015-09-23;SP;b211f117-3a4b-4149-bfc4-571bba56900e;b27beba7-ca02-4041-a9e0-1793bcd141fe;12ab475d-8bfc-4973-a72b-3516f71b9958
2015-10-08;2015-09-30;SP;4f718242-2146-4945-9965-55e67fa893a4;b27beba7-ca02-4041-a9e0-1793bcd141fe;d35b093b-549a-4dc3-b29a-d3492819e0e1
;2015-10-05;RS;bfb77168-d97e-4973-8ef6-4f36e52c564e;b27beba7-ca02-4041-a9e0-1793bcd141fe;5f0041db-2a7a-4079-b575-605cdf93b2e0
2017-01-01;2015-10-05;SP;6d8fb083-db6f-4d94-8820-ab7924396630;b27beba7-ca02-4041-a9e0-1793bcd141fe;46454b69-172f-497a-9a35-2de83f7a80dc
2016-02-17;2015-10-06;PI;ecbfdca4-942a-4477-80f1-5f6935e14eea;b27beba7-ca02-4041-a9e0-1793bcd141fe;5af0160e-54f6-465a-805e-cd841c63435f
2016-05-12;2015-10-06;CE;68055b96-ea10-46cd-847a-dae113abd13e;b27beba7-ca02-4041-a9e0-1793bcd141fe;f5e13ddb-d9ce-4884-a289-f324d71b9d41
2015-10-19;2015-10-08;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;b27beba7-ca02-4041-a9e0-1793bcd141fe;401a2fd7-ca69-4105-a873-69f13d6b7def
2015-10-19;2015-10-13;SP;b211f117-3a4b-4149-bfc4-571bba56900e;b27beba7-ca02-4041-a9e0-1793bcd141fe;5e829e4a-4dd9-4808-b9d6-156f1b24d226
2015-10-20;2015-10-16;RJ;706fd0ee-b568-448e-84bd-bc42c668a39e;b27beba7-ca02-4041-a9e0-1793bcd141fe;468337a7-6a9b-46f7-ab32-1a8ba766ad11
2015-10-21;2015-10-19;SP;7dd105df-c756-44c3-9a42-7655937beeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;f81765b2-88fa-417e-921c-d3be9dcd4eed
2015-10-26;2015-10-19;GO;d41172e1-44e1-410b-ad9b-a39059c5f5d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;6f5f6fe5-0135-4dd1-b217-eed73184bcb6
2016-03-11;2015-10-19;GO;d41172e1-44e1-410b-ad9b-a39059c5f5d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;ba18eb00-20ee-48f1-83ce-583442c85983
2015-10-21;2015-10-19;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;823e0245-d975-418b-9e1d-18eebf63e071
2015-10-21;2015-10-19;SP;4f718242-2146-4945-9965-55e67fa893a4;b27beba7-ca02-4041-a9e0-1793bcd141fe;8e64cce6-f6d8-4771-880b-aab4e36357e0
2015-10-21;2015-10-19;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;f9234abc-3233-49e0-b244-416eca78d022
2015-10-21;2015-10-19;SP;fbd253f5-d926-4af8-ad55-125ca1d1ba31;b27beba7-ca02-4041-a9e0-1793bcd141fe;6b2fa544-7025-44a0-8fc2-86699932ae94
2015-10-21;2015-10-19;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;7c8dcf84-361a-410e-ab9d-cd12ff8b20f7
2016-05-04;2015-10-20;RJ;5e385bcb-94be-4940-8335-f09cfe920808;b27beba7-ca02-4041-a9e0-1793bcd141fe;f8e414c5-061a-444e-878b-7b1028dbc701
2016-04-14;2015-10-21;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;c740fa4c-59f2-4a8d-b05b-b66129a84ed3
2016-04-14;2015-10-21;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;b27beba7-ca02-4041-a9e0-1793bcd141fe;b3275154-c95c-48d3-bbbf-81a05ab46b83
2016-04-14;2015-10-21;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;b27beba7-ca02-4041-a9e0-1793bcd141fe;c9a1b021-3511-461b-9321-305b8ddf4564
2015-12-09;2015-10-22;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;b27beba7-ca02-4041-a9e0-1793bcd141fe;5ac67159-4146-4809-85f8-ad2ff431ec37
2016-04-05;2015-10-22;SP;b211f117-3a4b-4149-bfc4-571bba56900e;b27beba7-ca02-4041-a9e0-1793bcd141fe;8e70ea26-7625-4e7a-80e1-2acac9c15c23
2016-04-04;2015-10-22;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;8a138bfd-df3c-4e87-93fb-9342edfb9254
2016-04-08;2015-10-26;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;b27beba7-ca02-4041-a9e0-1793bcd141fe;3b6a06d5-2482-4972-b1de-997c494e3f40
2016-04-14;2015-10-27;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;7e370dc8-ec30-45f5-84cd-b9d07ae4f9e7
2016-04-05;2015-10-28;SC;05aae140-c7f5-4c84-aa55-fac7d5d6911e;b27beba7-ca02-4041-a9e0-1793bcd141fe;01086a5e-12a4-45d1-8088-619c700062bb
;2015-11-04;SC;ff3be8dc-c759-4227-b264-6072197fd76b;b27beba7-ca02-4041-a9e0-1793bcd141fe;b5858164-4c00-4e0c-a9c1-a2edcbb478a1
2016-04-15;2015-11-17;CE;d99451ad-aed9-4e5b-9cab-56bee07df1ef;b27beba7-ca02-4041-a9e0-1793bcd141fe;b5cb4afe-5fbf-4aab-9671-4c0633bead3b
2016-03-31;2015-12-01;PB;e088151e-471b-432f-b47e-3463e79fa4dd;b27beba7-ca02-4041-a9e0-1793bcd141fe;821ca072-0be3-40f4-8523-45f6827828c3
2016-01-05;2015-12-09;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;fdb2881e-b50a-41d3-9059-8f72fd4284e2
2016-04-14;2015-12-10;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;b27beba7-ca02-4041-a9e0-1793bcd141fe;4e9952c9-9891-4860-b189-94720a27c078
2015-12-22;2015-12-15;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;81e4ec49-0e33-4cc8-b293-e39c497d1e06
2015-12-16;2015-12-15;RJ;5a679cce-e155-4e7d-9a83-955620282b3d;b27beba7-ca02-4041-a9e0-1793bcd141fe;f71141fb-1cb4-4c3a-8741-2d72fc129c28
2015-12-28;2015-12-16;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;b27beba7-ca02-4041-a9e0-1793bcd141fe;3b7bcaa0-6c53-4917-b105-fdffd901486d
2016-02-17;2015-12-22;RJ;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;b27beba7-ca02-4041-a9e0-1793bcd141fe;ef06ab84-b698-4996-a306-3bf139073c1b
2016-02-15;2015-12-28;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a7617d72-11b7-44f4-9e07-38a03be98415
2016-01-12;2015-12-30;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;80e076ad-685c-48c1-b8d6-ef0a5d62b1ab
2016-02-16;2016-01-05;RJ;90885038-66ec-4ba7-8b80-d5f414fd1307;b27beba7-ca02-4041-a9e0-1793bcd141fe;01fbb055-746c-4fb4-a906-4563b081290e
2016-02-23;2016-01-06;RJ;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;b27beba7-ca02-4041-a9e0-1793bcd141fe;9505f313-c1b5-4253-a084-cd9877eea1b5
;2016-01-07;MA;9baea0e6-e9df-4fb6-a04b-3ece7f0040b9;b27beba7-ca02-4041-a9e0-1793bcd141fe;299068fd-6181-45ce-a811-75fe1fc7c597
2016-01-25;2016-01-12;RS;c9860ba8-abb8-45e6-8e79-8f72e9272edb;b27beba7-ca02-4041-a9e0-1793bcd141fe;c0e79277-c82a-40ae-a3de-8ab3b9d485d0
2016-05-18;2016-01-20;MT;be2e1629-8047-4097-aa5f-1bb24030402b;b27beba7-ca02-4041-a9e0-1793bcd141fe;1158f42c-fd9f-42ad-9640-5a9334e550e1
2016-02-01;2016-01-25;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;b27beba7-ca02-4041-a9e0-1793bcd141fe;dce4d9c8-a103-4552-ad0b-16771d4e76f8
2016-02-03;2016-02-01;MG;9745b26f-e273-416f-9cb8-b32099237f3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;81994b62-0957-4fb7-b100-e6483fefcd2c
2016-02-03;2016-02-01;BA;180b660a-b855-48f5-bda7-8cc27cd4f91f;b27beba7-ca02-4041-a9e0-1793bcd141fe;3a8acc01-86e6-41df-954e-c603f3918427
;2016-02-01;RS;c9860ba8-abb8-45e6-8e79-8f72e9272edb;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ffae95e-578f-4cac-9cd6-e913cb586527
2016-02-03;2016-02-01;BA;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;b27beba7-ca02-4041-a9e0-1793bcd141fe;4e7e7885-2390-46ea-ac36-7b16287f831d
2016-04-14;2016-02-03;MG;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;b27beba7-ca02-4041-a9e0-1793bcd141fe;e913cbd8-6eb5-4399-b7c9-70ff7a29ce11
2017-01-23;2016-02-03;BA;1a91f188-e981-448e-b733-a5f75025f061;b27beba7-ca02-4041-a9e0-1793bcd141fe;f54514d0-e444-4256-b938-2a8793c17a89
2016-07-25;2016-02-03;BA;2f501697-a2c1-4ea3-a318-58f18fd98d47;b27beba7-ca02-4041-a9e0-1793bcd141fe;48c6259c-88bf-479f-8b1c-6c02474a792a
2016-02-19;2016-02-15;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;b27beba7-ca02-4041-a9e0-1793bcd141fe;038917e5-7a28-44a7-922c-9604be99d03c
2016-02-19;2016-02-16;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;f6b0cebf-5518-4ef1-be3b-9f9376403f6d
2016-02-19;2016-02-17;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ea97f44-981d-41bb-99f9-bfae32fbdadd
2016-02-18;2016-02-17;PI;7809e20c-b28c-4013-bda7-13266213bc6b;b27beba7-ca02-4041-a9e0-1793bcd141fe;f087c024-3124-48b5-bc25-9c7df66a4a60
2016-04-14;2016-02-18;PI;ecbfdca4-942a-4477-80f1-5f6935e14eea;b27beba7-ca02-4041-a9e0-1793bcd141fe;91509d72-030f-4964-8731-1549aa8fad2f
;2016-02-19;RJ;90885038-66ec-4ba7-8b80-d5f414fd1307;b27beba7-ca02-4041-a9e0-1793bcd141fe;ec1b1bf9-9b7c-4e53-adae-f2f13129ab4a
;2016-02-19;RJ;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;b27beba7-ca02-4041-a9e0-1793bcd141fe;054caa78-4637-4536-b706-e63d2a6cd1f7
2016-04-12;2016-02-22;RJ;ab9b54c7-1071-41e5-ab76-ead16e26799c;b27beba7-ca02-4041-a9e0-1793bcd141fe;982195d2-0221-4bf1-a0bc-b5f24a7041d9
;2016-02-23;RJ;f84ecb6c-e92c-4882-9843-003051be682e;b27beba7-ca02-4041-a9e0-1793bcd141fe;3c6054dd-64b7-4601-9986-7eba912ce5ab
2016-03-16;2016-03-15;PR;a689115b-e230-41af-9201-7886dfd2b7ad;b27beba7-ca02-4041-a9e0-1793bcd141fe;b959be97-2d9e-4adc-b4bf-a4de8d5dff71
2016-11-01;2016-03-16;PR;69255beb-35bf-40ee-85e8-f94e3648dd10;b27beba7-ca02-4041-a9e0-1793bcd141fe;b903304a-61a5-4be2-8079-5ac74d5051af
2016-04-01;2016-03-17;MG;8e861e50-2971-4725-baf8-4c9cf847a7de;b27beba7-ca02-4041-a9e0-1793bcd141fe;bbbd8174-0066-4a5e-9022-f0c0620dac02
2016-10-19;2016-03-17;PR;a7f7ff16-0696-41ec-80d4-29a1a78d0035;b27beba7-ca02-4041-a9e0-1793bcd141fe;e5d2bd41-b7a1-42dd-91bb-fa42f3b3906f
;2016-03-31;PB;26c05b28-d38e-49d5-b8db-e85a8202fe12;b27beba7-ca02-4041-a9e0-1793bcd141fe;efc60ac5-cc05-40e8-a502-5a1d34982230
;2016-04-01;MG;693cc36c-5c9b-42c2-bfae-e76858232c57;b27beba7-ca02-4041-a9e0-1793bcd141fe;3732d2d0-d03d-4151-99fd-3965099e1025
2016-12-31;2016-04-04;SP;fbd253f5-d926-4af8-ad55-125ca1d1ba31;b27beba7-ca02-4041-a9e0-1793bcd141fe;fae24097-b684-4ca0-856c-e19142810186
;2016-04-05;SP;4f718242-2146-4945-9965-55e67fa893a4;b27beba7-ca02-4041-a9e0-1793bcd141fe;0b3efa3e-9eed-4627-8b4d-136110dc6768
2016-05-09;2016-04-05;SC;aba76689-3af6-406b-9266-138eeb70f591;b27beba7-ca02-4041-a9e0-1793bcd141fe;8421ae55-f879-4fce-8d5f-6773bdc9e077
2016-05-09;2016-04-05;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;b27beba7-ca02-4041-a9e0-1793bcd141fe;78e58b3f-3ed8-4060-a73b-464475ef12e4
2016-04-14;2016-04-07;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;163df8ff-48e9-42c5-aec7-869f4906f9ff
2016-05-25;2016-04-08;GO;d41172e1-44e1-410b-ad9b-a39059c5f5d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;52ea735c-5080-4d9a-8c03-246a33bdf50c
2016-04-27;2016-04-12;RJ;79d19612-2eb2-4c4f-b889-de31d901cc49;b27beba7-ca02-4041-a9e0-1793bcd141fe;a78957e5-3212-4e28-884e-dce1d150a2c9
2016-04-19;2016-04-13;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;b27beba7-ca02-4041-a9e0-1793bcd141fe;5530e336-ae93-49f6-b331-c540388493d5
2016-04-20;2016-04-14;PE;1cc9126a-dd9b-4be8-8e09-0b4c46743473;b27beba7-ca02-4041-a9e0-1793bcd141fe;7574d46a-2a92-40da-96cc-5012825f4138
2016-04-19;2016-04-14;SP;7dd105df-c756-44c3-9a42-7655937beeda;b27beba7-ca02-4041-a9e0-1793bcd141fe;6694f952-e547-4075-973c-a182eed6f616
2016-04-19;2016-04-14;SP;2b913d98-5ab3-4605-937d-ec26e40f09c7;b27beba7-ca02-4041-a9e0-1793bcd141fe;5c0391e4-fd15-486c-8b4c-1f6ef461d520
2016-04-19;2016-04-14;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;b27beba7-ca02-4041-a9e0-1793bcd141fe;83f57238-6c32-4472-915a-48f5523ebc40
2016-04-19;2016-04-14;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;33711820-4cc3-4c5b-b20a-c540d62b552f
2016-04-19;2016-04-14;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;b27beba7-ca02-4041-a9e0-1793bcd141fe;90d9fe1e-7d3c-44bb-a35a-11644d36c89a
2016-04-19;2016-04-14;MG;be8c0ddb-81c5-40de-a181-8b154c9fa5f7;b27beba7-ca02-4041-a9e0-1793bcd141fe;b033ec8d-5041-4dd2-b900-2ccd90d8b2f8
;2016-04-14;MG;b95876ea-0cab-49bf-ab03-cf101c1434be;b27beba7-ca02-4041-a9e0-1793bcd141fe;50389412-97e5-4ce1-a4a7-a4eddd5e5eab
2016-04-19;2016-04-14;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;b27beba7-ca02-4041-a9e0-1793bcd141fe;ad7c83f3-25fa-42e9-8e17-d3f525dc0332
2016-04-19;2016-04-14;PI;7809e20c-b28c-4013-bda7-13266213bc6b;b27beba7-ca02-4041-a9e0-1793bcd141fe;c2159e41-e23c-45c7-b1da-46cb5e2abf63
;2016-04-14;RJ;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;b27beba7-ca02-4041-a9e0-1793bcd141fe;d82d4c45-6ff5-4ac5-8ee3-32ffae98fe99
2016-04-19;2016-04-14;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;b27beba7-ca02-4041-a9e0-1793bcd141fe;d0674979-311d-44ee-b609-1c55bbc97ae0
2016-04-20;2016-04-14;PE;bac4e022-cd17-4488-8042-87657f878e69;b27beba7-ca02-4041-a9e0-1793bcd141fe;57ff39d5-7449-4784-8d28-2070a177c6fb
;2016-04-15;CE;55df2c80-2de5-4739-b227-bcd41d1ee1f1;b27beba7-ca02-4041-a9e0-1793bcd141fe;2906892a-9fac-496b-a3be-8623708c581a
2016-04-20;2016-04-15;PE;c71c538b-7d36-49a5-993f-87ba8ab7f21b;b27beba7-ca02-4041-a9e0-1793bcd141fe;80af6fc2-4ef4-42a3-bc5f-3da63f0a500c
2016-04-16;2016-04-15;MG;9745b26f-e273-416f-9cb8-b32099237f3c;b27beba7-ca02-4041-a9e0-1793bcd141fe;cd2e583b-a81f-4572-abfc-de934bf1e8ba
2016-04-19;2016-04-15;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;b27beba7-ca02-4041-a9e0-1793bcd141fe;6fbeab53-4b61-4758-a61b-418102d3dc9f
2016-04-19;2016-04-16;MG;e780fe47-28c0-46a2-9fba-829596d984c1;b27beba7-ca02-4041-a9e0-1793bcd141fe;6b74abd6-d8ac-4230-a4cd-96ceb9dedc01
2016-10-18;2016-04-18;BA;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;b27beba7-ca02-4041-a9e0-1793bcd141fe;406505f4-2399-487f-83c5-df27056d7cbc
;2016-04-19;MG;a287ed45-5fa2-459d-a807-00032c1e5c83;b27beba7-ca02-4041-a9e0-1793bcd141fe;f5361184-6bbc-4497-8054-923618b919b2
2016-04-28;2016-04-19;PI;ecbfdca4-942a-4477-80f1-5f6935e14eea;b27beba7-ca02-4041-a9e0-1793bcd141fe;d5e3e127-9dca-4211-9e07-9577542ebe10
2016-10-18;2016-04-19;PI;bcc8070d-6853-426f-8748-ec700fb17547;b27beba7-ca02-4041-a9e0-1793bcd141fe;0a9cef9b-bd45-41d8-b5cb-1d8e56f6a379
2016-10-19;2016-04-19;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;b27beba7-ca02-4041-a9e0-1793bcd141fe;e6611ccd-3d1e-47aa-8330-ed402388ba18
2016-04-20;2016-04-19;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;b27beba7-ca02-4041-a9e0-1793bcd141fe;8b2d363b-23a6-422c-a296-d06b3032df21
2017-01-01;2016-04-19;RJ;5002ead2-9292-4114-8bf5-411d670dc03f;b27beba7-ca02-4041-a9e0-1793bcd141fe;59cab9cb-595b-426c-9aba-6dc9e4ecad04
2016-10-19;2016-04-19;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;b27beba7-ca02-4041-a9e0-1793bcd141fe;5cc9e696-8d40-48ec-a43e-7093dec05fd1
2016-10-19;2016-04-19;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;b27beba7-ca02-4041-a9e0-1793bcd141fe;296fd0ef-3f5a-4800-8498-2f2cbc662474
2016-10-19;2016-04-19;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;b27beba7-ca02-4041-a9e0-1793bcd141fe;a13a0783-eaf8-49bb-bab5-928570172493
2016-05-12;2016-04-20;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;b27beba7-ca02-4041-a9e0-1793bcd141fe;57336361-3102-4c8f-aec6-4766fef583fb
2016-10-18;2016-04-20;PI;24485465-1f9c-4170-97ea-64525c56c789;b27beba7-ca02-4041-a9e0-1793bcd141fe;58ebcd52-a00c-4b8d-820b-c68b803d6fde
;2016-04-20;PE;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;b27beba7-ca02-4041-a9e0-1793bcd141fe;32bcd0db-86db-42b3-af35-cf74e4796a25
2017-08-02;2016-04-20;PE;5865051e-5f41-489f-936d-392ffaef3b7c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4f49c90b-ae89-450d-9fa4-65434e854eb0
2016-07-13;2016-04-22;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;b27beba7-ca02-4041-a9e0-1793bcd141fe;96c511fc-a9ae-48cc-bfd5-6f2b96815c30
;2016-04-25;RJ;3b49df23-c871-4fae-be85-9349330e2238;b27beba7-ca02-4041-a9e0-1793bcd141fe;d733b8f8-8496-4e68-8c31-087a381d793b
2016-05-12;2016-04-26;MG;aee4edde-a602-4c8e-88b7-b9253b094800;b27beba7-ca02-4041-a9e0-1793bcd141fe;7a4af588-8dc5-44f9-b767-721359288b66
2016-07-12;2016-04-28;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;b27beba7-ca02-4041-a9e0-1793bcd141fe;c5f47c99-c385-4e79-adab-6aa292ce1505
;2016-04-28;PI;7809e20c-b28c-4013-bda7-13266213bc6b;b27beba7-ca02-4041-a9e0-1793bcd141fe;39f536e9-9f55-4aa2-aa00-5abb0df48044
2016-09-15;2016-05-03;CE;c6d4b219-0ca9-40e1-875f-54f8acd5bfad;b27beba7-ca02-4041-a9e0-1793bcd141fe;be3e7308-0852-4ef5-adbe-6d47c152454c
2016-12-28;2016-05-04;RJ;706fd0ee-b568-448e-84bd-bc42c668a39e;b27beba7-ca02-4041-a9e0-1793bcd141fe;6e79711d-b0ad-410e-a266-56509cbdbe92
2016-07-13;2016-05-09;SC;05aae140-c7f5-4c84-aa55-fac7d5d6911e;b27beba7-ca02-4041-a9e0-1793bcd141fe;6bf1a3d2-17cb-407b-8425-681d44b90717
2017-01-31;2016-05-09;SC;0b216403-8aaf-4957-8c99-127003b9a9ea;b27beba7-ca02-4041-a9e0-1793bcd141fe;baaf7c8c-49cd-45cc-8a51-963f19d8dea3
;2016-05-12;MG;be8c0ddb-81c5-40de-a181-8b154c9fa5f7;b27beba7-ca02-4041-a9e0-1793bcd141fe;52bef98c-439b-4d45-ab0e-d8ef4c0d2cfa
;2016-05-12;CE;aeb6708c-3cdb-43a8-8338-c43d338df900;b27beba7-ca02-4041-a9e0-1793bcd141fe;009544b0-ae6e-43bd-889d-e7f8335fcc6d
2016-06-01;2016-05-13;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;b27beba7-ca02-4041-a9e0-1793bcd141fe;80d8c203-b903-4e85-bcee-018204ca1be5
2016-05-31;2016-05-17;PE;47b1d74b-bd7c-4468-982d-bd1d392136bc;b27beba7-ca02-4041-a9e0-1793bcd141fe;5330805b-9319-4afc-adf9-9dfe8c739e4c
2016-07-13;2016-05-17;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;b27beba7-ca02-4041-a9e0-1793bcd141fe;e1045071-0074-4350-8956-15c23b912e78
2016-07-16;2016-05-17;PR;3b71f5eb-cd8e-4ba3-8097-c2b82bf54f76;b27beba7-ca02-4041-a9e0-1793bcd141fe;643a3363-ec34-4ca6-8cd0-0134a70d47ae
2017-08-02;2016-05-17;AL;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;b27beba7-ca02-4041-a9e0-1793bcd141fe;b036f78b-edec-47ca-9045-6ddfa0803f0b
2016-09-21;2016-05-17;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;b27beba7-ca02-4041-a9e0-1793bcd141fe;4cfbe425-b8e5-4ed7-b5bb-e1e562b54684
2016-07-12;2016-05-17;PE;24689a93-609f-48d6-822b-59b47c171844;b27beba7-ca02-4041-a9e0-1793bcd141fe;908a92f2-a6e9-440c-be34-1e2db58098f7
2016-10-10;2016-05-17;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;b27beba7-ca02-4041-a9e0-1793bcd141fe;034e7c2c-fc32-42dc-97ce-6be02363730a
;2016-05-17;RS;7137a096-45f6-4c0a-89c0-df1111192c8c;b27beba7-ca02-4041-a9e0-1793bcd141fe;86bf8f1b-1881-4927-81cc-2f5541555dbf
;2016-05-18;MT;76563ffb-1923-4029-92e2-36fefbfd0663;b27beba7-ca02-4041-a9e0-1793bcd141fe;c2368185-7af1-403b-bde6-51e1e35f6e45
2016-11-25;2016-05-18;MA;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;b27beba7-ca02-4041-a9e0-1793bcd141fe;aa02632b-9fb1-4f9a-99c7-c5d53d21aa3f
2016-09-16;2016-05-19;RJ;5e385bcb-94be-4940-8335-f09cfe920808;b27beba7-ca02-4041-a9e0-1793bcd141fe;b2665406-faf3-4ee7-a982-94b48b441f94
2016-09-22;2016-05-25;AL;cf12ea39-cefa-4e29-aa5c-cda24f9431be;b27beba7-ca02-4041-a9e0-1793bcd141fe;c963cc86-16eb-41a7-9b11-c95ac0ced286
2016-07-11;2016-05-25;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f9dd830-505b-4973-8632-89d851fba13f
;2016-05-31;PE;1cc9126a-dd9b-4be8-8e09-0b4c46743473;b27beba7-ca02-4041-a9e0-1793bcd141fe;4676ccd2-037c-4f80-b651-bff635f68002
;2016-06-01;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;b27beba7-ca02-4041-a9e0-1793bcd141fe;5fc3af7b-c6a7-44ae-a8a7-4bf29e96cb48
2016-10-19;2016-06-21;MA;1a856047-8ea5-4cf1-8233-ca0313b198c8;b27beba7-ca02-4041-a9e0-1793bcd141fe;b9f461f3-3609-4136-ab19-bf06852fe5bd
;2016-07-11;GO;d41172e1-44e1-410b-ad9b-a39059c5f5d2;b27beba7-ca02-4041-a9e0-1793bcd141fe;7eec6790-fb24-4f3b-8196-633e3d9a00a1
2016-07-19;2016-07-12;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;b27beba7-ca02-4041-a9e0-1793bcd141fe;bf2bde4a-ddfb-4d1a-a7de-6275dae83fe8
2016-11-10;2016-07-12;SE;9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;b27beba7-ca02-4041-a9e0-1793bcd141fe;2ef7daa4-efd3-4cb1-93a0-e3f94353de23
2016-07-19;2016-07-12;PE;bac4e022-cd17-4488-8042-87657f878e69;b27beba7-ca02-4041-a9e0-1793bcd141fe;62cae9f9-2d37-4263-931a-552da6a3b542
