cam:finishDate;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;slp:resource_uri
2015-10-19;SP;2015-07-14;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;05a58f4c-8da7-42d5-87fe-af6edc4adbb3;666da3fe-eabc-4ab7-83f2-d2a4a8bb0ad6
2015-10-19;SP;2015-07-14;d2fad348-cc18-4efe-b3ca-c87025d2c61d;38b8b615-0e97-459c-a47e-1ed800422d12;20c1c953-2db9-42c7-bfac-281a9f9da362
2015-10-19;SP;2015-07-14;c9f5587f-cf1c-46c8-a038-9ec11c182c64;9f8a93b6-95b6-432e-b6b7-b30baeb5319d;e225b7a0-ed63-4026-9d92-efe3c0436c3e
2015-10-19;SP;2015-07-14;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;eef47919-66ea-4730-9a95-cdc16459a559;8053d7cd-8724-4af2-b609-b27e7e1ecf97
2017-02-16;CE;2015-08-06;70ad241b-5add-4830-82aa-a6cce30d038f;1ec0ee05-9f33-45e2-be72-9413fccf9100;e87cf153-14ea-490e-b75d-0d1694dce269
2017-06-17;CE;2015-08-06;70ad241b-5add-4830-82aa-a6cce30d038f;18cb0dcc-082a-43d5-a632-76bc8822d07f;2e6a5ca1-51d7-4f54-9119-b728f273cd83
2017-08-01;CE;2015-08-06;70ad241b-5add-4830-82aa-a6cce30d038f;bdb2f348-e9b8-4483-8d5e-3f948526613e;f25e4495-9fb5-4339-ab27-5241e1875316
2016-01-07;MA;2015-09-09;153b2ef8-0434-42e9-a034-e4e43fc6f81a;ac5884ca-2398-45c7-b06e-b3177a288258;e74f0dca-40d1-4266-a416-5c770bdb737a
2015-09-30;SP;2015-09-23;b211f117-3a4b-4149-bfc4-571bba56900e;89fc33b9-bfc6-4652-a113-9679966427af;12ab475d-8bfc-4973-a72b-3516f71b9958
2015-10-08;SP;2015-09-30;4f718242-2146-4945-9965-55e67fa893a4;6919bf98-339e-410d-8e66-d8ca9ab752ae;d35b093b-549a-4dc3-b29a-d3492819e0e1
;RS;2015-10-05;bfb77168-d97e-4973-8ef6-4f36e52c564e;75a578a9-ea85-41e0-8e3b-5e54a1dad1b2;5f0041db-2a7a-4079-b575-605cdf93b2e0
2017-01-01;SP;2015-10-05;6d8fb083-db6f-4d94-8820-ab7924396630;813ad970-d872-44e0-b5cb-5de0632c5910;46454b69-172f-497a-9a35-2de83f7a80dc
2016-02-17;PI;2015-10-06;ecbfdca4-942a-4477-80f1-5f6935e14eea;c77f870c-03eb-4c9d-80e2-94a59e8647f6;5af0160e-54f6-465a-805e-cd841c63435f
2016-05-12;CE;2015-10-06;68055b96-ea10-46cd-847a-dae113abd13e;68cefdcd-be8b-4de0-b983-60699c35f9e5;f5e13ddb-d9ce-4884-a289-f324d71b9d41
2015-10-19;RJ;2015-10-08;92d7646f-0b61-48ff-bdd0-c234456eab80;f7db2b97-4fdd-4cfd-bc3c-d79ee4c5deb2;401a2fd7-ca69-4105-a873-69f13d6b7def
2015-10-19;SP;2015-10-13;b211f117-3a4b-4149-bfc4-571bba56900e;9d75ca81-f11f-4787-92bd-ec913c9abc2d;5e829e4a-4dd9-4808-b9d6-156f1b24d226
2015-10-20;RJ;2015-10-16;706fd0ee-b568-448e-84bd-bc42c668a39e;17249db1-de42-454f-87b5-e73793a96c6c;468337a7-6a9b-46f7-ab32-1a8ba766ad11
2015-10-21;SP;2015-10-19;7dd105df-c756-44c3-9a42-7655937beeda;ec1cc225-7d27-48e6-974d-f3f4afde30f8;f81765b2-88fa-417e-921c-d3be9dcd4eed
2015-10-26;GO;2015-10-19;d41172e1-44e1-410b-ad9b-a39059c5f5d2;7f7290c9-1ec6-4721-b168-c3228b56c846;6f5f6fe5-0135-4dd1-b217-eed73184bcb6
2016-03-11;GO;2015-10-19;d41172e1-44e1-410b-ad9b-a39059c5f5d2;54959335-1148-4593-b584-ea2634934982;ba18eb00-20ee-48f1-83ce-583442c85983
2015-10-21;SP;2015-10-19;2fdff796-f474-47d6-93af-97f28bc47c3b;aab55b50-014a-4b3d-9e76-6bc3d04ef09b;823e0245-d975-418b-9e1d-18eebf63e071
2015-10-21;SP;2015-10-19;4f718242-2146-4945-9965-55e67fa893a4;d9ad42e1-07c3-44eb-b295-f15be65f98c4;8e64cce6-f6d8-4771-880b-aab4e36357e0
2015-10-21;RJ;2015-10-19;75fd6638-b0a9-4086-89ec-fe248676f3d4;62f36a5e-acb7-423a-9421-8fd1c0339cf0;f9234abc-3233-49e0-b244-416eca78d022
2015-10-21;SP;2015-10-19;fbd253f5-d926-4af8-ad55-125ca1d1ba31;6cacd906-be48-42f5-96f3-fe0c1006407d;6b2fa544-7025-44a0-8fc2-86699932ae94
2015-10-21;SP;2015-10-19;882eccc7-1b37-4b79-a865-c66fc77eae5e;d21e9715-a773-4d4b-9d6f-01a541326502;7c8dcf84-361a-410e-ab9d-cd12ff8b20f7
2016-05-04;RJ;2015-10-20;5e385bcb-94be-4940-8335-f09cfe920808;0c1bf8de-c547-4818-b0ea-4094caedf014;f8e414c5-061a-444e-878b-7b1028dbc701
2016-04-14;SP;2015-10-21;d2fad348-cc18-4efe-b3ca-c87025d2c61d;5aede6a0-786c-4797-8cf9-001858d2bf68;c740fa4c-59f2-4a8d-b05b-b66129a84ed3
2016-04-14;SP;2015-10-21;c9f5587f-cf1c-46c8-a038-9ec11c182c64;346bb820-7937-4c89-9503-be87e0ad7adf;b3275154-c95c-48d3-bbbf-81a05ab46b83
2016-04-14;SP;2015-10-21;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;c48fe014-4043-48c8-95b1-7b938d7a757c;c9a1b021-3511-461b-9321-305b8ddf4564
2015-12-09;RJ;2015-10-22;92d7646f-0b61-48ff-bdd0-c234456eab80;766012e1-fb7d-47ba-969f-373710e3da2e;5ac67159-4146-4809-85f8-ad2ff431ec37
2016-04-05;SP;2015-10-22;b211f117-3a4b-4149-bfc4-571bba56900e;4f2d0a2c-1ce0-4995-a1f0-fa4ec36379cf;8e70ea26-7625-4e7a-80e1-2acac9c15c23
2016-04-04;SP;2015-10-22;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;45fdb72b-6603-44ff-a5b1-2c83e6c79fcd;8a138bfd-df3c-4e87-93fb-9342edfb9254
2016-04-08;GO;2015-10-26;a4c28b5a-8387-4e77-8dee-a40e3655883b;5ce3839a-8761-4824-aae0-2cfb25e0c431;3b6a06d5-2482-4972-b1de-997c494e3f40
2016-04-14;RJ;2015-10-27;b22efa3d-d381-4c89-a6e3-bf92f057be3b;127a8f65-d1ba-4889-885c-1371476a52a4;7e370dc8-ec30-45f5-84cd-b9d07ae4f9e7
2016-04-05;SC;2015-10-28;05aae140-c7f5-4c84-aa55-fac7d5d6911e;1a77735a-b2a5-42d3-86d2-347da4a76378;01086a5e-12a4-45d1-8088-619c700062bb
;SC;2015-11-04;ff3be8dc-c759-4227-b264-6072197fd76b;6cd41aba-9061-4843-abea-3dc7611f6067;b5858164-4c00-4e0c-a9c1-a2edcbb478a1
2016-04-15;CE;2015-11-17;d99451ad-aed9-4e5b-9cab-56bee07df1ef;afca7511-6583-4c16-b129-8c32fa1cd4bf;b5cb4afe-5fbf-4aab-9671-4c0633bead3b
2016-03-31;PB;2015-12-01;e088151e-471b-432f-b47e-3463e79fa4dd;3984ee0c-5eec-49fd-8122-052b616335a9;821ca072-0be3-40f4-8523-45f6827828c3
2016-01-05;RJ;2015-12-09;75fd6638-b0a9-4086-89ec-fe248676f3d4;a000f0b6-90f4-4a07-8015-f718312bdb14;fdb2881e-b50a-41d3-9059-8f72fd4284e2
2016-04-14;RJ;2015-12-10;92d7646f-0b61-48ff-bdd0-c234456eab80;11505afb-9822-425c-8dad-3ce3fcafffa2;4e9952c9-9891-4860-b189-94720a27c078
2015-12-22;RJ;2015-12-15;ab9b54c7-1071-41e5-ab76-ead16e26799c;81c6417b-bbda-416b-80bf-e9917fc2e71b;81e4ec49-0e33-4cc8-b293-e39c497d1e06
2015-12-16;RJ;2015-12-15;5a679cce-e155-4e7d-9a83-955620282b3d;79fa118a-259d-4d57-99ba-b00fb018d459;f71141fb-1cb4-4c3a-8741-2d72fc129c28
2015-12-28;RJ;2015-12-16;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;e2c48c04-a5e9-433d-8c87-11a0d0da054e;3b7bcaa0-6c53-4917-b105-fdffd901486d
2016-02-17;RJ;2015-12-22;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;d2f9a522-95dd-422e-aa09-983303585c26;ef06ab84-b698-4996-a306-3bf139073c1b
2016-02-15;RJ;2015-12-28;ab9b54c7-1071-41e5-ab76-ead16e26799c;096f2d4b-24b0-43fa-9380-d96941ced9e9;a7617d72-11b7-44f4-9e07-38a03be98415
2016-01-12;RS;2015-12-30;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;2c08f1b6-338b-47ab-bc4a-29ea63c8c621;80e076ad-685c-48c1-b8d6-ef0a5d62b1ab
2016-02-16;RJ;2016-01-05;90885038-66ec-4ba7-8b80-d5f414fd1307;820e8901-b2f5-456e-aeed-0e6d7ff9140e;01fbb055-746c-4fb4-a906-4563b081290e
2016-02-23;RJ;2016-01-06;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;2fc418eb-4333-418d-870a-bcc4b263d242;9505f313-c1b5-4253-a084-cd9877eea1b5
;MA;2016-01-07;9baea0e6-e9df-4fb6-a04b-3ece7f0040b9;d013f9a7-59f6-4ef3-b9a1-529b13176dfd;299068fd-6181-45ce-a811-75fe1fc7c597
2016-01-25;RS;2016-01-12;c9860ba8-abb8-45e6-8e79-8f72e9272edb;49540568-0ce9-4963-9e60-38f741de6c4d;c0e79277-c82a-40ae-a3de-8ab3b9d485d0
2016-05-18;MT;2016-01-20;be2e1629-8047-4097-aa5f-1bb24030402b;8f40e403-39e2-4b2e-89e0-45ed9e593410;1158f42c-fd9f-42ad-9640-5a9334e550e1
2016-02-01;RS;2016-01-25;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;d3d9a145-8f72-4772-9615-5a0fe5f78e85;dce4d9c8-a103-4552-ad0b-16771d4e76f8
2016-02-03;MG;2016-02-01;9745b26f-e273-416f-9cb8-b32099237f3c;7afbd684-5489-4130-8e7e-d54e9d4ee52c;81994b62-0957-4fb7-b100-e6483fefcd2c
2016-02-03;BA;2016-02-01;180b660a-b855-48f5-bda7-8cc27cd4f91f;3d770836-d386-4fc7-8cd0-4b42cbcc0519;3a8acc01-86e6-41df-954e-c603f3918427
;RS;2016-02-01;c9860ba8-abb8-45e6-8e79-8f72e9272edb;5bcbea9a-0542-437f-95b5-0232a8982a77;9ffae95e-578f-4cac-9cd6-e913cb586527
2016-02-03;BA;2016-02-01;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;71a9ff15-5a6a-405b-aba1-773828fbcb17;4e7e7885-2390-46ea-ac36-7b16287f831d
2016-04-14;MG;2016-02-03;820bb5c1-3dca-49bb-bd6a-00d85d3982fa;41ed5d20-7a70-44fd-add3-640ddcdb9c2e;e913cbd8-6eb5-4399-b7c9-70ff7a29ce11
2017-01-23;BA;2016-02-03;1a91f188-e981-448e-b733-a5f75025f061;71667ce1-e039-4652-8e9e-00b6cfddc164;f54514d0-e444-4256-b938-2a8793c17a89
2016-07-25;BA;2016-02-03;2f501697-a2c1-4ea3-a318-58f18fd98d47;c222a212-1c04-439a-bca4-c35d7f1bfdf4;48c6259c-88bf-479f-8b1c-6c02474a792a
2016-02-19;RJ;2016-02-15;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;cab90b08-d047-45c3-8eea-b639c33ebba6;038917e5-7a28-44a7-922c-9604be99d03c
2016-02-19;RJ;2016-02-16;75fd6638-b0a9-4086-89ec-fe248676f3d4;9ef5621f-384a-4801-bef1-452a81f8b8c4;f6b0cebf-5518-4ef1-be3b-9f9376403f6d
2016-02-19;RJ;2016-02-17;ab9b54c7-1071-41e5-ab76-ead16e26799c;7f19b093-83cb-4cc0-83fa-f22d52e8bbc5;9ea97f44-981d-41bb-99f9-bfae32fbdadd
2016-02-18;PI;2016-02-17;7809e20c-b28c-4013-bda7-13266213bc6b;944d6aaa-6f18-4574-bd93-83b63005e0ab;f087c024-3124-48b5-bc25-9c7df66a4a60
2016-04-14;PI;2016-02-18;ecbfdca4-942a-4477-80f1-5f6935e14eea;a56042dd-4019-4a20-8ed5-5afc46fa90f2;91509d72-030f-4964-8731-1549aa8fad2f
;RJ;2016-02-19;90885038-66ec-4ba7-8b80-d5f414fd1307;e33d46cc-de0f-4293-8e9d-8253176fbc69;ec1b1bf9-9b7c-4e53-adae-f2f13129ab4a
;RJ;2016-02-19;2e0a6d49-4d9e-4637-a924-10b7bdf388c6;6fca9751-a1e8-411b-ba04-a84a8f8acabd;054caa78-4637-4536-b706-e63d2a6cd1f7
2016-04-12;RJ;2016-02-22;ab9b54c7-1071-41e5-ab76-ead16e26799c;f2f652da-2881-4c4a-9691-e1d4b9b16300;982195d2-0221-4bf1-a0bc-b5f24a7041d9
;RJ;2016-02-23;f84ecb6c-e92c-4882-9843-003051be682e;4ed9c98d-cd92-463e-98bb-65ada4eceba1;3c6054dd-64b7-4601-9986-7eba912ce5ab
2016-03-16;PR;2016-03-15;a689115b-e230-41af-9201-7886dfd2b7ad;f07c0a61-6ac4-4c78-b52d-3a9e1fb8acee;b959be97-2d9e-4adc-b4bf-a4de8d5dff71
2016-11-01;PR;2016-03-16;69255beb-35bf-40ee-85e8-f94e3648dd10;ab6ba730-ec74-45b3-817a-8b036fce7d89;b903304a-61a5-4be2-8079-5ac74d5051af
2016-04-01;MG;2016-03-17;8e861e50-2971-4725-baf8-4c9cf847a7de;bef1b67f-04c0-4d31-86ff-d0aad1f3d6e1;bbbd8174-0066-4a5e-9022-f0c0620dac02
2016-10-19;PR;2016-03-17;a7f7ff16-0696-41ec-80d4-29a1a78d0035;cdbbb2b8-38b3-4d50-b881-f23a5c66331e;e5d2bd41-b7a1-42dd-91bb-fa42f3b3906f
;PB;2016-03-31;26c05b28-d38e-49d5-b8db-e85a8202fe12;8edcd3c7-6192-4dc5-9ac5-07a3a9f4934e;efc60ac5-cc05-40e8-a502-5a1d34982230
;MG;2016-04-01;693cc36c-5c9b-42c2-bfae-e76858232c57;3f4407fe-f366-4e2a-b82f-753e01518b9f;3732d2d0-d03d-4151-99fd-3965099e1025
2016-12-31;SP;2016-04-04;fbd253f5-d926-4af8-ad55-125ca1d1ba31;d96dca6a-f7f0-4480-a030-a42114f0dea1;fae24097-b684-4ca0-856c-e19142810186
;SP;2016-04-05;4f718242-2146-4945-9965-55e67fa893a4;abf1a5c9-f5b2-4294-a9fe-204c39f26fa6;0b3efa3e-9eed-4627-8b4d-136110dc6768
2016-05-09;SC;2016-04-05;aba76689-3af6-406b-9266-138eeb70f591;861b8ee3-e966-459f-8ba8-0a4fea3bc42e;8421ae55-f879-4fce-8d5f-6773bdc9e077
2016-05-09;SC;2016-04-05;19eaff28-3ded-4e14-a944-af29bfe76b3a;047a8213-eb39-49bc-b59f-9e13140d6e0b;78e58b3f-3ed8-4060-a73b-464475ef12e4
2016-04-14;SP;2016-04-07;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;bde7e72c-4560-4a1b-a4f3-c18517a4b4cd;163df8ff-48e9-42c5-aec7-869f4906f9ff
2016-05-25;GO;2016-04-08;d41172e1-44e1-410b-ad9b-a39059c5f5d2;0a9aea44-0058-4b27-b356-d7889a87a415;52ea735c-5080-4d9a-8c03-246a33bdf50c
2016-04-27;RJ;2016-04-12;79d19612-2eb2-4c4f-b889-de31d901cc49;00b0e2f2-e456-442b-b5cb-2020a0942405;a78957e5-3212-4e28-884e-dce1d150a2c9
2016-04-19;PI;2016-04-13;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;bbac64dc-e410-4d0d-937d-c0a2fffef4b3;5530e336-ae93-49f6-b331-c540388493d5
2016-04-20;PE;2016-04-14;1cc9126a-dd9b-4be8-8e09-0b4c46743473;dead3749-6ee4-4172-9b06-592e2363144d;7574d46a-2a92-40da-96cc-5012825f4138
2016-04-19;SP;2016-04-14;7dd105df-c756-44c3-9a42-7655937beeda;86bb50bc-f228-4df2-9eec-0515ae860536;6694f952-e547-4075-973c-a182eed6f616
2016-04-19;SP;2016-04-14;2b913d98-5ab3-4605-937d-ec26e40f09c7;7e82dd2b-2d81-43dd-99dc-79b8ec7e9db2;5c0391e4-fd15-486c-8b4c-1f6ef461d520
2016-04-19;RJ;2016-04-14;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;53f49c13-a391-4131-9f3b-0f0562add98b;83f57238-6c32-4472-915a-48f5523ebc40
2016-04-19;SP;2016-04-14;2fdff796-f474-47d6-93af-97f28bc47c3b;8c30161d-1504-43ed-8fa3-b3c559ade716;33711820-4cc3-4c5b-b20a-c540d62b552f
2016-04-19;RJ;2016-04-14;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;94955de7-9ae1-419e-889c-a5137dde279e;90d9fe1e-7d3c-44bb-a35a-11644d36c89a
2016-04-19;MG;2016-04-14;be8c0ddb-81c5-40de-a181-8b154c9fa5f7;50b4e014-3f24-43a1-bace-11b9919e5b07;b033ec8d-5041-4dd2-b900-2ccd90d8b2f8
;MG;2016-04-14;b95876ea-0cab-49bf-ab03-cf101c1434be;bd065127-d914-4f2b-9bdf-10919df9da9b;50389412-97e5-4ce1-a4a7-a4eddd5e5eab
2016-04-19;RJ;2016-04-14;75fd6638-b0a9-4086-89ec-fe248676f3d4;49cc9099-354c-4d8f-9ec7-24123ef630b5;ad7c83f3-25fa-42e9-8e17-d3f525dc0332
2016-04-19;PI;2016-04-14;7809e20c-b28c-4013-bda7-13266213bc6b;46143ba9-e23f-4dd3-90d8-c9fb25a75d9a;c2159e41-e23c-45c7-b1da-46cb5e2abf63
;RJ;2016-04-14;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;f4b313ea-c4bc-4012-a9c3-0b1198d8d143;d82d4c45-6ff5-4ac5-8ee3-32ffae98fe99
2016-04-19;SP;2016-04-14;882eccc7-1b37-4b79-a865-c66fc77eae5e;07ff38d5-5371-4383-ace4-f38553723b05;d0674979-311d-44ee-b609-1c55bbc97ae0
2016-04-20;PE;2016-04-14;bac4e022-cd17-4488-8042-87657f878e69;49a2af5d-ce63-4b1b-8771-f4068658106d;57ff39d5-7449-4784-8d28-2070a177c6fb
;CE;2016-04-15;55df2c80-2de5-4739-b227-bcd41d1ee1f1;4e945402-4950-4ad7-aab5-020aaa1d8901;2906892a-9fac-496b-a3be-8623708c581a
2016-04-20;PE;2016-04-15;c71c538b-7d36-49a5-993f-87ba8ab7f21b;3308cae0-7e1a-4bba-b3ff-11abb1b31273;80af6fc2-4ef4-42a3-bc5f-3da63f0a500c
2016-04-16;MG;2016-04-15;9745b26f-e273-416f-9cb8-b32099237f3c;b48e0c18-58bc-4106-84c3-d69731c39019;cd2e583b-a81f-4572-abfc-de934bf1e8ba
2016-04-19;PI;2016-04-15;badbf483-2dd5-43e5-b046-4f5a2a3779b4;c657f329-d6d3-4f5d-85e4-8357bf4bd08e;6fbeab53-4b61-4758-a61b-418102d3dc9f
2016-04-19;MG;2016-04-16;e780fe47-28c0-46a2-9fba-829596d984c1;28e7cc66-b33e-42be-aa58-f97a62396eb3;6b74abd6-d8ac-4230-a4cd-96ceb9dedc01
2016-10-18;BA;2016-04-18;6d6dc9a0-50f0-4c67-84ce-5f41140e2905;39d3cb49-f62e-409d-a3c2-48091110c15d;406505f4-2399-487f-83c5-df27056d7cbc
;MG;2016-04-19;a287ed45-5fa2-459d-a807-00032c1e5c83;92da177b-a852-4b17-b4e4-cf609297fb69;f5361184-6bbc-4497-8054-923618b919b2
2016-04-28;PI;2016-04-19;ecbfdca4-942a-4477-80f1-5f6935e14eea;552ac8db-30af-4f53-b9b6-572216e741a0;d5e3e127-9dca-4211-9e07-9577542ebe10
2016-10-18;PI;2016-04-19;bcc8070d-6853-426f-8748-ec700fb17547;d7f7cdd5-6f3d-416e-850d-b661adade886;0a9cef9b-bd45-41d8-b5cb-1d8e56f6a379
2016-10-19;SP;2016-04-19;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;5481bfb9-3eaf-4f5c-933a-7f6a22c71426;e6611ccd-3d1e-47aa-8330-ed402388ba18
2016-04-20;PI;2016-04-19;b70c9aff-a556-4d48-8a36-ce38da014a51;17998f18-69f9-4b41-ac75-c7ee558afbe8;8b2d363b-23a6-422c-a296-d06b3032df21
2017-01-01;RJ;2016-04-19;5002ead2-9292-4114-8bf5-411d670dc03f;7a2f4572-51d6-4991-8177-5d24983f2dcf;59cab9cb-595b-426c-9aba-6dc9e4ecad04
2016-10-19;SP;2016-04-19;d2fad348-cc18-4efe-b3ca-c87025d2c61d;af4ca0c5-4f5d-4983-a1ef-ab787b91094e;5cc9e696-8d40-48ec-a43e-7093dec05fd1
2016-10-19;SP;2016-04-19;c9f5587f-cf1c-46c8-a038-9ec11c182c64;dfe43280-ed62-4fa2-bb03-001ecd62dfae;296fd0ef-3f5a-4800-8498-2f2cbc662474
2016-10-19;SP;2016-04-19;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;6bf894b8-a1a9-474c-b476-8333cefd734c;a13a0783-eaf8-49bb-bab5-928570172493
2016-05-12;PE;2016-04-20;13a5b77c-2c3d-4044-9c80-1f91350f847a;01864b5f-d2cf-4532-baa0-8a6f5e64ea04;57336361-3102-4c8f-aec6-4766fef583fb
2016-10-18;PI;2016-04-20;24485465-1f9c-4170-97ea-64525c56c789;754af897-c4a3-4f93-b657-a0ad7d777235;58ebcd52-a00c-4b8d-820b-c68b803d6fde
;PE;2016-04-20;e8b3ad0f-a9f5-4d11-990f-4a8b6ff397d9;45edd51b-95ea-40bb-993d-db79d586c639;32bcd0db-86db-42b3-af35-cf74e4796a25
2017-08-02;PE;2016-04-20;5865051e-5f41-489f-936d-392ffaef3b7c;f9cfb2ff-c464-4a37-846a-00053222ec00;4f49c90b-ae89-450d-9fa4-65434e854eb0
2016-07-13;RJ;2016-04-22;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;6a54d271-7526-40ba-9b75-2f773f4f35cb;96c511fc-a9ae-48cc-bfd5-6f2b96815c30
;RJ;2016-04-25;3b49df23-c871-4fae-be85-9349330e2238;df98bafd-9662-4e95-af5c-131be70752be;d733b8f8-8496-4e68-8c31-087a381d793b
2016-05-12;MG;2016-04-26;aee4edde-a602-4c8e-88b7-b9253b094800;a334c864-d064-4feb-ad86-e67382ae0dd7;7a4af588-8dc5-44f9-b767-721359288b66
2016-07-12;RJ;2016-04-28;b22efa3d-d381-4c89-a6e3-bf92f057be3b;2da4219b-294e-4e2c-b994-dd9ef4833d05;c5f47c99-c385-4e79-adab-6aa292ce1505
;PI;2016-04-28;7809e20c-b28c-4013-bda7-13266213bc6b;2dd8d014-f1af-4cdc-9edf-649ddacb780d;39f536e9-9f55-4aa2-aa00-5abb0df48044
2016-09-15;CE;2016-05-03;c6d4b219-0ca9-40e1-875f-54f8acd5bfad;5e9a3775-c273-4a7d-88b6-d89992c9600e;be3e7308-0852-4ef5-adbe-6d47c152454c
2016-12-28;RJ;2016-05-04;706fd0ee-b568-448e-84bd-bc42c668a39e;5efdbcf0-8c4e-4ff4-ba74-9e6a3e75c695;6e79711d-b0ad-410e-a266-56509cbdbe92
2016-07-13;SC;2016-05-09;05aae140-c7f5-4c84-aa55-fac7d5d6911e;5c6a18fe-0ebd-4359-9852-8ee5af063f97;6bf1a3d2-17cb-407b-8425-681d44b90717
2017-01-31;SC;2016-05-09;0b216403-8aaf-4957-8c99-127003b9a9ea;e89b9d5d-87f8-40de-97a6-3236266c8bd2;baaf7c8c-49cd-45cc-8a51-963f19d8dea3
;MG;2016-05-12;be8c0ddb-81c5-40de-a181-8b154c9fa5f7;5b278a34-0514-4503-ad39-72fa133bf297;52bef98c-439b-4d45-ab0e-d8ef4c0d2cfa
;CE;2016-05-12;aeb6708c-3cdb-43a8-8338-c43d338df900;0b91546f-f466-4daa-ac11-aed6f67928db;009544b0-ae6e-43bd-889d-e7f8335fcc6d
2016-06-01;RJ;2016-05-13;92d7646f-0b61-48ff-bdd0-c234456eab80;3ec34864-f1c4-4724-acd2-a56a41846332;80d8c203-b903-4e85-bcee-018204ca1be5
2016-05-31;PE;2016-05-17;47b1d74b-bd7c-4468-982d-bd1d392136bc;d647edfa-d311-4888-8b52-a4ca88226cab;5330805b-9319-4afc-adf9-9dfe8c739e4c
2016-07-13;PE;2016-05-17;4c176457-eff6-4694-9906-f3efbbd70dd8;d0b0fe89-78a7-4f31-b921-0d6f8212f1df;e1045071-0074-4350-8956-15c23b912e78
2016-07-16;PR;2016-05-17;3b71f5eb-cd8e-4ba3-8097-c2b82bf54f76;de6b02a0-327b-448f-8a0d-9275f09cc37a;643a3363-ec34-4ca6-8cd0-0134a70d47ae
2017-08-02;AL;2016-05-17;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;5797d3de-270b-47ea-bc1a-a0b7fee1119f;b036f78b-edec-47ca-9045-6ddfa0803f0b
2016-09-21;RS;2016-05-17;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;34e5b81b-1e04-4eda-86f9-ab9805b7e9c7;4cfbe425-b8e5-4ed7-b5bb-e1e562b54684
2016-07-12;PE;2016-05-17;24689a93-609f-48d6-822b-59b47c171844;54aa7352-f519-4007-9300-080be30b4e0e;908a92f2-a6e9-440c-be34-1e2db58098f7
2016-10-10;PE;2016-05-17;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;697b2ef9-08e0-4c28-9025-beb8141d0d1a;034e7c2c-fc32-42dc-97ce-6be02363730a
;RS;2016-05-17;7137a096-45f6-4c0a-89c0-df1111192c8c;4b6c5845-d9f2-44e6-a4d7-1ff479c02243;86bf8f1b-1881-4927-81cc-2f5541555dbf
;MT;2016-05-18;76563ffb-1923-4029-92e2-36fefbfd0663;b819dd7c-3bf2-4341-b694-402e3aba2824;c2368185-7af1-403b-bde6-51e1e35f6e45
2016-11-25;MA;2016-05-18;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;d5bdee2e-26d2-4d5a-a872-4cd2dfb0ea36;aa02632b-9fb1-4f9a-99c7-c5d53d21aa3f
2016-09-16;RJ;2016-05-19;5e385bcb-94be-4940-8335-f09cfe920808;04cd4e64-39d3-4c30-8127-b7020d1805f4;b2665406-faf3-4ee7-a982-94b48b441f94
2016-09-22;AL;2016-05-25;cf12ea39-cefa-4e29-aa5c-cda24f9431be;fe31cd9c-c25d-47c0-a6a5-e6193a7ba1da;c963cc86-16eb-41a7-9b11-c95ac0ced286
2016-07-11;GO;2016-05-25;a4c28b5a-8387-4e77-8dee-a40e3655883b;2b41224a-a38e-4b83-af97-43b59f5ceaad;2f9dd830-505b-4973-8632-89d851fba13f
;PE;2016-05-31;1cc9126a-dd9b-4be8-8e09-0b4c46743473;d1965cb8-f19b-430b-94b5-959064240c09;4676ccd2-037c-4f80-b651-bff635f68002
;RJ;2016-06-01;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;5a11e12f-df32-4caf-b9be-a8e109acb30d;5fc3af7b-c6a7-44ae-a8a7-4bf29e96cb48
2016-10-19;MA;2016-06-21;1a856047-8ea5-4cf1-8233-ca0313b198c8;9230656e-9b88-4776-8d48-d984610fc79d;b9f461f3-3609-4136-ab19-bf06852fe5bd
;GO;2016-07-11;d41172e1-44e1-410b-ad9b-a39059c5f5d2;3acb7751-7340-4eae-8b25-728372f1cb02;7eec6790-fb24-4f3b-8196-633e3d9a00a1
