slp:resource_uri;NumeroLegislatura;cam:finishDate;cam:sigla;cam:siglaUFRepresentacao;cam:startDate;org:member;org:role;sen:CodigoMandato;sen:DataDesfiliacao;sen:DataFiliacao;sen:SiglaPartido;sen:UfParlamentar;sen:finishDate;sen:startDate
88a34152-a376-44e5-9725-948d8784949e;;;;PR;2015-02-01;236eae5f-707b-4670-95d2-0feaf4299092;43b7a1f5-2330-41b5-9ab7-093b5f88de7c;;;;;;;
e0ba122e-ec11-4935-9526-bc0165b0d6d6;;2016-10-03;;SP;2015-02-01;e8c892f2-f2da-4c4d-a897-d7be5051aa02;2073ea40-c957-4f72-a2d1-674a48615a0c;;;;;;;
24ed211f-1a5c-46f5-bf79-3828e3c0de89;;2016-05-12;;MA;2015-02-01;afc0c78d-ac50-4630-993d-57c01c5c9b59;4146c0cf-72f4-42a8-8d83-048db505ea94;;;;;;;
03c315fc-cfc0-48b0-8443-975ff25e23cd;;;;PR;2015-02-01;2693b112-3f84-48af-90ca-28cb87c4630c;330061f8-1be5-4766-8249-c4eb4b523546;;;;;;;
af7543f4-b1c5-43f1-8e1e-83efb55540d4;;;;GO;2015-02-01;3063fa14-ef85-4d4f-adea-e3405adb0353;282dd4d9-f325-4073-8a16-f4af85640de3;;;;;;;
595c48a7-f3f9-4876-8fe9-bb4c43109da5;;;;PR;2015-02-01;019bceef-198c-4523-9df7-27c6f799e2f3;0585ccec-2353-4c5f-a153-0295be4b8abb;;;;;;;
463a944a-612f-420b-b7c5-4b2cb6a64b9b;;2016-03-15;;PR;2015-02-01;242d389b-0cdc-4cad-a82c-38894ad7f4ed;3f1b9df9-e2b1-47d7-a92b-337d9208a033;;;;;;;
1e6c6c0b-2f36-496e-a19b-fc81f1578378;;;;MG;2015-02-01;98c0948c-3ceb-43ef-aae1-e85ace650492;e8ab2982-1644-466b-962b-be872c533933;;;;;;;
989a03b5-0b3b-4868-97f0-97466635ac2a;;;;BA;2015-02-01;72830c60-2671-4d34-bf7f-ef5a2343fbd1;1e036b96-c1e6-400b-9fbe-1e6c2708646a;;;;;;;
2677a919-de86-4de9-88d0-4342471ca5f3;;2015-02-04;;PE;2015-02-01;c71c538b-7d36-49a5-993f-87ba8ab7f21b;0c620bff-eb6a-4e7e-ac01-8c212d863e0d;;;;;;;
44cfefa2-b676-416d-bb6a-c51803612b0a;;;;RJ;2015-02-01;6f66ea40-59e1-4189-80fc-23d173cf7ed8;62c9f3fd-e507-4585-ba0c-0091cbba1877;;;;;;;
2eafe301-dd55-40f0-9658-26e7b230fa6b;;;;MA;2015-02-01;860c9149-e090-4e92-bb09-ad0d8764fcbc;e0bd1090-bdd0-4523-b7d7-0709ec0d774b;;;;;;;
dc8d7fd4-b4ef-4709-a1d2-e37f5f0e1645;;;;DF;2015-02-01;fcb6b195-b559-4e4d-a675-cacd00bd1c93;f194b931-3e9d-4351-9846-4af28486e987;;;;;;;
1b619344-dace-4c08-b0e1-15596d59d41b;;;;AL;2015-02-01;7c1995e4-4dec-48be-b1c8-0f224542ba7b;99ae19a0-be8e-4357-8ae9-d08f35ec3799;;;;;;;
13bb9e54-0d28-493a-8828-06990c74f486;;;;PB;2015-02-01;51a293ac-3ee1-4a95-ba1f-894abe55adbb;0fa0f350-b34e-4ba6-8e3a-51905b311379;;;;;;;
45dfc3ec-37b6-4c2e-89be-1b8cc616a2d1;;;;CE;2015-02-01;af5dd8dd-af83-48f1-8682-d457bfcfd0ca;b6b2ec51-8734-4bfc-8710-2456b71d83ca;;;;;;;
4dd687be-8824-4dfb-b679-c49deb9bd5b8;;;;SC;2015-02-01;64fb2464-058e-43fa-a58c-627aedaa215b;0455a836-9283-4a1e-a6d5-7b842a4c29ec;;;;;;;
ce4bc736-7403-409d-a329-0c81bbb0fcb2;;;;RN;2015-02-01;17a55e16-a13f-47a4-b814-89db6d14a581;c76abc4a-28f2-4a94-8ba8-5994e1b5ed8f;;;;;;;
a3d38009-cc1f-460a-a5c4-a226cf0e3d50;;;;MG;2015-02-01;a22583b5-4db8-4e61-8834-4581e1a330ff;3b139760-3194-4af0-a1d5-118a35600709;;;;;;;
5945a4be-a926-4f92-8ef6-ddfc42aea485;;;;PI;2015-02-01;6086bdda-a8c1-4d80-befa-4b135464a802;88584302-2972-4c26-a5f9-8d1c8bf647e1;;;;;;;
50ea3aaf-5666-43b1-9052-e23346767c5a;;;;RJ;2015-02-01;af506f1a-ac54-40ec-9ef7-37dbc4901ba8;72e14da5-a73f-447b-8a7d-32dced16d8a8;;;;;;;
9720ce3d-c235-4939-a437-ace9622d7f49;;2016-05-12;;RS;2015-02-01;e2ba1aec-4455-4272-a56b-6da3a459feca;5736a8e4-67c8-42a4-8bb3-9b59af59b64d;;;;;;;
2a763305-8df8-4a71-9aed-a5824a8b2df6;;;;MG;2015-02-01;551df645-567d-4994-b633-864cc65b2697;9ca4a06a-7d92-494b-adb7-945fda6c3be4;;;;;;;
9a4085cb-8ee9-4ed5-9e22-c2f7d71b8e11;;;;DF;2015-02-01;0fc881ad-f4a0-43b9-bc53-8587cdbce70e;2485ac2a-cedc-45cb-b4e1-92f9d4476710;;;;;;;
2f614f24-2053-4163-a870-edc02e694d46;;2015-03-19;;SP;2015-02-01;2fdff796-f474-47d6-93af-97f28bc47c3b;136a1e7f-40c5-49d2-87b2-ac2a5b664da2;;;;;;;
44b48aa4-f219-4f84-b505-1ae2f3b6047d;;;;AP;2015-02-01;58afa4e2-058d-4bc6-ba9d-d22c09e88513;93376097-9ee7-4f9f-80fc-917869f73bf8;;;;;;;
ad93f6f7-5450-46ee-8bcf-7117f01f05bc;;;;AC;2015-02-01;fddf7a57-ea5b-4205-9b18-130db1530bfa;0fa30685-1560-42eb-b47d-738c75ed1071;;;;;;;
d983905c-2352-4058-b052-c22fd53229d5;;;;DF;2015-02-01;d97354c8-b508-4cab-9c5d-aa0bdec85744;2ed7ad5c-7622-4462-8982-305b425cb544;;;;;;;
d53e48c4-a111-45a7-b6c9-b6043db35965;;;;GO;2015-02-01;4cf36356-ca28-46f7-bf70-1c64b1e15874;2c8b7d19-a684-4388-a173-4e95fcbfef9f;;;;;;;
7837dfd2-77df-4d1d-980d-3234d9dc55fc;;;;PE;2015-02-01;f6e926ee-70a6-40c1-b42b-1d97e4b4c391;3bcf30b1-54fb-4c24-a6d9-5fd9d90488c9;;;;;;;
a5c0e030-463d-4e42-b045-f7cc79ad4a82;;;;SP;2015-02-01;28032254-47ed-47c8-a8e3-f6fd94d0e909;f22951ee-c613-4a42-81ae-964cdbdf38e7;;;;;;;
82484c67-e17c-4c0f-8898-f76a0eee6477;;2015-02-05;;SP;2015-02-01;4f718242-2146-4945-9965-55e67fa893a4;9166b44c-f940-455d-a952-407a05e9fdc1;;;;;;;
17f156cb-f494-45e3-b968-247b92116959;;2016-05-12;;PR;2015-02-01;cc43f088-caee-48e9-8d58-8e933bb1b93d;8cc5de2b-fcb8-43f7-a528-b28472aeed02;;;;;;;
e519c1e9-8c87-4fc2-abe1-ac812d5b9cee;;;;BA;2015-02-01;0e4c946b-bd04-4af2-88aa-9b68cef43afa;8aaf4c3b-2e5c-4b2f-a879-1bf0d3e26da7;;;;;;;
0706ebcf-073b-4e79-a52f-33b94a54779b;;;;SP;2015-02-01;2eca34af-77e8-4987-a3d9-ea316fc99373;0c6e3995-9a3b-4b57-813b-6c25fab66687;;;;;;;
c37366c9-a73e-4521-b278-bf23e8952ed2;;;;SP;2015-02-01;2c151bec-dbb9-43eb-af0d-c77bf53cca9e;94a23c01-4b1e-4f02-b78c-805cf750357c;;;;;;;
caecb1b7-6647-4ec6-813c-1e1710e20dd8;;2015-03-23;;PI;2015-02-01;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;192e4bed-b427-4d02-9152-f89cdd116220;;;;;;;
fc4f1f7c-3129-4c96-90e3-6871f29d80ce;;;;MG;2015-02-01;184ae212-7bac-42a4-a475-0287bb819721;aeacecfb-67bd-4045-a89b-7ac02cec62f2;;;;;;;
3b39b961-b85b-4cbf-8183-5c06680f8c66;;;;RR;2015-02-01;205a5ebd-3cdc-4ec3-92da-154425665f63;adf4abec-680c-46ff-9d34-a20d429f8a86;;;;;;;
29229bb4-00da-4600-9734-f47f3fb98ce7;;;;RS;2015-02-01;44944507-d6f1-4154-818e-7d089f4cb3aa;c977eeeb-3f1d-4000-b6cb-ff6e0e29fc32;;;;;;;
52cad621-96a0-40df-b83a-7f0490d2b9bc;;;;SP;2015-02-01;0a763ce3-a14e-4b5e-9205-34635b9dedab;718fb745-377b-4083-957d-e44e60ba6064;;;;;;;
966a50a8-2992-4578-879e-dff88f33a154;;;;MG;2015-02-01;872fb2e3-33db-470a-b3ba-c8ed360b0f0a;472e6b0e-0eec-4d62-87e0-2db8e6610a76;;;;;;;
7706d149-50be-4e6c-bb6f-ce111b18633c;;;;CE;2015-02-01;383d2e0d-4709-4938-9f02-f5152ef0559c;f2d8c50a-d627-4039-b4ba-a943551b1d49;;;;;;;
9134161e-ae12-45a2-af3a-3410a601bcf0;;;;RN;2015-02-01;e1ef7927-e90a-4df0-80ed-c7edde99b3f2;0f00df6b-7798-41c8-9078-48a62ba7b192;;;;;;;
83e9925d-2599-4e50-a2f1-7e7d2e504f03;;;;TO;2015-02-01;026c0d58-0886-4496-bf43-bc77662aae50;733b8ef4-a55c-4bd6-9062-5c4a0e33ed19;;;;;;;
274611f4-8940-46cc-964e-981889452023;;;;MG;2015-02-01;6acae476-1cd6-4991-a56a-b000cdf0ac8a;a7290f70-60f0-4550-8866-997fde101561;;;;;;;
3403fee0-805f-480e-9913-34ac53f60f10;;;;AL;2015-02-01;ee0b2058-6957-444b-b07d-17c329320692;fc4b23c1-dcdb-4f1d-9c97-55f6ad8b0619;;;;;;;
6b0c3606-023e-4ba4-a435-5bb3505d1eb1;;;;AP;2015-02-01;149d5d03-3d3f-42c2-8c4c-7262f55f57d3;58572bf9-d402-42e7-93ce-74e172a816fe;;;;;;;
d1d08d48-f5b5-4d92-a29b-438bba7f462e;;2016-08-23;;MT;2015-02-01;7897a8a5-b64e-4fcb-8b81-d8c6a6928d29;25a279ba-6b1b-494e-bb82-16cd5562bd1d;;;;;;;
c2478b36-aca0-44f2-b73d-08a51382fef8;;2015-02-02;;RS;2015-02-01;bfb77168-d97e-4973-8ef6-4f36e52c564e;3b6f423f-3dd5-4e2a-8c70-8490b37fbaeb;;;;;;;
ee9baaed-e52f-441b-acb2-8d30eb461520;;2015-04-10;;RS;2015-02-01;bfb77168-d97e-4973-8ef6-4f36e52c564e;7ef03ebc-9e46-4522-b39d-d25348e875d2;;;;;;;
b6be7fdb-0df7-4566-b939-6494b6fba1db;;2015-12-01;;PB;2015-02-01;26c05b28-d38e-49d5-b8db-e85a8202fe12;7a8ed8d7-714c-4d2a-8a2b-0b2376261035;;;;;;;
e7d0aac9-f277-4d2f-9457-8876ae6d585a;;;;SC;2015-02-01;a21f02f6-d95f-472d-a313-32a6e5de82ce;fa6e2139-564c-4eda-9748-77a3e625835c;;;;;;;
b51db1dd-cc5f-48f6-89bf-19e7b44e028a;;2015-02-05;;RJ;2015-02-01;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;1ffed0b7-57cc-48a5-aaf0-be7c22229047;;;;;;;
a6ac802a-a468-44a6-90c7-5b8a967bdd59;;;;MA;2015-02-01;bf613c9f-c727-48cc-a654-e73c4b211243;5eb69e76-cf90-4900-8de3-e78c1c10f679;;;;;;;
1797efd7-4d18-4d84-a41e-badf21c721db;;;;SP;2015-02-01;ea611754-0164-46d8-94a3-9cfd07bae4b1;71bf6427-9892-4222-88ab-a5c09546450f;;;;;;;
13931f3d-c1ba-4fa0-95fd-b5c1d6c0e883;;;;RS;2015-02-01;923a63e8-0a08-4f32-8a54-5b7cb6c083ea;11bd30ff-37f9-4f1d-85f5-ab48aee5b91e;;;;;;;
109bec44-c8fc-47a5-a743-c2b17de5aea5;;;;BA;2015-02-01;c690b41a-09fa-4042-af79-5f1b05bfe4d2;deeb8c4c-0d7c-4541-b06e-cb608845c371;;;;;;;
47993a0e-2442-4aeb-8365-d0fc8781cbc2;;;;GO;2015-02-01;a5b2fe5f-95c5-4022-9e28-36604560bfde;dae34007-4b29-4016-b3fd-baaaa19edcca;;;;;;;
3327a644-4d6b-4300-ae84-684e03a3fb45;;;;ES;2015-02-01;a7f95e4e-c79a-4b9b-a01f-b2afc8ecd7e2;638fc385-2fe2-432a-bf09-8ac5af33a809;;;;;;;
0a614478-68b8-40f4-be95-90d312dd9bc3;;;;BA;2015-02-01;365753a5-fcae-4c4e-a8da-d8e62334e9a1;122a340d-3a4c-4fef-a785-d4da6eaca8f9;;;;;;;
d685691b-1283-41f9-9d1d-824aee848058;;;;SP;2015-02-01;eb22cf8c-fc73-4bbe-926d-86422257237f;4ef96f18-b301-4228-bf0c-8430bfa64ac8;;;;;;;
40b3f52f-194c-42dd-9413-95f3490abd91;;;;RJ;2015-02-01;fb8c572a-1daf-41e0-b4c9-4312103f50e5;10396f95-35bf-4bbe-ac91-5c499678561b;;;;;;;
e3cd1fac-f2f8-4450-ac3b-c74d96f75c47;;;;MG;2015-02-01;27b69206-6e13-4da5-8930-2de2eeefb498;4dec2c9a-94f9-4ba8-9547-578c0cdd1d96;;;;;;;
e63704bf-ab47-4075-a521-3409c641c149;;;;AM;2015-02-01;c34c4e66-a33a-4952-af54-f0808649d76f;94c3eb60-7546-40fd-96b5-7a896f04cfb4;;;;;;;
7e5cc68f-a96b-4d8e-a00b-352acd1849c9;;2015-02-02;;MG;2015-02-01;be8c0ddb-81c5-40de-a181-8b154c9fa5f7;d57997a8-c2b6-4f8a-8271-e722341a3cec;;;;;;;
c0695aaf-64f5-4c2e-b374-26f7d94ac7f5;;;;AL;2015-02-01;bf8be4ee-95b0-48aa-80bd-22b3a837c0b3;337d5716-ced8-4e51-9d45-a85d2a12f5b8;;;;;;;
560f782a-09c3-4fe4-978d-16e843e93a0d;;;;PI;2015-02-01;aeed4aee-120e-4354-8cd0-9ea9ce42048d;ac51555f-0551-41fd-8571-074c840d47ab;;;;;;;
a001c7f6-e7e8-4a84-adf5-15d75b4866b2;;;;PE;2015-02-01;afe48029-1b47-49e8-86e6-8156c60756a1;a4be4232-073d-476f-a150-d4491bdc2020;;;;;;;
012add83-5026-4b01-b5b7-e00b3e6e8372;;;;RS;2015-02-01;c1ca0bde-3968-4258-a755-97c48435d497;ab28541c-a719-4cd3-94bb-02c7fbf08518;;;;;;;
5ae4c9d0-3b16-4ee0-99ee-154a0e8ffd02;;;;SP;2015-02-01;9858d495-f037-466e-ac5d-70286a6a6e03;176d0f11-ee2c-4309-b0d3-744d34acd552;;;;;;;
97aa7d89-dd20-40c5-987d-a0c645d5d08b;;;;MG;2015-02-01;e90bbb90-d994-4cdb-9ff2-88a207256d40;b967156c-863a-4cd5-a195-859905efcefc;;;;;;;
a0c12b79-2538-4453-ba3a-ade8bf6dd82a;;;;SP;2015-02-01;d04ed77f-75db-48a7-a13b-53a09a0273f6;da701e03-105f-45d4-81b6-b2427e9859c9;;;;;;;
060fc7ab-b507-4036-b20e-85207265a2fc;;;;CE;2015-02-01;6d2250a2-1470-4e98-aac1-00c0e57214ae;fc4759a1-a52b-4b16-a578-9fe9d62cf8db;;;;;;;
94012fec-5170-4c33-9bb2-a68a334074e4;;2015-02-03;;MG;2015-02-01;9745b26f-e273-416f-9cb8-b32099237f3c;25292a12-b40a-4127-b550-2ed17497d839;;;;;;;
5dd4b510-8303-45f2-a5b2-86d11023543f;;2017-03-07;;PR;2015-02-01;47b7b328-af0e-4400-affe-f346881f7277;9f862abb-b379-43b3-a3da-680151ba134c;;;;;;;
49f30677-0f8d-4296-b30e-5aeaa3c7138a;;2016-12-31;;MG;2015-02-01;72442655-736d-4c7d-90d7-ddb9169be20d;fa61aa5e-b6ff-450a-8190-5d6505161fb9;;;;;;;
ec3173ef-2098-42ba-b15b-07cf75f9eba3;;;;RO;2015-02-01;197c61ca-d910-419e-af2a-26bd7d62a70c;5f4ffae3-3aff-4680-a632-b70df1c69646;;;;;;;
e2e1e7d4-8b07-4954-84ce-bbc900dc5f38;;;;MT;2015-02-01;6d9bfd70-bab0-45db-9f29-9e3f55ca9330;165a1257-7e89-442e-a921-b195ecaeb3c5;;;;;;;
6ba26a0b-5bc1-42b9-9545-5dddd3bd3f38;;;;SP;2015-02-01;b3d82f7b-46cf-4487-8eef-72a77470ccb6;12b5986e-c86b-4a5b-bdb0-8d7390587e81;;;;;;;
738ce31a-b7f6-4a9d-a252-fc91c0caf3dd;;2015-02-04;;BA;2015-02-01;180b660a-b855-48f5-bda7-8cc27cd4f91f;772dab1a-fab2-4610-bbc8-ebd5a425e178;;;;;;;
4755f15f-48d0-44cc-bb61-1fb0fa61bb90;;;;PR;2015-02-01;3992799b-7af3-43b1-8674-1a798e403050;f7a29cfb-6026-43ef-b18c-fc1d3a00c9bb;;;;;;;
d6146dd9-8dbe-4d69-8cff-08321ff95da2;;2017-01-01;;RS;2015-02-01;2b450075-246c-4239-bab2-df9c3fe1464a;03e4b8fc-060c-4cd3-b746-754541c46f0b;;;;;;;
1002be42-950e-4256-b606-5b67ef8d09cd;;;;SP;2015-02-01;eb33af1b-564d-4500-a8c8-73d105c74ce9;6eda3479-c52c-470f-a0a3-921a77598b17;;;;;;;
a2a92a5f-3c30-473c-b5bc-df0cb841a6ae;;;;PA;2015-02-01;77e652de-4d5d-4492-a8a5-e15704d181ba;2c2c2516-2be2-4c2b-a0f9-25002eb524c0;;;;;;;
18848191-f89d-40e5-ba1e-665ae297ebd0;;;;CE;2015-02-01;58cf242b-5bd4-432c-a56f-4ec504b413f6;a1004b87-f581-4e17-b019-ca3d9323d176;;;;;;;
2b871680-c9e5-424b-adad-cba1c8a11b0a;;2017-01-01;;BA;2015-02-01;477df208-a414-4dcb-b9c5-776599acabe8;d774d5af-6a52-497e-881e-5b3b62cad0cc;;;;;;;
0531bfad-d36d-4166-9f03-ee1c474b3e0b;;2016-12-31;;CE;2015-02-01;4f948087-649c-45a5-8e4b-705147911ad1;b254d38f-e5b3-42d3-b714-750ccee686c1;;;;;;;
1b3a8224-88d0-4025-8d16-fc29250317e2;;;;RJ;2015-02-01;b44e71a9-3fb9-4c6d-8b94-8792011cd2f7;7d848f8a-0c21-4568-a325-7bdfeb884d5e;;;;;;;
f1c30cd8-e591-4792-9b16-285d748f45c4;;;;SP;2015-02-01;4588c83e-6ff1-4bdc-8587-94b53e5ae6c5;84fb177a-9efa-4413-9031-1d259b01f463;;;;;;;
2bd32844-71f4-403a-bc2b-55b859903d1f;;2017-01-01;;ES;2015-02-01;80e2b188-61d2-440b-b85b-128ceb14edd4;3d642077-2089-425c-9f22-b2ba62376583;;;;;;;
21653a2c-04a1-4762-b6ff-7a7a0fd57a0d;;2015-02-06;;MG;2015-02-01;e780fe47-28c0-46a2-9fba-829596d984c1;5b906753-ed0b-4006-ace1-f11478711491;;;;;;;
aa35dae3-ff7d-4033-9b1c-b2f5527536d6;;;;MG;2015-02-01;711cac88-49b1-4710-ad1a-f1369ae03907;996ef64e-2249-47ea-bd64-4f33f4efde47;;;;;;;
df9a9310-fd76-487d-84fc-50824ed43afa;;2016-05-12;;PE;2015-02-01;53eb5470-5b4c-4b26-8bb5-5490b50cf5f1;3af6251c-8ec3-4873-8263-863c552704cb;;;;;;;
e2ef93e0-7a0f-4c4f-b259-9fdd56dd0b79;;2016-03-17;;MG;2015-02-01;b95876ea-0cab-49bf-ab03-cf101c1434be;2687d9d8-74df-447d-bd12-62110875536e;;;;;;;
bc283754-f301-4a26-8fd4-7174745c492b;;;;SC;2015-02-01;3a84f507-d4a8-4c7d-ad35-8436bce678d9;5998fc6c-eae5-4e4e-92f0-498f7952b935;;;;;;;
d27308ac-7923-4bfc-b6d4-2e7f142a3638;;;;PE;2015-02-01;9a3c91fd-a335-445e-b2d5-193001028bac;7e1ad3be-2fe6-408c-9e19-513e168ed8a3;;;;;;;
9c161ed6-4b97-4d8e-97f3-2d08646a0790;;;;BA;2015-02-01;e03f89bf-c7bf-4f38-a036-24b3819e3e88;9dddcf90-985a-4a74-abcb-c44c620fb0ff;;;;;;;
e4b13024-71b6-411e-a5c8-472c0cb8b8db;;2016-05-12;;AL;2015-02-01;386c62eb-b51f-4895-b016-1f22fd0f5176;4da5ec89-14ff-407a-89ab-dcc6df097448;;;;;;;
b5cd0ec6-7f75-4bef-803f-bcb63720df24;;;;SP;2015-02-01;681337e2-9c6a-4b83-adb2-105bcda63757;f22e1550-daa8-4833-b1a8-01ebebe57f86;;;;;;;
3621f572-cbac-48fb-991a-fe20bf041e28;;2016-10-05;;AL;2015-02-01;6dd4164a-700d-4a64-9c01-39e20f25d26a;17c9d15d-1083-4025-8afa-d09914bcddd2;;;;;;;
d331e611-949a-4289-bfec-feefe28d14eb;;;;RR;2015-02-01;7db3d48a-edee-490a-8b9b-657f3f768711;e3f5c42e-cc48-49e5-a5cd-9ec26f21f79b;;;;;;;
8c8d5b5a-d4a8-4ce0-a928-19424892db82;;;;MG;2015-02-01;96ab818b-73d7-4889-ab63-69e09310a2b7;6655409b-3778-4d16-a568-1b5451914477;;;;;;;
5c9041ec-3a8e-497b-8f16-e61136c51f1c;;;;RJ;2015-02-01;670968f1-ef58-461e-a03a-a861deb65bdf;382c6e73-563a-46ee-8005-7f01cf8d2ec6;;;;;;;
75b2ed97-b502-44ef-ae6a-116fbf94ee4c;;;;RS;2015-02-01;484ced43-9ce2-4225-9f7a-f5cd7693c6ae;35e9fd24-f178-4b01-acae-85c07520c1fc;;;;;;;
73cde43d-16ba-4888-80ee-a9c4dacb41e1;;;;ES;2015-02-01;7de8a2aa-79a3-4c42-ba3e-a0d03f51923b;7ff817c5-8458-49ca-8870-b455909587fc;;;;;;;
763accd9-b0af-48b8-8806-3ca337e1fbb7;;;;RO;2015-02-01;bd357053-dcdd-4777-b25d-fd93f2fe1f4f;841ee3e6-0448-42c3-9d10-78c21f41b3c0;;;;;;;
8ef807ca-7a43-45ec-9044-e3557bcb389a;;;;RO;2015-02-01;aa9e8f4f-2cdd-448d-b20d-bd36d20c9476;f6ce84ce-b379-4f7b-ac3f-80abf1c7abc0;;;;;;;
d56ecb30-1d01-49e3-b3fc-afd2d9a834e3;;2016-12-22;;AM;2015-02-01;31316b72-371b-4ea6-97e0-1d28ad8364fd;0026cf58-f786-4f81-88a8-aed26fdd268d;;;;;;;
c08cf408-763f-4fcc-9ea4-125e4db9d3b0;;;;MG;2015-02-01;018d009f-480f-41c3-bcda-7aeeabfe884f;455d93b7-7c72-4d53-b988-d6f6b955ad24;;;;;;;
4e2ede44-b388-41d5-b7e0-7a13ea2657fc;;;;RS;2015-02-01;ef1de1c7-b169-4316-a05f-7b736da28f2e;10933918-272f-439d-aea9-482427032b96;;;;;;;
81acf8fa-82f2-4991-8a26-d37e1c5c3247;;;;RS;2015-02-01;c661c007-75c4-47d3-880e-b5f79a21d12b;eba8d06f-10fb-49b7-922d-481c219f1ff0;;;;;;;
7e24b649-2e58-489c-9766-3de6865b3d52;;2015-02-12;;RJ;2015-02-01;75fd6638-b0a9-4086-89ec-fe248676f3d4;62a85581-b3fb-4fca-96d7-d65a0da07ac3;;;;;;;
c4764be3-f397-41e7-91d1-12fc4b03a364;;2015-02-03;;MS;2015-02-01;ec9fb26b-06b0-4e7d-ae9a-970252359430;5fb9b1f8-996d-4e17-8692-0ab54ba96bf1;;;;;;;
6053f6cb-6e82-4ed2-85a0-18ae812f4b34;;2017-11-13;;MS;2015-02-01;ec9fb26b-06b0-4e7d-ae9a-970252359430;d32cb9d4-0265-4c3a-894b-40c43ea27719;;;;;;;
c2652636-9f15-49e1-81c5-799143b23eab;;;;BA;2015-02-01;170c34ab-a935-4319-a3f3-4bc746b74bd7;d0fda22e-67c9-4c90-86b8-692d3cb1cb81;;;;;;;
d4f29f1c-5ce9-4ef4-9130-7c06c92fc6e6;;;;SC;2015-02-01;58033ba5-9752-4747-a627-8f9f7e35cc30;d24559fc-472b-4997-a6eb-387d755d75e2;;;;;;;
06b6a935-1569-474f-9991-c6022e1e0a23;;;;SP;2015-02-01;80d34a97-0000-440a-8368-271391fe215f;db8076ca-37f4-489c-aafd-50a777bbbf09;;;;;;;
b54dad1f-9078-464c-a021-8a74563c65d0;;;;RJ;2015-02-01;91346423-d686-4908-bc89-712ee31e47b5;45d6dfe0-9dc8-414b-b9a9-0034788ac765;;;;;;;
effb5840-2417-4b59-bcb4-4a4005ccdb02;;;;MG;2015-02-01;b05fca5c-1a39-4353-b1e1-d0bcdab1e9bc;15dde3bf-7ded-40d9-93aa-5370b7b4a161;;;;;;;
686c7858-7a35-44ba-b7db-4441875466a2;;;;AP;2015-02-01;6641ea98-f0f0-4791-abb6-6a64bbfc4a7c;c74708ba-05a0-4586-8f7d-10f14b3b7879;;;;;;;
ec832a87-5e18-41de-95e7-d4d52b62bfe7;;2015-02-12;;RS;2015-02-01;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;c765f2ab-89ce-4976-9d2d-187993b39e65;;;;;;;
435729b2-b08d-47cd-89f7-e0825126cda5;;2015-10-05;;PI;2015-02-01;7809e20c-b28c-4013-bda7-13266213bc6b;e0ef0831-7415-4143-ae53-4403d0d33c54;;;;;;;
8c111c95-5191-4e02-a8fd-f3c0cbda99d3;;2017-01-01;;PR;2015-02-01;916ba8b8-6896-4501-b094-5304fd332271;af861187-36fb-43a1-8ca6-ebf98cf3f880;;;;;;;
1aa0b97f-13da-4971-920e-01372ecc5b75;;;;MG;2015-02-01;59ea183e-c5c4-4512-8edc-d74ee31617f1;10fa273a-aded-4fb9-b9e1-c9825dc8b2cb;;;;;;;
e2a7d767-38c5-46e7-9615-b1e9d63e6f80;;;;SP;2015-02-01;898ab897-5a4f-4b98-b905-4b66b89a4008;07db6b4f-e084-40c9-86c6-9b0c84f0bd8e;;;;;;;
aa0355d5-6359-447a-b06d-f2567b53bad8;;;;SP;2015-02-01;fb5fca6c-77dd-430b-9518-81d9778ef7b1;fc5bba46-4982-4f4e-a7c5-98808db2664d;;;;;;;
404b7b13-cac7-4718-886a-3e97f5614984;;;;GO;2015-02-01;a3de8d28-fc10-417f-94a3-e288532acd5e;ebe41e4d-2d1f-477c-99dd-6872882bfc65;;;;;;;
29219402-fcdc-49dd-8f82-17f1facd68a7;;;;MS;2015-02-01;d2eaf71f-8245-4a1b-98c7-393c32ad0241;418069e5-eebf-422c-9507-1432ced2ce2f;;;;;;;
db8f5d94-8739-4efb-8db7-a420711181c2;;;;CE;2015-02-01;cbe0e854-0cc5-41da-b1c2-5f0366d9dfa6;107e7afc-d626-4478-b506-e3d4b32c7dff;;;;;;;
2598b35e-ee72-4e42-954b-ee8935247196;;;;CE;2015-02-01;27d65c1f-60b7-4d09-9737-d4fde7e9e3ca;958004ed-113b-4822-9a83-82ef7ab5c5c5;;;;;;;
17039b7a-fe12-4e57-8837-1731b819bc62;;;;SP;2015-02-01;1ba7f91e-f460-4330-ba46-61b84a6a67b3;d92ee01e-8c48-459b-967c-5f038b71ce81;;;;;;;
aec8bc4c-dd98-4587-afe5-1b7d6a3a2905;;;;SP;2015-02-01;e90ec80a-90ed-4d89-9e66-3341de786f48;6868d475-499c-4807-85e0-aa225247ff06;;;;;;;
6d15b3aa-f55e-4202-bbbf-ace98970227e;;2017-01-01;;PB;2015-02-01;1fb9b030-43da-4e71-8cd7-c88766990032;0fb95b02-f41b-4c49-9a8d-bdf7fb4b01d3;;;;;;;
ad83d9cf-2d2a-4976-8c64-2da8e506ea48;;;;RO;2015-02-01;0cebc662-55fd-47c5-b19a-52fb6d5cbf7a;6a05d7f6-0f27-4d2b-bcd3-ef0c209c7a05;;;;;;;
