cam:finishDate;cam:sigla;cam:startDate;org:member;org:role;slnp:resource_uri
;DEM;;94d0868b-83d0-4d6b-83ad-6f0b829b5f5e;6a688541-b16a-45ca-8aa9-fa700373279f;aedc218a-09bd-43a6-8e3c-dc627851253d
;PT;;706fd0ee-b568-448e-84bd-bc42c668a39e;6a688541-b16a-45ca-8aa9-fa700373279f;c4b31393-3d0a-4a38-8714-5b14ed7951eb
;SD;;cd17c3fd-0140-461d-b5ee-efd2affd5b5f;6a688541-b16a-45ca-8aa9-fa700373279f;f0195c1f-2eb4-4072-9613-2be7e8702ad7
;PSD;;cd17c3fd-0140-461d-b5ee-efd2affd5b5f;6a688541-b16a-45ca-8aa9-fa700373279f;2cf6b006-a68a-4a00-ac6b-104680e9bf6d
;PSD;;70a94318-a254-4d66-9585-f539f30f75fb;6a688541-b16a-45ca-8aa9-fa700373279f;b4f046d1-7723-41f2-8bc6-4dae4dac77aa
;PP;;76563ffb-1923-4029-92e2-36fefbfd0663;6a688541-b16a-45ca-8aa9-fa700373279f;aaa31230-6d7b-47f4-bdd4-11b81face047
;PSD;;b050ba0b-d604-4203-b521-2d01191979df;6a688541-b16a-45ca-8aa9-fa700373279f;3fb2a9f2-465f-4862-b71e-3a391ade7d63
;PSD;;d8891d3f-e9d9-4172-8b22-972834935e79;6a688541-b16a-45ca-8aa9-fa700373279f;53bde689-6a4f-4cd9-90ba-9fc14ef0721f
;PPS;;235f6d78-3cac-4f32-a074-8bbe87207b93;6a688541-b16a-45ca-8aa9-fa700373279f;e29390c4-18f8-4b1c-a16d-243dbc66e25c
;REDE;;235f6d78-3cac-4f32-a074-8bbe87207b93;6a688541-b16a-45ca-8aa9-fa700373279f;bd51667c-1dbd-4e40-8d61-f50be57b927a
;PPS;;235f6d78-3cac-4f32-a074-8bbe87207b93;6a688541-b16a-45ca-8aa9-fa700373279f;4c0116e8-c333-4dbe-b887-eea4ee617190
;PTB;;52953156-f626-447a-bee1-4f78daa430e0;6a688541-b16a-45ca-8aa9-fa700373279f;211fad05-5aa6-4ac7-a74a-dd9fd4741d2d
;PROS;;52953156-f626-447a-bee1-4f78daa430e0;6a688541-b16a-45ca-8aa9-fa700373279f;ae91ca99-a5da-4e13-a6e2-ccbd7d319d00
;PV;;2f76bf90-84ad-4159-a2ce-2067408c9f61;6a688541-b16a-45ca-8aa9-fa700373279f;7c4ac2e8-b31e-4c35-9fe5-52afa093534e
;PT;;e2d14a77-be39-4120-901d-0e8b757d6f2b;6a688541-b16a-45ca-8aa9-fa700373279f;ce2bb562-bc5f-4e38-8af3-a87cd06b82d7
;PT;;2faf0164-5bb5-4015-a25d-6543e85806fb;6a688541-b16a-45ca-8aa9-fa700373279f;96dad7de-1889-440b-88f1-0c327296f774
;PSC;;35f4f858-1c3c-4cd4-a010-1a31e81c2696;6a688541-b16a-45ca-8aa9-fa700373279f;78cef1ca-01e8-47e6-ba07-dcdd0510c2ab
;PEN;;35f4f858-1c3c-4cd4-a010-1a31e81c2696;6a688541-b16a-45ca-8aa9-fa700373279f;66c9c164-d042-44ba-b1e7-8de17f139066
;DEM;;6661deb9-1281-4b24-833f-11bb9895e63a;6a688541-b16a-45ca-8aa9-fa700373279f;939a672d-8c98-4bac-96fe-e583168e2400
;DEM;;5daa2f11-b281-4441-bb1d-3c2dcb5d4ebf;6a688541-b16a-45ca-8aa9-fa700373279f;241fdad8-b22b-4c1c-a577-f92cc4e4cb15
;PP;;aa96eebd-e753-4585-90c4-d0b724e46eca;6a688541-b16a-45ca-8aa9-fa700373279f;fda5470c-92f4-43b3-92be-5f4893765966
;PMDB;;e8e945cc-2db7-4e30-8a09-73307aab294c;6a688541-b16a-45ca-8aa9-fa700373279f;1b70edd2-f743-4ed7-bbae-1c02275d8f8a
;DEM;;6c56046c-8be2-4b6b-95eb-9ec825ef558c;6a688541-b16a-45ca-8aa9-fa700373279f;4656258a-1402-41d5-8e0f-1966bf9aac22
;PMDB;;c6ce70f7-7478-4fe5-b287-d24d98fba485;6a688541-b16a-45ca-8aa9-fa700373279f;c153f7d7-4a2c-4579-976f-83d6624c912d
;PSDB;;cbd6d9e3-8e13-4d83-92bf-83160bbe4b83;6a688541-b16a-45ca-8aa9-fa700373279f;87dbbcdc-31e7-424c-9b64-d651d7bdc79c
;PMDB;;0b216403-8aaf-4957-8c99-127003b9a9ea;6a688541-b16a-45ca-8aa9-fa700373279f;20b714bc-7749-4e56-b2a0-f94a06b9b415
;PMDB;;dbef1c04-8972-4b34-a5b9-c47d9f68f56d;6a688541-b16a-45ca-8aa9-fa700373279f;bda6ff7d-d21a-4419-acdf-fdd45dcbb2fb
;PR;;dbef1c04-8972-4b34-a5b9-c47d9f68f56d;6a688541-b16a-45ca-8aa9-fa700373279f;3f6b1bb7-1659-4483-95e6-95138a5ae0cc
;PMDB;;a34661ca-182a-4bc2-9342-e145b58789ee;6a688541-b16a-45ca-8aa9-fa700373279f;ee9d7900-7dd8-4c10-84dd-2a2e4daf1eb1
;PMDB;;6d8fb083-db6f-4d94-8820-ab7924396630;6a688541-b16a-45ca-8aa9-fa700373279f;d286f7d4-def6-4cba-a9a1-1808efdbc4d1
;PSDB;;fbd253f5-d926-4af8-ad55-125ca1d1ba31;6a688541-b16a-45ca-8aa9-fa700373279f;4a606a4f-43ea-4e32-90ff-9a162f61f9e0
;PSC;;eb090a25-6a31-48ba-b8ea-5220c919c4ce;6a688541-b16a-45ca-8aa9-fa700373279f;df3bfe40-068f-4533-b318-ec37eea432c5
;PSD;;eb090a25-6a31-48ba-b8ea-5220c919c4ce;6a688541-b16a-45ca-8aa9-fa700373279f;7542482b-4073-4fe8-a956-4005a61e7b43
;SD;;8a742c5a-a714-4684-9d48-fcedd24b9f03;6a688541-b16a-45ca-8aa9-fa700373279f;dcc974d1-1bf4-45e6-81b7-b4bcaa1ddf97
;PSDB;;8a742c5a-a714-4684-9d48-fcedd24b9f03;6a688541-b16a-45ca-8aa9-fa700373279f;f87400c6-8534-4db2-aabc-20a415e98a6c
;PROS;;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;6a688541-b16a-45ca-8aa9-fa700373279f;08d791ee-4dc0-4c7f-a396-1a7a728da7b7
;PHS;;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;6a688541-b16a-45ca-8aa9-fa700373279f;ae06e20e-f371-40a5-ae75-0ca1760213b0
;SD;;5c5b3dfb-f0a7-482b-b0a0-86863c98bdd7;6a688541-b16a-45ca-8aa9-fa700373279f;b2afb70d-aeaa-4ed2-aa06-151bb418e55c
;PV;;ae83be0e-d75c-4a5d-87b0-3830b6643664;6a688541-b16a-45ca-8aa9-fa700373279f;8e086c08-2ad5-4e19-8b0b-f5ab93c5fb0c
;PMB;;ae83be0e-d75c-4a5d-87b0-3830b6643664;6a688541-b16a-45ca-8aa9-fa700373279f;3bbe5099-d535-4ef2-b04b-fad284e43669
;PTN;;ae83be0e-d75c-4a5d-87b0-3830b6643664;6a688541-b16a-45ca-8aa9-fa700373279f;ecfa671c-9f97-45ef-b9d4-3c7041d9e886
;PODE;;ae83be0e-d75c-4a5d-87b0-3830b6643664;6a688541-b16a-45ca-8aa9-fa700373279f;bdebd011-a34c-417c-8c36-d3e53abe769a
;PHS;;c4befed6-2e1d-4bd7-9356-9c011f971a98;6a688541-b16a-45ca-8aa9-fa700373279f;f468f508-3cc0-4c20-85d4-b21248530aa0
;S.PART.;;c4befed6-2e1d-4bd7-9356-9c011f971a98;6a688541-b16a-45ca-8aa9-fa700373279f;71468cf8-8e1f-4ff3-ad7e-b2fcb770a419
;PODE;;c4befed6-2e1d-4bd7-9356-9c011f971a98;6a688541-b16a-45ca-8aa9-fa700373279f;698aed44-d575-4c39-8a34-5cc92ba40fc8
;PR;;32044dd4-a5ad-4841-8bd8-beb13d9a60c5;6a688541-b16a-45ca-8aa9-fa700373279f;c375a6bc-be95-486e-bf91-faeab3db89e2
;PSDB;;a643c0d9-e2bb-4b8c-b601-2654298e26bf;6a688541-b16a-45ca-8aa9-fa700373279f;072a82f9-8341-422b-a75b-0ce5e68dd8bc
;PSD;;29ef5845-b89a-4ca7-b54d-bc02bd3e363e;6a688541-b16a-45ca-8aa9-fa700373279f;9aaeb37d-612e-4450-9b01-131f47148882
;PP;;9d717d97-50eb-4d60-8822-afc707217b38;6a688541-b16a-45ca-8aa9-fa700373279f;e16a7473-f031-413f-8bd1-1e20b82154ca
;PROS;;13dffb43-6f8d-4239-82d7-38f69c147851;6a688541-b16a-45ca-8aa9-fa700373279f;f856e38f-a589-45ac-9f68-83034306cd3e
;PMB;;13dffb43-6f8d-4239-82d7-38f69c147851;6a688541-b16a-45ca-8aa9-fa700373279f;7ce9fa42-56eb-45c6-b5e8-e5430be46182
;PSD;;13dffb43-6f8d-4239-82d7-38f69c147851;6a688541-b16a-45ca-8aa9-fa700373279f;ccef4b69-32ed-4951-bbd1-645410a26d1f
;PSDB;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6a688541-b16a-45ca-8aa9-fa700373279f;c616fd05-e238-4c25-8de9-8f48ca105594
;PR;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6a688541-b16a-45ca-8aa9-fa700373279f;ecd37d53-7570-4165-807c-c8fbdad7141b
;PSL;;ac3c1968-0b32-496d-b03d-0d6d5d2a8b84;6a688541-b16a-45ca-8aa9-fa700373279f;7135de69-cc53-4d17-b88f-c3c7e962b4f7
;PT;;ce85b56a-9722-4b14-8393-5d5bb40bc4dd;6a688541-b16a-45ca-8aa9-fa700373279f;21098b6b-af20-4995-ab6f-3757d9020975
;PSD;;491a964d-a944-4656-ae75-a294f714c026;6a688541-b16a-45ca-8aa9-fa700373279f;6bbd4e22-876a-421c-bfc2-2834b560e2c3
;PTB;;90885038-66ec-4ba7-8b80-d5f414fd1307;6a688541-b16a-45ca-8aa9-fa700373279f;4e25316d-8782-45bb-8542-34fac0fdce3c
;SD;;2e226de9-b80f-4104-9bc4-160ca3721ab2;6a688541-b16a-45ca-8aa9-fa700373279f;6ed24ce5-81f1-4dd9-9b5e-746d920cb9ce
;PSL;;2e226de9-b80f-4104-9bc4-160ca3721ab2;6a688541-b16a-45ca-8aa9-fa700373279f;fbb40416-d6f4-40d2-9181-ef1d015130eb
;PR;;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;6a688541-b16a-45ca-8aa9-fa700373279f;90f46bcf-53c8-4e3a-b815-3577b5a66ff3
;PRB;;f44dbc68-46e8-466b-93dc-0eb5b4d2a7f9;6a688541-b16a-45ca-8aa9-fa700373279f;399babcf-c704-4fec-9bad-63a051ac534d
;PCdoB;;2f501697-a2c1-4ea3-a318-58f18fd98d47;6a688541-b16a-45ca-8aa9-fa700373279f;c6cc57b2-c7ea-4775-bac3-aac93953b0d0
;PTN;;09b672a8-be3a-4828-abeb-b8bd682ea3c3;6a688541-b16a-45ca-8aa9-fa700373279f;63869d94-f91b-4e26-ab2f-b874d34df366
;PR;;09b672a8-be3a-4828-abeb-b8bd682ea3c3;6a688541-b16a-45ca-8aa9-fa700373279f;6195cf6b-389b-48a7-a6e1-1ceb1a8755da
;PDT;;0c92b854-41ff-4d55-939c-518298453448;6a688541-b16a-45ca-8aa9-fa700373279f;3602aada-77f4-4abb-b333-ea7bb64f5e2e
;PCdoB;;22f2ad04-c5a4-4f2d-a8fa-d52344db1ac7;6a688541-b16a-45ca-8aa9-fa700373279f;c642cb42-59f9-490a-83ff-4f663973b605
;PR;;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;6a688541-b16a-45ca-8aa9-fa700373279f;65062df3-885b-48c1-a62f-7890b8d2ef98
;PMDB;;cf160719-9c00-4827-9161-d6acc6c45ea4;6a688541-b16a-45ca-8aa9-fa700373279f;a99dc72b-0d39-4e51-8e29-cc00db293911
;PDT;;9fb63854-5755-4446-823c-d09644debdc5;6a688541-b16a-45ca-8aa9-fa700373279f;cf3d5842-e7a9-4e1b-9279-ebb8c9f149bc
;PDT;;532176c6-ae13-4b60-ae57-7074fd82984f;6a688541-b16a-45ca-8aa9-fa700373279f;78cae7a1-d343-4d6b-9a3e-4a19250f2efc
;PMN;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;97d807d4-8099-4a2f-a07d-ea0804bb08d1
;PMB;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;a70e9e03-200a-4ce4-a13a-003cba3c15f6
;PSL;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;7c10d6df-677d-401a-9d5b-46b2406232dc
;PODE;;061b939a-63fd-4174-9f63-60a062afb15a;6a688541-b16a-45ca-8aa9-fa700373279f;7453984f-e46d-4f64-a47d-ba17fdac3cb2
;PP;;d563a712-4b1f-41d2-8c67-3eb06055b247;6a688541-b16a-45ca-8aa9-fa700373279f;2936640f-52d5-41d6-8494-bcaacbf147ff
;PTB;;a65562c9-24fe-4d3b-adc0-754db6fc8b05;6a688541-b16a-45ca-8aa9-fa700373279f;fcf1552b-9e5e-4d8f-98c9-698456d35d37
;DEM;;1dcaedca-d8b1-4e86-a430-901a9c505cd4;6a688541-b16a-45ca-8aa9-fa700373279f;e2931f73-75c6-4d0b-b310-8acfc58c4e95
;PP;;adf5a62f-917c-48f8-87cd-135c2a5dc40b;6a688541-b16a-45ca-8aa9-fa700373279f;e1f4400a-fcd3-4499-b3f6-a103475478df
;PRB;;ec192e8c-5ba5-45c1-be66-7081079ad815;6a688541-b16a-45ca-8aa9-fa700373279f;341f2dc8-0bd6-4566-b1be-707059ced157
;PCdoB;;d118837d-12bb-4b37-a264-e4facc1a4f58;6a688541-b16a-45ca-8aa9-fa700373279f;73b3b632-1b39-4dc7-aba7-79b663968410
;PR;;a37694df-ab76-46fd-bdc5-8b8625cb2525;6a688541-b16a-45ca-8aa9-fa700373279f;aee1d879-ea46-4085-99a7-6009a972bc52
;S.PART.;;a37694df-ab76-46fd-bdc5-8b8625cb2525;6a688541-b16a-45ca-8aa9-fa700373279f;4a656135-2f29-4f53-97db-0d9efd6b574b
;PRB;;a37694df-ab76-46fd-bdc5-8b8625cb2525;6a688541-b16a-45ca-8aa9-fa700373279f;184f3b53-db4a-4469-8233-398712e58128
;PT;;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;6a688541-b16a-45ca-8aa9-fa700373279f;3c8262b6-f21e-4a70-b091-8b26e94cc7ee
;PDT;;8c1d008f-1cf7-497a-9369-fe01cc80a8ba;6a688541-b16a-45ca-8aa9-fa700373279f;bb7843f1-27ef-47df-a693-0ab6f9c1dc30
;PSD;;19eaff28-3ded-4e14-a944-af29bfe76b3a;6a688541-b16a-45ca-8aa9-fa700373279f;45caeda3-df5b-4619-a1dd-82d2d506a798
;PTN;;64418218-4c81-4a5b-a2f2-d871695b118a;6a688541-b16a-45ca-8aa9-fa700373279f;10988a6a-b228-4481-a3ea-c2e873dda80b
;PR;;64418218-4c81-4a5b-a2f2-d871695b118a;6a688541-b16a-45ca-8aa9-fa700373279f;572bf219-791d-44ed-a77c-05a8ffe06afc
;PSB;;e126580c-d055-4d70-b9c9-0c0a5c1e4731;6a688541-b16a-45ca-8aa9-fa700373279f;b049dc95-96a4-48f3-b08b-06d4a427fc3b
;PSOL;;957eeb8d-3576-4cfb-9ac6-13b1a1bf50ce;6a688541-b16a-45ca-8aa9-fa700373279f;0c800890-fc4c-48b8-8942-7f578024e1cb
;PRB;;470ad20c-360c-4cdf-91e4-8818873c5299;6a688541-b16a-45ca-8aa9-fa700373279f;207ab374-6c9b-49b8-b21d-42d5b2f07d7b
;PRB;;c37e9887-d01e-4160-bb6d-6219d6364f41;6a688541-b16a-45ca-8aa9-fa700373279f;645ee326-71d0-4297-a65e-fb7cc889cc4d
;PMDB;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;6a688541-b16a-45ca-8aa9-fa700373279f;3768693e-e1bc-4eaa-8b56-2f52469aec6c
;S.PART.;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;6a688541-b16a-45ca-8aa9-fa700373279f;716fcfdc-f5d9-4123-b992-b319920a09e5
;PT;;c2fa1de0-3de1-4a78-bfb4-e9892a7bfd82;6a688541-b16a-45ca-8aa9-fa700373279f;1d7966a7-8a3d-404f-b23f-b9d985763664
;PSD;;87f9454d-a219-4adc-887d-259bb99bd30b;6a688541-b16a-45ca-8aa9-fa700373279f;d0e802ee-8c0d-4e34-8a9e-54a66dfcc46d
;PMDB;;ab8c3b74-4d53-4026-95a1-e26b2b052370;6a688541-b16a-45ca-8aa9-fa700373279f;6a153e94-075b-4dd0-846f-894ecf78a978
;PPS;;933133f2-2590-4396-a332-158f0a7fd841;6a688541-b16a-45ca-8aa9-fa700373279f;9523d15d-7df1-4b5f-ab69-61bbab751c29
;PSDB;;bcb371e8-0fc6-46cd-8b68-c5d034272463;6a688541-b16a-45ca-8aa9-fa700373279f;c7dd2c8d-1bbd-4f1a-9f3d-e1e21a2b3fb1
;PMDB;;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;6a688541-b16a-45ca-8aa9-fa700373279f;00068a30-f291-4f30-83fa-4da9900dff97
;PRB;;3b2fc188-dcd8-4c6d-8087-81b7957ecf69;6a688541-b16a-45ca-8aa9-fa700373279f;5f8ab282-6a6b-48b6-a7d4-fffb163cb199
;PCdoB;;5865051e-5f41-489f-936d-392ffaef3b7c;6a688541-b16a-45ca-8aa9-fa700373279f;df3c4e8b-77bb-4996-bff2-d533a45b61ee
;S.PART.;;5865051e-5f41-489f-936d-392ffaef3b7c;6a688541-b16a-45ca-8aa9-fa700373279f;1eafbe45-0693-43d3-8977-1b030ff9acdf
;PDT;;5865051e-5f41-489f-936d-392ffaef3b7c;6a688541-b16a-45ca-8aa9-fa700373279f;c13dd3ed-a5af-4e1f-b902-ae740b80ec99
;PHS;;810e2551-42d3-4b83-bf66-90a83b4d49ad;6a688541-b16a-45ca-8aa9-fa700373279f;253a466a-369a-423e-8af9-5aa6a9277267
;PTB;;badbf483-2dd5-43e5-b046-4f5a2a3779b4;6a688541-b16a-45ca-8aa9-fa700373279f;a781d7a3-e89b-4d81-8efe-4a436578fcab
;PR;;badbf483-2dd5-43e5-b046-4f5a2a3779b4;6a688541-b16a-45ca-8aa9-fa700373279f;e77b01c3-6264-47bf-bf92-028a68abae38
;PR;;be6ba8f2-2ee4-4ba1-be69-b95aea615561;6a688541-b16a-45ca-8aa9-fa700373279f;3b0ce938-a4b6-40ef-9324-df507779e6bf
;PT;;7f41dea1-3c10-4ce6-b6d1-0ec6b28e9de0;6a688541-b16a-45ca-8aa9-fa700373279f;067f2792-4c8f-483b-9ccc-f1e7b427c7ae
;PSB;;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;6a688541-b16a-45ca-8aa9-fa700373279f;d8e7df62-032c-40d7-a309-5c7f1df568b6
;PSDB;;e3cfe928-06f4-4c8b-a46a-bc248baf9237;6a688541-b16a-45ca-8aa9-fa700373279f;94eaed7c-f57b-4914-89d3-86a53cdd0d72
;PT;;899ec03c-b0aa-4693-b0d6-f9563c4fb7d3;6a688541-b16a-45ca-8aa9-fa700373279f;7896ba37-1822-4653-b43d-41a276b6bccb
;PR;;7137a096-45f6-4c0a-89c0-df1111192c8c;6a688541-b16a-45ca-8aa9-fa700373279f;268ebff1-e6c3-4dbf-9a0d-037326e43cbe
;PODE;;7137a096-45f6-4c0a-89c0-df1111192c8c;6a688541-b16a-45ca-8aa9-fa700373279f;e46aac26-5171-49bf-bc74-b6bb15c243b4
;PTC;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6a688541-b16a-45ca-8aa9-fa700373279f;722615e4-e2a0-422c-bdbf-aacb99e545de
;PMB;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6a688541-b16a-45ca-8aa9-fa700373279f;474b901f-5e4b-4ea3-a7df-c2a9331da658
;PR;;4904cfcc-3201-4641-bdc6-5e6693c7b001;6a688541-b16a-45ca-8aa9-fa700373279f;26b4f544-5af1-4875-813a-0435b5f81540
;PSDB;;41ec398d-d5cc-4d2a-974b-23ea75f4b666;6a688541-b16a-45ca-8aa9-fa700373279f;4ddb2354-d71d-4817-8fcd-bc267a520596
;PSDB;;651a6cf6-626e-4469-9af6-374c86a6efdd;6a688541-b16a-45ca-8aa9-fa700373279f;65aaa1e1-c070-4ab2-8cdf-b4dfa170d925
;PP;;ed0ba42c-c88a-44cc-8d72-11deca3cc87e;6a688541-b16a-45ca-8aa9-fa700373279f;809d4ea7-5dc2-4007-8be1-a20b7f358ab5
;PT;;c9dd22f4-a949-4dc6-a0c3-ea6bdf58584d;6a688541-b16a-45ca-8aa9-fa700373279f;91c6cdf6-8e34-4035-baff-51cfe67d176e
;PROS;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;6a688541-b16a-45ca-8aa9-fa700373279f;23cd6e82-d8af-49ba-b275-37678681a874
;S.PART.;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;6a688541-b16a-45ca-8aa9-fa700373279f;6aeae48b-a0b9-434d-a5c3-2a0105d65d68
;PP;;bbf9b3c5-0ae3-4ded-a7c8-37eb556c34f3;6a688541-b16a-45ca-8aa9-fa700373279f;4cfc41d5-9e2d-4274-881f-f76241940776
;PR;;58f54abb-4d96-4584-a106-315194f07d33;6a688541-b16a-45ca-8aa9-fa700373279f;bec0a7d1-0ac6-4964-8ec4-62480b3590e1
;PSDB;;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;6a688541-b16a-45ca-8aa9-fa700373279f;0d1fe6e9-52eb-46d3-a542-8a4b0951acd4
;PSDB;;a1ea6431-b96f-41a4-b703-6714fd46f750;6a688541-b16a-45ca-8aa9-fa700373279f;b0ebd06f-7e92-4555-aab8-e21682dafd67
;PTB;;9cad7a0c-14e0-402a-9a5e-255bedb9f9da;6a688541-b16a-45ca-8aa9-fa700373279f;624b1c40-dc62-46b5-a5af-31802f93c4e2
;PT;;9f043e06-b534-4348-bb54-924da092c732;6a688541-b16a-45ca-8aa9-fa700373279f;6712212e-fca6-4623-be8f-88e254141533
;SD;;b715d17d-c3a3-4ac0-b57e-435aae8e6ce3;6a688541-b16a-45ca-8aa9-fa700373279f;93a392d5-1dd2-4af1-a2f3-96ca7983c3ea
;PRB;;a6c6411c-f4ae-4041-bf9c-53563d66a24e;6a688541-b16a-45ca-8aa9-fa700373279f;0caa46b4-ee52-4db4-be03-14bd9ab4b931
;PSB;;2c55c020-8a83-4034-91ba-2373f300d91b;6a688541-b16a-45ca-8aa9-fa700373279f;438c4c89-3afc-4ea1-83f4-3fbb83ac73b6
;PMDB;;0484739c-4501-4bfd-b135-2068e6e13b45;6a688541-b16a-45ca-8aa9-fa700373279f;baa62ff8-47cb-4be3-a486-896adb56990c
;PTN;;51ff6020-11f3-46ba-b752-48ac34de85c1;6a688541-b16a-45ca-8aa9-fa700373279f;5cc422de-188a-4ff7-aa5e-8f5dd7456a0f
;PODE;;51ff6020-11f3-46ba-b752-48ac34de85c1;6a688541-b16a-45ca-8aa9-fa700373279f;59013dd4-b1ca-4ece-bc0d-fd852b1dfd07
;SD;;8863bcff-bb80-4703-97a9-26bd3a49f2e9;6a688541-b16a-45ca-8aa9-fa700373279f;debed052-7007-441f-9218-37cbd2f1c88a
;PMDB;;58c215be-9043-4664-9729-88c15aeae274;6a688541-b16a-45ca-8aa9-fa700373279f;7f9f4ee6-1d53-404d-8d8f-81e6864c102e
;SD;;12fc091a-6836-4708-a8f3-2b4262da1b00;6a688541-b16a-45ca-8aa9-fa700373279f;d2a71c0d-0ba4-4f3c-a0fc-0fd9d738b70d
;SD;;9ed926fe-7d7f-443c-ac39-a0b820ae4cf8;6a688541-b16a-45ca-8aa9-fa700373279f;8c5e52ea-a224-4b66-940c-a5a062ded1db
;PROS;;9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;6a688541-b16a-45ca-8aa9-fa700373279f;e5172d9b-0f28-4fcb-bebe-357b10cd2169
;PSL;;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;6a688541-b16a-45ca-8aa9-fa700373279f;77109e9b-35a1-4d2c-82f2-c3efd5f16e1a
;PMDB;;fb3a1677-ec5b-470f-b9af-3f989c5d63b2;6a688541-b16a-45ca-8aa9-fa700373279f;a02215a5-c453-41d6-ab16-232b3e5adfd3
;PSDB;;b6f9f7cc-0830-43e6-b221-bb93f49301bb;6a688541-b16a-45ca-8aa9-fa700373279f;dcefca83-3cce-4828-99d5-7954caaef75f
;PCdoB;;eabc1659-3af6-48f2-992a-c8170c2ed216;6a688541-b16a-45ca-8aa9-fa700373279f;3f90202e-8ccd-4583-8787-3ed3aa8bca8d
;PSB;;779321a2-c1bf-45f6-b924-44579cf31534;6a688541-b16a-45ca-8aa9-fa700373279f;bb060cda-7a27-4e8e-8c57-b51c4d9d0951
;PSD;;c120c6c5-f9f6-453c-8b32-0b41a3944545;6a688541-b16a-45ca-8aa9-fa700373279f;89a69e27-abc5-4356-a775-ede38c09221b
;SD;;516d6725-6f21-4b50-9cfe-d0f96068bf24;6a688541-b16a-45ca-8aa9-fa700373279f;d5b4a945-4f27-4bbc-97df-f4b11e5d5675
;PPS;;516d6725-6f21-4b50-9cfe-d0f96068bf24;6a688541-b16a-45ca-8aa9-fa700373279f;3f536176-49dc-496f-9d83-4516bab49c21
;PT;;fba73252-efa6-42ea-8deb-8814e4ca045e;6a688541-b16a-45ca-8aa9-fa700373279f;82c94866-b34e-4534-8a1e-80bfedf5bb23
;PSD;;79d19612-2eb2-4c4f-b889-de31d901cc49;6a688541-b16a-45ca-8aa9-fa700373279f;af2d1740-6ca5-41c8-aa13-f77ae4ed8a19
;PSC;;79d19612-2eb2-4c4f-b889-de31d901cc49;6a688541-b16a-45ca-8aa9-fa700373279f;76f7ef73-1027-4beb-85aa-836d25d791ab
;PSD;;79d19612-2eb2-4c4f-b889-de31d901cc49;6a688541-b16a-45ca-8aa9-fa700373279f;74219772-31aa-44ff-bd7d-ec06265adf0d
;PPS;;de06436e-b542-4e0c-ae46-b330a989326c;6a688541-b16a-45ca-8aa9-fa700373279f;799fe6c0-e60d-41bf-9bad-94fec1fa3f82
;PPS;;882eccc7-1b37-4b79-a865-c66fc77eae5e;6a688541-b16a-45ca-8aa9-fa700373279f;f85318e2-e3f2-46d7-bfcd-2e352ab82651
;PT;;3ad51ec7-67bc-4936-9fce-ff1f7e4bee82;6a688541-b16a-45ca-8aa9-fa700373279f;416c2847-0693-4909-b9c6-088cc4e941aa
;PROS;;68055b96-ea10-46cd-847a-dae113abd13e;6a688541-b16a-45ca-8aa9-fa700373279f;d264fee6-749b-496a-bd4e-9672a81eaacb
;PDT;;68055b96-ea10-46cd-847a-dae113abd13e;6a688541-b16a-45ca-8aa9-fa700373279f;3f18578b-1d3a-46aa-8e6c-7c4522c54f79
;PSDB;;60163117-c00b-4dc0-8b71-ef05fee193c1;6a688541-b16a-45ca-8aa9-fa700373279f;7893bfdc-e395-4ae4-bac3-b9552e0f6071
;PMN;;d8c48799-a140-4ade-8e34-41d786404d3c;6a688541-b16a-45ca-8aa9-fa700373279f;2c14568f-8708-400b-a6ba-1e2482e5b547
;PTN;;d8c48799-a140-4ade-8e34-41d786404d3c;6a688541-b16a-45ca-8aa9-fa700373279f;18057bc6-f288-49d2-ae65-dd2767b315f2
;PODE;;d8c48799-a140-4ade-8e34-41d786404d3c;6a688541-b16a-45ca-8aa9-fa700373279f;2c06dc88-1935-4e0c-a228-53836c75d927
;PTB;;a5b421ff-5a68-4e15-ad0b-3bc7f467119d;6a688541-b16a-45ca-8aa9-fa700373279f;559dfc40-ff72-4605-bfce-a351cd8ea7a1
