,cam:finishDate,cam:siglaUFRepresentacao,cam:startDate,org:member,org:role,slp:resource_uri_x,cam:dataFalecimento,cam:dataNascimento,cam:ideCadastro,cam:nomeCivil,cam:nomeParlamentarAtual,slp:resource_uri_y
322,,SP,2015-02-01,b83d841d-8b61-4430-84fa-fb62464c1913,22a2ecf6-5f03-4da9-bc89-48319d152403,c6fe984c-9b21-4b22-a141-617fa0b26ac7,,1958-07-28,178988,JOAO PAULO TAVARES PAPA,JOÃO PAULO PAPA,b83d841d-8b61-4430-84fa-fb62464c1913
323,,SE,2015-02-01,d0c2f528-5304-4298-a13b-1a0df6216067,22a2ecf6-5f03-4da9-bc89-48319d152403,0c2dfeba-d970-4d03-98de-359bd25750c4,,1977-09-30,178971,JONY MARCOS DE SOUZA ARAUJO,JONY MARCOS,d0c2f528-5304-4298-a13b-1a0df6216067
324,,PA,2015-02-01,b5479454-154d-49c5-a411-2b8c27149591,22a2ecf6-5f03-4da9-bc89-48319d152403,f26b57c8-b296-4f0c-a7c5-a0863ff45626,,1961-12-02,178910,JOAQUIM PASSARINHO PINTO DE SOUZA PORTO,JOAQUIM PASSARINHO,b5479454-154d-49c5-a411-2b8c27149591
325,2015-02-05,SC,2015-02-01,aba76689-3af6-406b-9266-138eeb70f591,22a2ecf6-5f03-4da9-bc89-48319d152403,93bc79b9-6a45-4348-9c47-a3f2abd7646f,,1972-12-19,178967,JOAO PAULO KARAM KLEINUBING,JOÃO PAULO KLEINÜBING,aba76689-3af6-406b-9266-138eeb70f591
326,,MA,2015-02-01,b9b0b1f6-f126-4745-8f2a-1459e9de0b60,22a2ecf6-5f03-4da9-bc89-48319d152403,d1af28db-06fe-43a4-9d83-84ef2d4bb800,,1973-11-11,112437,JOÃO MARCELO SANTOS SOUZA,JOÃO MARCELO SOUZA,b9b0b1f6-f126-4745-8f2a-1459e9de0b60
327,,SE,2015-02-01,5ac68b0d-d463-4151-8c9c-d474a5dbb4f5,22a2ecf6-5f03-4da9-bc89-48319d152403,87869642-9799-435b-9667-88d268a32245,,1967-08-22,178970,JOAO SOMARIVA DANIEL,JOÃO DANIEL,5ac68b0d-d463-4151-8c9c-d474a5dbb4f5
328,,BA,2015-02-01,fa83e7ab-73d1-4129-a4cc-6937398f67d4,22a2ecf6-5f03-4da9-bc89-48319d152403,2ac0cc01-50ad-484c-8799-0469feb8093b,,1972-10-08,141458,JOÃO CARLOS PAOLILO BACELAR FILHO,JOÃO CARLOS BACELAR,fa83e7ab-73d1-4129-a4cc-6937398f67d4
329,,GO,2015-02-01,a8320577-9c02-4499-82cf-9674c0fead7a,22a2ecf6-5f03-4da9-bc89-48319d152403,eba05529-380c-4664-9be7-83fe1b48b69a,,1962-12-28,74366,JOÃO CAMPOS DE ARAÚJO,JOÃO CAMPOS,a8320577-9c02-4499-82cf-9674c0fead7a
330,,PR,2015-02-01,586f3917-5dda-4f38-a305-07e2d40df0ec,22a2ecf6-5f03-4da9-bc89-48319d152403,682a6347-5d4e-4882-9efb-97fed94a77fd,,1976-05-22,160573,JOÃO JOSÉ DE ARRUDA JÚNIOR,JOÃO ARRUDA,586f3917-5dda-4f38-a305-07e2d40df0ec
331,2016-12-11,MA,2015-02-01,8dcb593a-7083-47bb-8ea7-4114ed8603ae,22a2ecf6-5f03-4da9-bc89-48319d152403,ee266817-fec5-4375-9b64-6e7ca59f7669,2016-12-11,1937-10-19,74445,JOÃO CASTELO RIBEIRO GONÇALVES,JOÃO CASTELO,8dcb593a-7083-47bb-8ea7-4114ed8603ae
332,,MG,2015-02-01,87309da7-a1b7-49ea-af47-9a034d3a998b,22a2ecf6-5f03-4da9-bc89-48319d152403,c1566abd-a084-4e13-a21a-e560ea1e0447,,1946-08-09,141503,MARIA DO SOCORRO JÔ MORAES,JÔ MORAES,87309da7-a1b7-49ea-af47-9a034d3a998b
333,,AL,2015-02-01,b29a1633-7fcf-458b-b3b1-04e04ae2f2af,22a2ecf6-5f03-4da9-bc89-48319d152403,bf9d4b07-ad22-4d2b-b99d-3578456a4d25,,1987-07-22,178842,JOAO HENRIQUE HOLANDA CALDAS,JHC,b29a1633-7fcf-458b-b3b1-04e04ae2f2af
334,,BA,2015-02-01,e22525c9-6ff7-4e0d-8dc0-9a05a8ad4d37,22a2ecf6-5f03-4da9-bc89-48319d152403,e1aad793-e1d6-4cb0-aa17-ffd9d74bf98f,,1958-07-06,178856,JOAO GUALBERTO VASCONCELOS,JOÃO GUALBERTO,e22525c9-6ff7-4e0d-8dc0-9a05a8ad4d37
335,,AC,2015-02-01,fffd7fbd-bcad-484a-b237-b7d6c22847fc,22a2ecf6-5f03-4da9-bc89-48319d152403,06e85dcc-b413-4c4d-ac28-8d73b8537c58,,1980-11-28,178839,JESSICA ROJAS SALES,JÉSSICA SALES,fffd7fbd-bcad-484a-b237-b7d6c22847fc
336,,RR,2015-02-01,c42ba4c3-eb25-4618-8c6e-c39f2fca8d4b,22a2ecf6-5f03-4da9-bc89-48319d152403,c97a2ef2-0f63-40c5-810b-9c98f229dc4b,,1983-09-03,160531,JOHNATHAN PEREIRA DE JESUS,JHONATAN DE JESUS,c42ba4c3-eb25-4618-8c6e-c39f2fca8d4b
337,,SP,2015-02-01,216e1c45-0baf-4caf-9961-2e075aedd7a7,22a2ecf6-5f03-4da9-bc89-48319d152403,50da71b1-d656-4b5c-9c36-43f783dbd81c,,1964-10-26,74273,JEFFERSON ALVES DE CAMPOS,JEFFERSON CAMPOS,216e1c45-0baf-4caf-9961-2e075aedd7a7
338,,PE,2015-02-01,86e78af8-6454-4683-a807-9cd436dd6f9d,22a2ecf6-5f03-4da9-bc89-48319d152403,fdeeb3db-afff-4db7-a3b9-b6a0df9975c9,,1942-08-23,131943,Jarbas de Andrade Vasconcelos,JARBAS VASCONCELOS,86e78af8-6454-4683-a807-9cd436dd6f9d
339,,RJ,2015-02-01,22390617-8e76-40de-b1e9-e8ae25038ff6,22a2ecf6-5f03-4da9-bc89-48319d152403,674f448a-938c-42c5-83c8-edbf520e0591,,1955-03-21,74847,JAIR MESSIAS BOLSONARO,JAIR BOLSONARO,22390617-8e76-40de-b1e9-e8ae25038ff6
340,,MG,2015-02-01,e8b3467d-ab12-4846-8338-e25fd8bc2da6,22a2ecf6-5f03-4da9-bc89-48319d152403,0ff9bdb5-183f-4cdf-97ff-1f781b7b8e3e,,1953-06-17,74665,JAIME MARTINS FILHO,JAIME MARTINS,e8b3467d-ab12-4846-8338-e25fd8bc2da6
341,,RJ,2015-02-01,434624d9-87a5-428c-880a-be1058b936cf,22a2ecf6-5f03-4da9-bc89-48319d152403,ecd72819-99c7-4539-a0d9-fc2a6f0eb590,,1974-03-10,160672,JEAN WYLLYS DE MATOS SANTOS,JEAN WYLLYS,434624d9-87a5-428c-880a-be1058b936cf
342,,RS,2015-02-01,0d3e39a0-3462-4f3b-979e-469bc2e49b95,22a2ecf6-5f03-4da9-bc89-48319d152403,75d53a69-4098-4571-b9f6-ddd1aa9ae16c,,1976-01-20,160570,JERÔNIMO PIZZOLOTTO GOERGEN,JERÔNIMO GOERGEN,0d3e39a0-3462-4f3b-979e-469bc2e49b95
343,,SP,2015-02-01,ba67cbc5-ed65-4d37-9024-bd6a45183a5b,22a2ecf6-5f03-4da9-bc89-48319d152403,2f354be4-8c70-4ef6-a914-79a57fac6da7,,1946-07-05,73531,IVAN VALENTE,IVAN VALENTE,ba67cbc5-ed65-4d37-9024-bd6a45183a5b
344,2016-04-18,BA,2015-02-01,79864b9a-c1cc-4244-8c61-a2fc28504ce2,22a2ecf6-5f03-4da9-bc89-48319d152403,dd2e772f-e37b-4563-b425-b0ae4f9d0006,,1966-11-04,178855,ANTONIO LAZARO SILVA,IRMÃO LAZARO,79864b9a-c1cc-4244-8c61-a2fc28504ce2
345,,DF,2015-02-01,0259d6a1-5608-4c59-a585-0a3cfeb5e315,22a2ecf6-5f03-4da9-bc89-48319d152403,7cb1e5af-3337-400b-9ed2-99e2293c5e26,,1956-04-07,4931,IZALCI LUCAS FERREIRA,IZALCI LUCAS,0259d6a1-5608-4c59-a585-0a3cfeb5e315
346,2017-01-01,RJ,2015-02-01,8634cd1d-5eb2-4ce1-b32e-d869ced1ef65,22a2ecf6-5f03-4da9-bc89-48319d152403,920f1038-ae0b-47ed-9519-ff4019f90d26,,1970-10-20,141389,ANTONIO PEDRO INDIO DA COSTA,INDIO DA COSTA,8634cd1d-5eb2-4ce1-b32e-d869ced1ef65
347,,TO,2015-02-01,4c90f154-beb4-46fd-b262-2165850899e1,22a2ecf6-5f03-4da9-bc89-48319d152403,ea258edd-a1f4-4a21-a2f7-562a3944f9e9,,1983-02-03,81232,IRAJÁ SILVESTRE FILHO,IRAJÁ ABREU,4c90f154-beb4-46fd-b262-2165850899e1
348,,PI,2015-02-01,506bd908-b60f-4864-9d64-58110734fd45,22a2ecf6-5f03-4da9-bc89-48319d152403,04db1c8a-d613-44ae-9981-fada4ff3f98f,,1966-04-23,67138,IRACEMA MARIA PORTELLA NUNES NOGUEIRA LIMA,IRACEMA PORTELLA,506bd908-b60f-4864-9d64-58110734fd45
349,2016-07-14,GO,2015-02-01,d8cb3a2a-6e4e-49bd-9102-bf7119051ec3,22a2ecf6-5f03-4da9-bc89-48319d152403,2bdf5364-ae32-4a4c-a1ab-7422e90bb19a,,1978-02-06,160596,HEULER ABREU CRUVINEL,HEULER CRUVINEL,d8cb3a2a-6e4e-49bd-9102-bf7119051ec3
350,,PB,2015-02-01,5322b1a0-439a-42c2-a5ea-6c6f70395081,22a2ecf6-5f03-4da9-bc89-48319d152403,feee4ce7-65d8-4f10-9300-4ae690894b49,,1989-09-11,160674,HUGO MOTTA WANDERLEY DA NÓBREGA,HUGO MOTTA,5322b1a0-439a-42c2-a5ea-6c6f70395081
351,,PI,2015-02-01,eda1c76c-08cf-4f4e-a0f9-fb53354784d4,22a2ecf6-5f03-4da9-bc89-48319d152403,a22634ec-c40a-4cbb-bbe1-bcdc72e742d9,,1950-08-01,97707,HERÁCLITO DE SOUSA FORTES,HERÁCLITO FORTES,eda1c76c-08cf-4f4e-a0f9-fb53354784d4
352,,RJ,2015-02-01,3bd8d03c-be1a-47e1-988b-47828c522022,22a2ecf6-5f03-4da9-bc89-48319d152403,880b4f5d-c033-4b99-802d-dfad3d5acf69,,1962-08-06,141450,HUGO LEAL MELO DA SILVA,HUGO LEAL,3bd8d03c-be1a-47e1-988b-47828c522022
353,,SP,2015-02-01,f4a5921c-9f7b-4176-a94a-96996b979c9a,22a2ecf6-5f03-4da9-bc89-48319d152403,4fca0950-b105-4f85-a436-8df1303544f8,,1956-08-04,178981,HERCULANO CASTILHO PASSOS JUNIOR,HERCULANO PASSOS,f4a5921c-9f7b-4176-a94a-96996b979c9a
354,,PR,2015-02-01,2eeaf9c2-537e-4b3b-a18e-e83180c26ce8,22a2ecf6-5f03-4da9-bc89-48319d152403,a7ac13a4-efd5-4f61-901f-610e7449f5e3,,1958-04-25,73772,HERMES PARCIANELLO,HERMES PARCIANELLO,2eeaf9c2-537e-4b3b-a18e-e83180c26ce8
355,,MA,2015-02-01,893e009e-a971-403f-86a7-ac5dcf197f9d,22a2ecf6-5f03-4da9-bc89-48319d152403,a1111d47-c74b-48c0-8e40-d46b8b0d0338,,1960-04-22,178884,HILDO AUGUSTO DA ROCHA NETO,HILDO ROCHA,893e009e-a971-403f-86a7-ac5dcf197f9d
356,,AM,2015-02-01,70825e89-8f53-4af7-a7a9-caf435526fdc,22a2ecf6-5f03-4da9-bc89-48319d152403,ab2740de-350e-468c-a9ef-4271034b066e,,1980-08-02,178849,HISSA NAGIB ABRAHAO FILHO,HISSA ABRAHÃO,70825e89-8f53-4af7-a7a9-caf435526fdc
357,,RS,2015-02-01,74f99559-defd-4519-8678-65114e534908,22a2ecf6-5f03-4da9-bc89-48319d152403,493de54a-5eb3-4f64-b122-24c7674da46e,,1962-03-25,178964,HEITOR JOSE SCHUCH,HEITOR SCHUCH,74f99559-defd-4519-8678-65114e534908
358,,ES,2015-02-01,e48da2c7-36c4-430b-912b-71fa3c909cfe,22a2ecf6-5f03-4da9-bc89-48319d152403,dc2a3502-8c07-433a-9164-f4595bb779ca,,1964-03-08,178873,HELDER IGNACIO SALOMAO,HELDER SALOMÃO,e48da2c7-36c4-430b-912b-71fa3c909cfe
359,,SP,2015-02-01,f185b176-4efb-4fa5-966f-22c116a435df,22a2ecf6-5f03-4da9-bc89-48319d152403,380033b9-7f89-48a6-9350-58c01121debc,,1982-10-14,160667,GUILHERME MUSSI FERREIRA,GUILHERME MUSSI,f185b176-4efb-4fa5-966f-22c116a435df
360,,PA,2015-02-01,4a14500f-eff5-45db-a05b-c4ce768b5be7,22a2ecf6-5f03-4da9-bc89-48319d152403,3d239706-6508-4810-aeb0-19fceecfcb0a,,1957-12-09,178909,HELIO LEITE DA SILVA,HÉLIO LEITE,4a14500f-eff5-45db-a05b-c4ce768b5be7
361,,SP,2015-02-01,2e12915f-6c39-49bb-8d7e-e3d2ca618e2d,22a2ecf6-5f03-4da9-bc89-48319d152403,ddd4297c-9187-47bc-bc30-e88bb30b20c3,,1953-12-23,178980,ANTONIO GOULART DOS REIS,GOULART,2e12915f-6c39-49bb-8d7e-e3d2ca618e2d
362,,RS,2015-02-01,a9c4ae04-0d34-4cac-955f-71662ccf509a,22a2ecf6-5f03-4da9-bc89-48319d152403,135ec54d-98c2-47d7-8dc2-683bd92c9990,,1960-01-18,73482,HENRIQUE FONTANA JÚNIOR,HENRIQUE FONTANA,a9c4ae04-0d34-4cac-955f-71662ccf509a
363,,PE,2015-02-01,b5a06a77-ee25-4f9b-a99a-1be347b47553,22a2ecf6-5f03-4da9-bc89-48319d152403,6f98e237-17df-4ac9-bb35-c9c0c300e708,,1946-04-26,74419,LUIZ GONZAGA PATRIOTA,GONZAGA PATRIOTA,b5a06a77-ee25-4f9b-a99a-1be347b47553
364,,ES,2015-02-01,f9325c76-87ec-4f27-9a53-fe4f13a31267,22a2ecf6-5f03-4da9-bc89-48319d152403,0dca7673-6272-4f74-9e0c-b36cafe6f892,,1969-10-28,178872,GIVALDO VIEIRA DA SILVA,GIVALDO VIEIRA,f9325c76-87ec-4f27-9a53-fe4f13a31267
365,,GO,2015-02-01,b09be9bc-b9d5-4657-855d-4b0352f1b507,22a2ecf6-5f03-4da9-bc89-48319d152403,2a3bd049-0297-468b-8d2b-f87343fd710f,,1957-01-14,178878,GIUSEPPE VECCI,GIUSEPPE VECCI,b09be9bc-b9d5-4657-855d-4b0352f1b507
366,,AL,2015-02-01,fc8be6cd-4392-4c71-ae68-157f0b77216f,22a2ecf6-5f03-4da9-bc89-48319d152403,37993f16-11a5-4c9f-a31c-7d6cbf6f6229,,1957-10-14,74558,GIVALDO DE SÁ GOUVEIA,GIVALDO CARIMBÃO,fc8be6cd-4392-4c71-ae68-157f0b77216f
367,2015-02-12,RS,2015-02-01,4e884a18-1409-4e50-b0f5-a90e9e441053,22a2ecf6-5f03-4da9-bc89-48319d152403,eab2b626-d6a8-46ba-94bf-a5b6623bd3ea,,1957-04-10,178996,GIOVANI BATISTA FELTES,GIOVANI FELTES,4e884a18-1409-4e50-b0f5-a90e9e441053
368,,PR,2015-02-01,c8007469-7783-447b-8c91-afd1f2a80798,22a2ecf6-5f03-4da9-bc89-48319d152403,add8658c-616a-4a08-b5ba-e9a5f05f96a0,,1970-12-17,74383,FERNANDO LÚCIO GIACOBO,GIACOBO,c8007469-7783-447b-8c91-afd1f2a80798
369,,SP,2015-02-01,4660cf2c-9286-4687-83bf-cff70b3a6c4c,22a2ecf6-5f03-4da9-bc89-48319d152403,029e1983-94a9-4154-93a1-c1634f355085,,1956-07-09,74270,GILBERTO NASCIMENTO SILVA,GILBERTO NASCIMENTO,4660cf2c-9286-4687-83bf-cff70b3a6c4c
370,,CE,2015-02-01,9027259f-e3b5-4f0b-9a08-79bfda5828e5,22a2ecf6-5f03-4da9-bc89-48319d152403,31b082c5-d8bf-4dae-a6a9-ba8b1eee85d0,,1952-04-10,129618,MARIA GORETE PEREIRA,GORETE PEREIRA,9027259f-e3b5-4f0b-9a08-79bfda5828e5
371,,SC,2015-02-01,9c277169-9b8b-4b2a-b9b6-7843b9f9da5e,22a2ecf6-5f03-4da9-bc89-48319d152403,5b3cdf26-9d58-40c2-804f-6c0811849561,,1972-03-30,178966,GEOVANIA DE SA RODRIGUES,GEOVANIA DE SÁ,9c277169-9b8b-4b2a-b9b6-7843b9f9da5e
372,,MG,2015-02-01,de2725ff-e1e7-4c64-8066-86e11e9fe9f7,22a2ecf6-5f03-4da9-bc89-48319d152403,19ad33f3-9c05-44ee-8ad2-4102ee99be72,,1983-06-06,129037,GABRIEL GUIMARÃES DE ANDRADE,GABRIEL GUIMARÃES,de2725ff-e1e7-4c64-8066-86e11e9fe9f7
373,,MS,2015-02-01,0d211f58-61f3-4ba6-855f-71477b0c450a,22a2ecf6-5f03-4da9-bc89-48319d152403,35bcd874-14df-4ae5-9196-ccc57e06adbe,,1955-04-20,74374,GERALDO RESENDE PEREIRA,GERALDO RESENDE,0d211f58-61f3-4ba6-855f-71477b0c450a
374,,RS,2015-02-01,9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e,22a2ecf6-5f03-4da9-bc89-48319d152403,80a53f3e-d4ac-4042-ac13-cd845c51725c,,1960-06-23,160673,GIOVANI CHERINI,GIOVANI CHERINI,9ac1a3b0-78d2-439a-950c-b8ae3cef8a9e
375,2015-02-02,MG,2015-02-01,693cc36c-5c9b-42c2-bfae-e76858232c57,22a2ecf6-5f03-4da9-bc89-48319d152403,103fff13-094c-44a5-a9ae-2de30ad6087f,,1971-06-11,141441,GEORGE HILTON DOS SANTOS CECÍLIO,GEORGE HILTON,693cc36c-5c9b-42c2-bfae-e76858232c57
376,,CE,2015-02-01,6b0d5938-41f1-4c69-ad1e-f0642b5c728b,22a2ecf6-5f03-4da9-bc89-48319d152403,6762b162-4ee3-4f14-b93f-dd20e0df71fb,,1963-03-13,160669,GENECIAS MATEUS NORONHA,GENECIAS NORONHA,6b0d5938-41f1-4c69-ad1e-f0642b5c728b
377,,SP,2015-02-01,91894fa3-82f1-432b-a3a9-4de4da2385fb,22a2ecf6-5f03-4da9-bc89-48319d152403,e1bba296-ff1e-417c-8696-3455b8191ec2,,1971-11-13,178978,FLAVIO AUGUSTO DA SILVA,FLAVINHO,91894fa3-82f1-432b-a3a9-4de4da2385fb
378,,AC,2015-02-01,18c7a3d5-b539-41d9-9187-77f159e23293,22a2ecf6-5f03-4da9-bc89-48319d152403,3ad5750f-b406-496c-8778-d6b54bacae0a,,1949-11-17,141434,FLAVIANO FLÁVIO BAPTISTA DE MELO,FLAVIANO MELO,18c7a3d5-b539-41d9-9187-77f159e23293
379,,RJ,2015-02-01,2c875c02-f6be-4159-af40-d348c47550e3,22a2ecf6-5f03-4da9-bc89-48319d152403,70fe6317-557a-4299-813b-18afc2d67961,,1959-09-21,160677,FRANCISCO FLORIANO DE SOUSA SILVA,FRANCISCO FLORIANO,2c875c02-f6be-4159-af40-d348c47550e3
380,2016-12-31,RJ,2015-02-01,9838c4d2-623c-45a9-970c-71a881c07e16,22a2ecf6-5f03-4da9-bc89-48319d152403,5db38881-5850-4a24-ae0b-80d0dd5cf824,,1952-06-23,163831,FERNANDO ANTÔNIO CECILIANO JORDÃO,FERNANDO JORDÃO,9838c4d2-623c-45a9-970c-71a881c07e16
381,2016-05-12,PE,2015-02-01,4741ed10-4393-4967-8922-77c90bdcec88,22a2ecf6-5f03-4da9-bc89-48319d152403,273df3d7-f816-41b8-8794-7ad8f5c61f9e,,1984-02-28,141431,FERNANDO BEZERRA DE SOUZA COELHO FILHO,FERNANDO COELHO FILHO,4741ed10-4393-4967-8922-77c90bdcec88
382,,RN,2015-02-01,3f8c9516-7cae-42b7-9b1e-3b2f495b3f37,22a2ecf6-5f03-4da9-bc89-48319d152403,0abebd59-b64e-4869-b0c0-2e704be3a569,,1973-12-07,141429,FELIPE CATALÃO MAIA,FELIPE MAIA,3f8c9516-7cae-42b7-9b1e-3b2f495b3f37
383,,GO,2015-02-01,48ced01a-b618-4314-8231-acf12757148c,22a2ecf6-5f03-4da9-bc89-48319d152403,e10d5683-c24a-4ab4-b7e8-31c381323283,,1969-04-26,160598,FLÁVIA CARREIRO ALBUQUERQUE MORAIS,FLÁVIA MORAIS,48ced01a-b618-4314-8231-acf12757148c
384,,RJ,2015-02-01,dc1d858b-f31c-4fd2-bdc7-4edb537eee14,22a2ecf6-5f03-4da9-bc89-48319d152403,2a962820-566e-4ed0-8088-a9929d489bac,,1978-12-26,141430,FELIPE LEONE BORNIER DE OLIVEIRA,FELIPE BORNIER,dc1d858b-f31c-4fd2-bdc7-4edb537eee14
385,2015-02-04,PE,2015-02-01,4b1e3baa-2862-4408-93be-fb932e55c0fe,22a2ecf6-5f03-4da9-bc89-48319d152403,973a6da6-84cb-43d7-a684-4f0d9634e270,,1975-04-16,72442,FELIPE AUGUSTO LYRA CARRERAS,FELIPE CARRERAS,4b1e3baa-2862-4408-93be-fb932e55c0fe
386,,GO,2015-02-01,60ca1f38-b961-4c81-b00f-d76d5aed1a7e,22a2ecf6-5f03-4da9-bc89-48319d152403,1974c1fb-f91f-446c-a264-07f5744ede6a,,1982-09-11,178877,FABIO FERNANDES DE SOUSA,FÁBIO SOUSA,60ca1f38-b961-4c81-b00f-d76d5aed1a7e
387,,BA,2015-02-01,edf32f6c-c39c-4331-8ba6-51d49a59b801,22a2ecf6-5f03-4da9-bc89-48319d152403,5f800275-c882-4828-9b51-8a48f06d58f1,,1963-11-29,160666,FELIX DE ALMEIDA MENDONÇA JÚNIOR,FÉLIX MENDONÇA JÚNIOR,edf32f6c-c39c-4331-8ba6-51d49a59b801
388,,MG,2015-02-01,2d752cc2-d443-4768-b752-33678868fa17,22a2ecf6-5f03-4da9-bc89-48319d152403,ea8d9127-da08-4080-a198-a5cdd380f890,,1961-12-22,141427,FÁBIO AUGUSTO RAMALHO DOS SANTOS,FÁBIO RAMALHO,2d752cc2-d443-4768-b752-33678868fa17
389,,SE,2015-02-01,f23c1d52-1aa8-4099-98f9-bb9d6465561f,22a2ecf6-5f03-4da9-bc89-48319d152403,993533a8-14eb-4f36-945a-5f0e40341dc7,,1977-04-15,171623,FABIO DE ALMEIDA REIS,FABIO REIS,f23c1d52-1aa8-4099-98f9-bb9d6465561f
390,2015-12-15,RJ,2015-02-01,f84ecb6c-e92c-4882-9843-003051be682e,22a2ecf6-5f03-4da9-bc89-48319d152403,89f6fd52-02e4-432b-87ed-902ca3c59616,,1955-02-25,178941,EZEQUIEL CORTAZ TEIXEIRA,EZEQUIEL TEIXEIRA,f84ecb6c-e92c-4882-9843-003051be682e
391,,MT,2015-02-01,94d0868b-83d0-4d6b-83ad-6f0b829b5f5e,22a2ecf6-5f03-4da9-bc89-48319d152403,8ca5cbb8-e175-4f31-8550-5077d69c356e,,1977-06-29,178905,FABIO PAULINO GARCIA,FABIO GARCIA,94d0868b-83d0-4d6b-83ad-6f0b829b5f5e
392,2015-05-19,RJ,2015-02-01,706fd0ee-b568-448e-84bd-bc42c668a39e,22a2ecf6-5f03-4da9-bc89-48319d152403,5d5e017d-0cb2-459b-956e-5dadd957d16c,,1974-08-25,146829,FABIANO TAQUES HORTA,FABIANO HORTA,706fd0ee-b568-448e-84bd-bc42c668a39e
393,,RO,2015-02-01,cd17c3fd-0140-461d-b5ee-efd2affd5b5f,22a2ecf6-5f03-4da9-bc89-48319d152403,94213a0b-f614-4b4f-9386-369328addda7,,1988-10-05,178953,EXPEDITO GONCALVES FERREIRA NETTO,EXPEDITO NETTO,cd17c3fd-0140-461d-b5ee-efd2affd5b5f
394,,SE,2015-02-01,70a94318-a254-4d66-9585-f539f30f75fb,22a2ecf6-5f03-4da9-bc89-48319d152403,d222339c-dff2-4b1f-bb4e-7cd5a2459b89,,1977-02-24,178969,FABIO CRUZ MITIDIERI,FÁBIO MITIDIERI,70a94318-a254-4d66-9585-f539f30f75fb
395,2016-01-18,MT,2015-02-01,76563ffb-1923-4029-92e2-36fefbfd0663,22a2ecf6-5f03-4da9-bc89-48319d152403,427fba55-4f4a-4198-bf94-a02fccc8f4af,,1963-10-28,178904,EZEQUIEL ANGELO FONSECA,EZEQUIEL FONSECA,76563ffb-1923-4029-92e2-36fefbfd0663
396,,RN,2015-02-01,b050ba0b-d604-4203-b521-2d01191979df,22a2ecf6-5f03-4da9-bc89-48319d152403,18bf3c00-79d5-467e-846c-6992aeaeee22,,1977-09-01,141428,FÁBIO SALUSTINO MESQUITA DE FARIA,FÁBIO FARIA,b050ba0b-d604-4203-b521-2d01191979df
397,,PR,2015-02-01,d8891d3f-e9d9-4172-8b22-972834935e79,22a2ecf6-5f03-4da9-bc89-48319d152403,d243757c-ac30-40af-9f1a-86fce8a62655,,1973-03-03,178930,EVANDRO ROGERIO ROMAN,EVANDRO ROMAN,d8891d3f-e9d9-4172-8b22-972834935e79
398,,MA,2015-02-01,235f6d78-3cac-4f32-a074-8bbe87207b93,22a2ecf6-5f03-4da9-bc89-48319d152403,c4877ccf-94d5-49de-a0c4-d695a462a7dc,,1977-02-27,178883,ELIZIANE PEREIRA GAMA MELO,ELIZIANE GAMA,235f6d78-3cac-4f32-a074-8bbe87207b93
399,,MG,2015-02-01,52953156-f626-447a-bee1-4f78daa430e0,22a2ecf6-5f03-4da9-bc89-48319d152403,2645a02a-6386-416a-8c35-519eb445cd26,,1971-05-20,160640,EROS FERREIRA BIONDINI,EROS BIONDINI,52953156-f626-447a-bee1-4f78daa430e0
400,,SP,2015-02-01,2f76bf90-84ad-4159-a2ce-2067408c9f61,22a2ecf6-5f03-4da9-bc89-48319d152403,65e3a67f-c21b-432a-b351-101b94a4e37b,,1980-09-11,178828,EVANDRO HERRERA BERTONE GUSSI,EVANDRO GUSSI,2f76bf90-84ad-4159-a2ce-2067408c9f61
401,,DF,2015-02-01,e2d14a77-be39-4120-901d-0e8b757d6f2b,22a2ecf6-5f03-4da9-bc89-48319d152403,d50f352d-c7a2-4412-9d2b-b7a8d8be3933,,1957-08-15,160575,ÉRIKA JUCÁ KOKAY,ERIKA KOKAY,e2d14a77-be39-4120-901d-0e8b757d6f2b
402,,PR,2015-02-01,2faf0164-5bb5-4015-a25d-6543e85806fb,22a2ecf6-5f03-4da9-bc89-48319d152403,8c7e25a7-a099-40c5-86f4-92472700b34b,,1961-03-27,132504,ENIO JOSÉ VERRI,ENIO VERRI,2faf0164-5bb5-4015-a25d-6543e85806fb
403,,BA,2015-02-01,35f4f858-1c3c-4cd4-a010-1a31e81c2696,22a2ecf6-5f03-4da9-bc89-48319d152403,7ed7338c-9918-4b79-8d31-8dd791e5180d,,1965-01-29,99654,ERIVELTON LIMA SANTANA,ERIVELTON SANTANA,35f4f858-1c3c-4cd4-a010-1a31e81c2696
404,,BA,2015-02-01,6661deb9-1281-4b24-833f-11bb9895e63a,22a2ecf6-5f03-4da9-bc89-48319d152403,44b41909-e664-4962-82c3-bda90315b837,,1970-07-06,178854,ELMAR JOSE VIEIRA NASCIMENTO,ELMAR NASCIMENTO,6661deb9-1281-4b24-833f-11bb9895e63a
405,,SP,2015-02-01,5daa2f11-b281-4441-bb1d-3c2dcb5d4ebf,22a2ecf6-5f03-4da9-bc89-48319d152403,c414d34f-e566-4ac8-885b-5af86a50b36d,,1976-01-13,160532,ADRIANO ELI CORRÊA,ELI CORRÊA FILHO,5daa2f11-b281-4441-bb1d-3c2dcb5d4ebf
