cam:dataFim;cam:dataInicio;cam:siglaUFRepresentacao;org:member;org:post;org:postIn;org:role;slp:resource_uri
2017-08-02;2016-05-17;AL;6ce50919-8966-4c7e-b8e4-83e8aa17e20a;bcdf278a-26b6-4402-84b1-d74da9290698;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b036f78b-edec-47ca-9045-6ddfa0803f0b
2016-09-21;2016-05-17;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;eefce2f0-65ea-4297-9781-10500de93d1b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4cfbe425-b8e5-4ed7-b5bb-e1e562b54684
2016-07-12;2016-05-17;PE;24689a93-609f-48d6-822b-59b47c171844;e46d3c3a-9055-4078-a676-730f68a85ae1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;908a92f2-a6e9-440c-be34-1e2db58098f7
2016-10-10;2016-05-17;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;2ec88d50-2485-4edc-b975-1f4d53146f4e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;034e7c2c-fc32-42dc-97ce-6be02363730a
;2016-05-17;RS;7137a096-45f6-4c0a-89c0-df1111192c8c;d2971f38-5b56-4d23-9459-06cfcbf6d833;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;86bf8f1b-1881-4927-81cc-2f5541555dbf
;2016-05-18;MT;76563ffb-1923-4029-92e2-36fefbfd0663;39de16e1-4223-44ee-91fc-1f99e3df5180;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c2368185-7af1-403b-bde6-51e1e35f6e45
2016-11-25;2016-05-18;MA;4dcc5a3d-2493-4198-9a31-7cfc32fd2388;51367ab6-3211-4c8a-9aed-84b368151bfd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;aa02632b-9fb1-4f9a-99c7-c5d53d21aa3f
2016-09-16;2016-05-19;RJ;5e385bcb-94be-4940-8335-f09cfe920808;456a2a75-f1fb-4b7b-ab2b-cdd230d51a26;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b2665406-faf3-4ee7-a982-94b48b441f94
2016-09-22;2016-05-25;AL;cf12ea39-cefa-4e29-aa5c-cda24f9431be;7db6e29d-6422-4e3e-b62d-a71ae22e2f84;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c963cc86-16eb-41a7-9b11-c95ac0ced286
2016-07-11;2016-05-25;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;7326d5a4-582b-45ab-b7fc-d187b8928b70;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f9dd830-505b-4973-8632-89d851fba13f
;2016-05-31;PE;1cc9126a-dd9b-4be8-8e09-0b4c46743473;8e6b4ce9-df97-4d79-b950-eedd3c2d442e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4676ccd2-037c-4f80-b651-bff635f68002
;2016-06-01;RJ;ff9114bd-2753-4a2c-ab7e-c68ca05b13a8;676d866e-4957-4b42-945c-08f0ee0d26b1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;5fc3af7b-c6a7-44ae-a8a7-4bf29e96cb48
2016-10-19;2016-06-21;MA;1a856047-8ea5-4cf1-8233-ca0313b198c8;3d6175a5-0719-49c5-8741-7cbf372f3cec;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b9f461f3-3609-4136-ab19-bf06852fe5bd
;2016-07-11;GO;d41172e1-44e1-410b-ad9b-a39059c5f5d2;7326d5a4-582b-45ab-b7fc-d187b8928b70;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7eec6790-fb24-4f3b-8196-633e3d9a00a1
2016-07-19;2016-07-12;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;b26ae067-5803-407c-9ec0-4e4d420f2476;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;bf2bde4a-ddfb-4d1a-a7de-6275dae83fe8
2016-11-10;2016-07-12;SE;9a3109a4-720a-4eb6-af7b-0b9e7b8bc4d1;5010cd45-2b84-443e-8d91-edb0e7053743;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2ef7daa4-efd3-4cb1-93a0-e3f94353de23
2016-07-19;2016-07-12;PE;bac4e022-cd17-4488-8042-87657f878e69;e46d3c3a-9055-4078-a676-730f68a85ae1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;62cae9f9-2d37-4263-931a-552da6a3b542
2016-07-25;2016-07-13;PE;c71c538b-7d36-49a5-993f-87ba8ab7f21b;09cb112e-131c-4e4e-b999-d4add9409b73;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9b855c9c-9daa-4eab-901e-35200510a1a6
2016-07-18;2016-07-13;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;cff8a8fd-1e56-47f1-94e4-b5304ef71bc4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0d19fd6f-fcdb-4c88-aa9c-1b1047c55c5a
2016-07-19;2016-07-13;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;d8db8a7d-a863-43e2-a93b-89eee3e9840e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7852119f-be86-425f-956d-83fad01f9a8e
2016-11-12;2016-07-14;GO;a4c28b5a-8387-4e77-8dee-a40e3655883b;2f8652ec-f8d3-42a4-863f-020074455418;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e3ed62c8-fd6b-478c-b99a-ab46f5e193d6
;2016-07-16;PR;eb090a25-6a31-48ba-b8ea-5220c919c4ce;6572c25f-20c9-4442-8e27-60ebba35cda3;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;49f81d2b-ae02-48c5-a41f-aba736ab8d2d
;2016-07-18;RJ;fb0e038c-ccc4-48e0-bcbb-1e1cf8626435;cff8a8fd-1e56-47f1-94e4-b5304ef71bc4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;084679c3-b164-4b61-a454-7a100cd11ab9
2016-10-18;2016-07-19;SC;05aae140-c7f5-4c84-aa55-fac7d5d6911e;b26ae067-5803-407c-9ec0-4e4d420f2476;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;875d66f4-8796-4abe-88f6-bcf26b0e4231
2016-09-12;2016-07-20;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;e46d3c3a-9055-4078-a676-730f68a85ae1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6381097f-2b3c-4df1-852f-33bf0695b6f1
2016-10-10;2016-07-20;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;d8db8a7d-a863-43e2-a93b-89eee3e9840e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a2173b9a-2be3-46a6-ae44-34028bdfc3e1
;2016-07-25;BA;180b660a-b855-48f5-bda7-8cc27cd4f91f;5cbe85ec-a8a7-4d49-b7ca-0a357418d45c;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1c908516-7c68-46d9-8147-332f839732fa
2016-08-29;2016-07-25;PE;24689a93-609f-48d6-822b-59b47c171844;09cb112e-131c-4e4e-b999-d4add9409b73;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4af149d7-6962-4f01-8605-6c89bfbd3a2e
2016-11-30;2016-08-02;PB;f0faefe8-613a-457e-9f7a-80ee47f7fc05;81542e47-5377-4c1f-8e4c-39644fb04c24;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4d7222a7-4a3e-4af6-999f-d2023bb31a01
2018-04-04;2016-08-16;AC;d6b42944-185d-46df-b139-0cbb735b88ef;6f2220bf-d690-4c4b-ba8a-c46c8ec47ccd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;bcd521f4-4e3a-4695-ab5b-3dd336c0a972
2016-12-22;2016-08-25;MT;be2e1629-8047-4097-aa5f-1bb24030402b;f3b26ed3-3804-430f-bcfa-7c8ba6b7a2ee;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3982e1e7-af56-431c-b7ee-b41d659dbd8d
;2016-08-29;PE;bac4e022-cd17-4488-8042-87657f878e69;09cb112e-131c-4e4e-b999-d4add9409b73;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;538f4934-9689-4aea-8c25-c8377c85a90c
2016-10-04;2016-09-12;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;e46d3c3a-9055-4078-a676-730f68a85ae1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a43a7e55-1915-4584-93ed-ae7d475beedd
2016-11-29;2016-09-14;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;9edbebee-7a36-4745-8c04-0c4d8a6ee9e4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3e343367-9cca-405a-be7c-c80bf3d1acff
;2016-09-15;CE;c5830278-3b13-43b0-8dbd-6b22d04918d2;23d83f91-a73f-4e13-8984-2cb06626a890;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;3115941c-9e4a-4315-8c79-39a598067a3d
;2016-09-16;RJ;9f043e06-b534-4348-bb54-924da092c732;456a2a75-f1fb-4b7b-ab2b-cdd230d51a26;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8811c0ec-ce86-44a0-a4c7-14307e0b05c5
2016-09-30;2016-09-21;RS;7aeee2ef-1887-416e-b04b-6f23cf7c46ff;eefce2f0-65ea-4297-9781-10500de93d1b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b6e11684-7158-4aa8-814f-0a811a82b6eb
;2016-09-22;AL;12742186-5bc8-4bd9-932c-fe247f8c6f3c;7db6e29d-6422-4e3e-b62d-a71ae22e2f84;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0d2afc71-6bfc-4933-b5d8-ed22b85639b8
2017-01-16;2016-09-30;RS;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;eefce2f0-65ea-4297-9781-10500de93d1b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8f328e9c-f08e-4b30-8c00-99ae44f916da
2016-10-17;2016-10-04;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;e46d3c3a-9055-4078-a676-730f68a85ae1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;5d748cec-c5d0-4976-bc39-9615d1a1a1f6
2017-02-01;2016-10-04;SP;a2b88193-0107-4795-9a8f-0fb80c42d4e0;caa53c10-ce0c-476c-aca1-ab0531bd125e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2fe1eb87-20bc-4400-8ec1-22544fa32d5f
2016-10-11;2016-10-10;AL;6dd4164a-700d-4a64-9c01-39e20f25d26a;2ec88d50-2485-4edc-b975-1f4d53146f4e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;74700d62-fb33-4b6e-8d33-9acf94955556
2016-10-11;2016-10-10;PE;4741ed10-4393-4967-8922-77c90bdcec88;d8db8a7d-a863-43e2-a93b-89eee3e9840e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;82b6acf4-67c2-4a1f-b0cb-0f2284f3eb80
2016-10-11;2016-10-10;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;93f38122-212b-4d3e-a4eb-5b7ad93ed54f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;03df48cb-665a-4b3b-b480-13ea806041e9
2016-10-25;2016-10-11;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;2ec88d50-2485-4edc-b975-1f4d53146f4e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4185d424-e36d-46aa-98c6-b021fd2c2dfb
2017-08-02;2016-10-17;AL;67e2137b-bf63-461f-ba62-6006695f2895;e46d3c3a-9055-4078-a676-730f68a85ae1;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;b9c07b33-0311-46d9-99c6-6c4a0ed433b5
2016-10-21;2016-10-17;RJ;75fd6638-b0a9-4086-89ec-fe248676f3d4;d8db8a7d-a863-43e2-a93b-89eee3e9840e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8d28bfbf-0870-481a-8e35-6cb97c835257
2016-10-21;2016-10-18;PI;1d7fb67f-e08e-433c-a02a-ad8ddfca8c18;094c8272-dafd-4456-a8f1-cb9313574f53;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6cb2e144-ea74-42e1-967d-3e613abd9f3f
2016-10-19;2016-10-18;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;32890f58-e727-4d43-a1a5-248da2e91268;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;5b2c2bfd-0b0c-47fc-ba14-c7edc70e3feb
;2016-10-18;BA;79864b9a-c1cc-4244-8c61-a2fc28504ce2;effc91fa-f060-44dd-9a96-130df99e11e0;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b8a4f9a-5fc4-47ce-924d-21ee6e3f2dcb
2016-10-24;2016-10-18;SC;19eaff28-3ded-4e14-a944-af29bfe76b3a;b26ae067-5803-407c-9ec0-4e4d420f2476;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9a39d2d8-bb13-4713-90cf-342f9cc2c64b
2016-10-21;2016-10-18;PI;badbf483-2dd5-43e5-b046-4f5a2a3779b4;93f38122-212b-4d3e-a4eb-5b7ad93ed54f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;9ee58d89-d8dc-4157-a9ee-2c6df3ef147c
2016-10-21;2016-10-19;SP;7dd105df-c756-44c3-9a42-7655937beeda;05f9ea08-ec7d-42b4-95a9-1d8752999e51;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;309d7efa-6c47-47ff-938f-e065fbbb76c7
2016-10-21;2016-10-19;SP;2b913d98-5ab3-4605-937d-ec26e40f09c7;217d2e45-d251-47bd-853f-17bf61e0f7ba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;ca8211d6-4ca3-4836-a68f-b07746da5061
2016-10-20;2016-10-19;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;63a416e8-f8b3-4faa-960f-e0047b674e34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d519d298-7e8c-447a-a997-126984078ae1
2016-10-21;2016-10-19;SP;2fdff796-f474-47d6-93af-97f28bc47c3b;74bc3982-e049-461e-b0ac-5f4653f6b25b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ac621d6-4dd6-408f-acd3-3e743a3e550e
;2016-10-19;PR;a689115b-e230-41af-9201-7886dfd2b7ad;4da9ec0f-5a88-42e9-a8c3-044d804974b8;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;035921ba-9f5a-43d7-8e2d-cbe55d28fab8
2016-10-21;2016-10-19;SP;882eccc7-1b37-4b79-a865-c66fc77eae5e;3d6175a5-0719-49c5-8741-7cbf372f3cec;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;50809d68-3446-4b2c-91c9-e5834a31bd75
;2016-10-19;MA;c847237c-fde9-4a7b-8457-a7c318948313;32890f58-e727-4d43-a1a5-248da2e91268;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;98498778-3a16-40a3-bf6e-6b0bb98f92df
2016-10-26;2016-10-20;PE;f37f28b2-5516-44a2-a66c-8a9e85f0af7d;63a416e8-f8b3-4faa-960f-e0047b674e34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7b681c05-893c-4053-a491-0e9f7a72bb1f
2017-10-19;2016-10-21;PI;bcc8070d-6853-426f-8748-ec700fb17547;d8db8a7d-a863-43e2-a93b-89eee3e9840e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;eaa0210c-01c7-4238-98a4-7ce0ec08b821
2016-11-23;2016-10-21;SP;9f01ecc6-c701-42f0-af53-77a81ee1cc2d;094c8272-dafd-4456-a8f1-cb9313574f53;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;a3d9faa1-c3bd-4819-a481-e37f984dac5f
2016-10-24;2016-10-21;PI;b70c9aff-a556-4d48-8a36-ce38da014a51;93f38122-212b-4d3e-a4eb-5b7ad93ed54f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;cee5fcba-131e-4108-910d-8c98f4f78521
2017-10-19;2016-10-21;SP;d2fad348-cc18-4efe-b3ca-c87025d2c61d;05f9ea08-ec7d-42b4-95a9-1d8752999e51;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1edf88d9-b74a-4dea-848f-630ec6e992ce
;2016-10-21;SP;c9f5587f-cf1c-46c8-a038-9ec11c182c64;217d2e45-d251-47bd-853f-17bf61e0f7ba;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;596ef7c4-4902-4459-bf0a-912eaf902f27
;2016-10-21;SP;fccb2032-ac27-4cb1-8baf-dfd5ac60cf86;74bc3982-e049-461e-b0ac-5f4653f6b25b;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2d31cfef-e5a5-4bd5-8c54-2f142940fef7
2017-01-04;2016-10-24;SC;05aae140-c7f5-4c84-aa55-fac7d5d6911e;b26ae067-5803-407c-9ec0-4e4d420f2476;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8ea39173-24cc-4b6a-beca-0d0c1c800128
2017-10-19;2016-10-24;PI;24485465-1f9c-4170-97ea-64525c56c789;93f38122-212b-4d3e-a4eb-5b7ad93ed54f;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;41c071b1-36a1-4ab1-a11e-5ae4ca5a7a61
;2016-10-25;RJ;e5c2e6a8-f90b-41d8-ac0e-039fa75c0cff;2ec88d50-2485-4edc-b975-1f4d53146f4e;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;63c3ad9f-4b72-4284-92b7-0b61a825be04
2016-10-26;2016-10-25;PE;4741ed10-4393-4967-8922-77c90bdcec88;3d6175a5-0719-49c5-8741-7cbf372f3cec;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;afe5ae34-cb11-45be-b415-00e34b18d941
2017-04-26;2016-10-26;PE;f8fd57e7-1938-4cc7-b1b6-027ce3157bf2;63a416e8-f8b3-4faa-960f-e0047b674e34;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2b3390c5-3783-4bbd-a6cd-391d1d863967
;2016-11-01;PR;5af75f2b-17ff-440e-8d23-c96429ee526c;c10421a5-4d5c-40f2-ad74-5d99facbd496;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;2f40dd86-a65c-4b69-8d56-13d468e246a4
2016-11-09;2016-11-08;PE;13a5b77c-2c3d-4044-9c80-1f91350f847a;3d6175a5-0719-49c5-8741-7cbf372f3cec;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;94bcf78b-9a97-482c-b92b-d38a07cc45bc
;2016-11-10;SE;17c7295e-824b-496f-b235-9c26a841aeda;5010cd45-2b84-443e-8d91-edb0e7053743;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;8b8e9523-1182-4b98-90b6-f1f14febd969
2017-04-26;2016-11-10;PE;4c176457-eff6-4694-9906-f3efbbd70dd8;3d6175a5-0719-49c5-8741-7cbf372f3cec;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;d6235b39-aa20-4edc-a8cf-aa5874d34151
;2016-11-12;GO;d8cb3a2a-6e4e-49bd-9102-bf7119051ec3;2f8652ec-f8d3-42a4-863f-020074455418;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;4466747f-f713-4109-b1d6-b2a212f6e81d
2017-10-19;2016-11-23;SP;ec02291d-aa1c-497a-b718-773bdbdd6ad1;094c8272-dafd-4456-a8f1-cb9313574f53;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;1338a1fe-6ce5-4821-b6f5-90916dab37a2
2017-04-26;2016-11-25;MA;c2957e30-5fc5-4395-978a-dfc0787bff40;51367ab6-3211-4c8a-9aed-84b368151bfd;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;f3ae266f-4528-4c05-8f97-1d09414ead35
;2016-11-29;RJ;79d19612-2eb2-4c4f-b889-de31d901cc49;9edbebee-7a36-4745-8c04-0c4d8a6ee9e4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;fc0a5762-4680-4786-b571-5edc51e883ea
;2016-11-30;PB;bd150be5-b552-4712-b1f5-10dfba06d9d2;81542e47-5377-4c1f-8e4c-39644fb04c24;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;61c3b908-0094-40d1-b8dd-d2b2ce5f0399
;2016-12-19;MA;52b845a2-74d8-4732-b21e-0e844e51b709;16c5498c-c7eb-401e-97ad-bac0e754d0f4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;10af7411-227e-40cf-9b41-90da610c7839
2017-08-14;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;ca35b10d-b925-4396-a2b7-05bcb4048def;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;0840301f-b44d-4151-8f5d-4d138ced2041
2018-01-06;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;f3b26ed3-3804-430f-bcfa-7c8ba6b7a2ee;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;191427b1-b2be-4f27-bac0-7e8233743686
2018-02-04;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;24760f01-a499-4d30-b6c8-1f34da86b6fa;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;84e41260-da8d-468c-8297-31b7b51c1579
2018-03-05;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;a8189275-20b6-4056-a6e8-2dc02cb9fdd4;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;e29f8c83-50ad-449a-b7a9-eb8d71fc3452
2018-04-03;2016-12-22;AM;74ae0424-4c3c-4615-b404-7a725b15c9ba;3fdd195d-91ae-4d23-8e57-90d9e9ab5ac9;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;28e6f7d3-8762-48f7-908e-f04a2cdfddd1
;2016-12-22;MT;7897a8a5-b64e-4fcb-8b81-d8c6a6928d29;0fc197ca-5dc4-4aca-95db-45a9073df0cb;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;09495f9a-e037-4a0e-bcd0-9e777d0e7eea
;2016-12-28;RJ;5e385bcb-94be-4940-8335-f09cfe920808;c6eb2980-92fb-46c7-99ee-9565fe8d3d18;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;c5145ffc-a832-4d1e-93ac-bbeaeccf5658
;2017-01-01;RJ;b22efa3d-d381-4c89-a6e3-bf92f057be3b;8606807f-1af6-456f-a69f-c31f0c45c2ce;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;6143b15e-96c4-42ef-a8e0-4d7c81325119
;2017-01-01;RJ;92d7646f-0b61-48ff-bdd0-c234456eab80;127fbc5e-0447-414d-831c-be73d5ce3236;c8f660fd-7d0b-48e5-8513-2f7f0bb5f91c;b27beba7-ca02-4041-a9e0-1793bcd141fe;7d56b5c0-b083-4e73-a216-d95b91ab27a6
