cam:dataFim;cam:dataInicio;cam:sigla;org:member;org:post;org:postIn;org:role;slp:resource_uri
;;PSDB;828c1f19-1b0e-4a4c-a6ae-e7fae6f3fcdb;d3aaa17e-f790-474e-9690-cd373f121af8;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7c9c1324-52ac-470e-b1f9-9f4d297edcaa
;;PTdoB;56ced610-3a3d-4882-92e7-97463706fd49;4875a1e3-fb24-49f0-b470-4d4a2ccfaa90;7b213c18-df61-11e7-9e2c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a0af7cc1-11b7-40b5-a25b-4761f8126257
;;AVANTE;56ced610-3a3d-4882-92e7-97463706fd49;81bef656-81f9-4ea4-b4e9-7ae94e5d7b5a;7b21444a-df61-11e7-a137-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ec3c826c-98b2-4f62-a405-9372ee93961a
;;PMDB;5ca40552-303b-4d52-bbdd-69fa3c289553;ba017dc4-010a-49b7-a11c-a436663fdbc4;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;38fbd27a-7711-4c63-8e8a-6dc02d901d44
;;PSB;60a9ecde-f162-435a-b97f-3c31a954efd1;a0b12e57-8349-4661-95d6-a7437b886fd2;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ae65d705-d3bd-42d5-8694-b565cb7d04dd
;;PMDB;415cace3-12a5-434f-b729-eb0ecc07dd36;b1c84bdb-ae91-48e1-9baf-cfcfb67464af;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4bb211c1-62d1-4f08-bade-1f0c9963f28d
;;PR;31903233-0d33-4fd9-9c32-33a06710ef29;9b0064fa-e986-425a-99d3-f36edf4974ea;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;858ad9a3-245a-4213-9b85-c88f111dcc5f
;;PR;64eef1d1-ba59-4a58-9730-b197dc6186a9;8fccc088-af27-42e1-bf63-ae08171099e7;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;10551f0e-b9cc-4af9-b364-d281b3a1b522
;;PT;505b8703-cf3c-4e54-816d-16d8334d9328;872430a5-65fc-44bf-9626-a87f3e60aa6f;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e13b1d45-a48f-4e29-94b3-b9597abe2dbb
;;PSL;f0de0283-fd9f-4a39-a966-48864531cad4;4f5a5a9d-f2de-4992-861d-6f0a94206146;7b213086-df61-11e7-aa5b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;18dc1338-174e-4cad-b186-231864b38248
;;PP;ff983966-a102-42bb-ac2d-b3c171741236;fde425ad-eb62-40f3-bed0-25b6a2600e28;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0865d5d8-6de0-4b82-af6a-d216e5e8f79c
;;PSDC;48687c9a-de27-4884-8fae-8f6f75077ca6;f523a358-6648-4903-9578-b9100c07d3a3;7b212f8c-df61-11e7-bef6-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f98434fd-7c00-4032-87cb-64f0148bebdf
;;PTN;48687c9a-de27-4884-8fae-8f6f75077ca6;abfef41a-3d32-4163-b47e-b92adcc33958;7b214546-df61-11e7-b9be-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3c5185bb-9183-490a-b3e1-2afc6ec6b034
;;PODE;48687c9a-de27-4884-8fae-8f6f75077ca6;4a61718e-a38f-43d4-ad5d-85d5ef15a957;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3a53a8e0-f091-4d66-b95f-725e0a0b1f83
;;PCdoB;af51933b-e7b8-4368-a7f3-db1f14a0e320;4b7c2665-4d86-4f8c-8a15-5a38fe25ecf5;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f6b7c429-4f16-4f9d-8972-bc0462f7695f
;;PSDB;c9f5587f-cf1c-46c8-a038-9ec11c182c64;40c536ba-4f78-4717-b4ad-1d0b2ac959bb;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5b46bc24-3bd2-4d27-bc10-51e5e915459b
;;PSB;dc898628-fc22-4b90-87a2-62cc60111c4b;f7068f8d-4038-499c-831b-b5af1b3a8768;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4ac2a6a6-2643-4957-9a3c-63f5a1f46223
;;PMDB;cc262de7-6f77-4c1b-bad1-7385d4bdf0e5;e215e37a-049b-4445-8be1-65c8b4c20614;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ef645242-1a36-4e09-aca4-f74c60806114
;;PT;f059e4fb-25c9-4f17-861a-aca8a4087a53;9ac5c427-6ff7-449e-b901-7b04dab00efc;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;37d73fb9-2f9c-4239-9263-eedd98d3fc1d
;;PMDB;27cb99ed-e41a-4c16-a0f6-5eb3687d7fc3;5c0aeef5-cd72-4669-bee6-103cad410c32;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f86ebad6-1ab2-44c5-afbc-9a2ad73056f9
;;PRB;27cb99ed-e41a-4c16-a0f6-5eb3687d7fc3;1e8271a1-4bbb-45a2-9477-bd81dfce8160;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d51f420f-b6d2-438c-ad1b-499ec808d774
;;PR;08d6696b-cdb8-45f5-9c09-c79235530fdb;0a9edebd-b721-44bd-8202-98bfa00c67a2;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;080d5caa-12b0-4bb5-9267-ea348a3935d2
;;PRB;08d6696b-cdb8-45f5-9c09-c79235530fdb;1ec3380b-9f77-4c60-b2bd-c6fabb769958;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;f8a4517a-980f-4499-bfe5-231c8959deb3
;;PR;08d6696b-cdb8-45f5-9c09-c79235530fdb;2b37b6e3-5d03-4603-a565-ebc4f24410a1;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5b65af80-9b5d-4c8e-941e-336568617f4c
;;PT;49baf206-96cc-4963-b436-875033dfd8b7;234d13b1-ee95-45a4-aef1-cf912f66974d;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6729851e-5f65-4947-951e-d0fcbbf3917b
;;PV;d6dd3a03-239b-4c37-9b60-32ebd35ecda1;045b451b-660f-485b-96df-c410ed5309d7;7b2148e6-df61-11e7-b174-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e20e63d6-56ee-4bdb-8fd5-2e2de16f916b
;;PROS;09d4048c-df71-445b-a315-c28eb1dd3386;9faecfec-48f6-4d8b-b63a-4c9c50c0ad50;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e9d961e0-6e45-4b09-a1a5-1fb3dd83eb96
;;PDT;09d4048c-df71-445b-a315-c28eb1dd3386;ef3da21f-2c87-4f51-83ee-8e757fe2f559;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;15fbf956-c960-4e4d-b7d5-bc2093fb61e3
;;PMDB;6edf9367-077e-4e77-bea9-5f7c6df24830;977d8201-68ca-48d4-a757-e667d0431f23;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;02e5333d-1100-4c4d-bfd3-ee6dd21bd7ef
;;SD;6edf9367-077e-4e77-bea9-5f7c6df24830;ac638d27-ce29-4510-9ea6-46fcdeb003e1;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c2ce4014-2f98-4701-9a39-ec6573158673
;;PODE;6edf9367-077e-4e77-bea9-5f7c6df24830;ee86d1db-96fa-43e4-a2e2-c9cb1ecc523b;7b214350-df61-11e7-b1a0-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;dbba1daa-f157-40ff-9ca6-8c989faa2137
;;PP;6d8974de-b74f-42a4-a260-a2065b90ba51;85b3b2f1-aa0a-4c6b-b986-2f4ef53daa19;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;cae444f4-d700-4e42-9a6b-4afce84cff0f
;;PSB;8b7604e4-4d89-449b-aec9-04ec74e103c7;d9e8eaa2-77cf-478a-b3e0-db2b3bedef88;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;49c6b966-245f-4e01-a4b1-f2624332b880
;;PMDB;cbf579e9-bdca-44e6-9633-9de0c4b10cc7;1ff26c9a-eebf-4491-a3dc-cfc48e1eb5b5;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;28dce65b-799a-4474-b98c-9f78771a2c81
;;PSDB;7271d17b-fef1-4b39-ab49-db98d2a09cb7;3e7c1513-b786-414c-86f8-2abe97d7ddf7;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5ff63e04-80e8-4d22-aef5-4c5798e8f5da
;;PR;ddf8f745-9d73-4bbb-a540-ba9c72c43c78;8f7ebccc-b7dc-42db-a6a4-0feefe9dd43d;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9a7a04c8-bbb1-470d-81fa-cf673690aafc
;;PRP;b12e9675-4a16-4dae-a320-2d0896288b1f;98bb8566-3b23-4f8e-8e8f-1a41d44c6cd9;7b212468-df61-11e7-a5fd-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b2dc77f1-f086-4a21-9e28-c0b21b4c2a49
;;PMB;b12e9675-4a16-4dae-a320-2d0896288b1f;618e122a-6346-443b-82e8-6375bd295cb3;7b213f54-df61-11e7-9eec-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0a7e2029-dc99-4428-816c-6766ded1eafd
;;DEM;b12e9675-4a16-4dae-a320-2d0896288b1f;052fc293-e1aa-48a7-93a9-ac68cfebc1e5;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;df578c91-e530-4398-a229-fc29ae790209
;;PSD;05c5f810-df1c-4bae-8476-7a89252e06c1;b06090a4-10b9-4229-b00b-53c7fb127d88;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7699c685-c219-4b2b-a12b-de21652eae77
;;PMDB;d09ebab4-9a44-4c56-bca1-04eb6143d582;c7309ec7-2910-4afc-9d17-6fa964a7f0a0;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8e072a2c-f552-4b15-b75b-8da299ee8a64
;;SD;83c8d79e-ae68-42ce-a1ec-af2186a93bbb;ab68397d-a72d-4560-92fa-178c6ed80487;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1d85eaea-06df-47d4-b6fd-bbe95e835831
;;PP;94ed6a79-7705-481a-857a-c230893dfdb0;f8f5d330-737b-46b7-a254-e4e982e10b60;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b7316a90-b6a7-4028-88f7-30e0f97d80f0
;;PSC;768e030a-17e8-4d5d-b801-114524e133fc;10a15022-101b-420f-96eb-170c79bdd56c;7b212c9e-df61-11e7-a12b-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;090e3b9b-1e33-4a3f-bca2-8907025fcb18
;;PSD;aa587dd2-8931-4000-8827-8d0a96390ad3;79db5c2c-26fb-4006-9561-bd357b84bcbc;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ccac5fa9-a98c-4aff-83af-907d912cdc73
;;PTB;3ac0e321-edb1-4cb1-a10e-3b3cb4907223;c320a6a6-22ec-4650-87ab-5148062c7aa0;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;90103584-8ab4-4cc8-8800-a324171eb2ef
;;PHS;dbd6c6f0-244a-4498-9467-aae7842d7b15;56d32f2d-05d3-4439-b4fb-b1a2ddc220c1;7b2107c8-df61-11e7-a617-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4248630b-61fe-46cc-887f-05b88b45d932
;;PMDB;dbd6c6f0-244a-4498-9467-aae7842d7b15;a591733c-d68c-4d69-8ca9-92b968ef57e0;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8fbe283b-0ce3-434f-9247-d16001906df0
;;PTB;7d1e5d4b-1828-484e-ab29-5f08712c2773;55a8ad24-b30a-4963-817d-3d176aced9bd;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;528ea003-befa-42e3-ad56-94177436a716
;;PSB;17abaab1-3d31-4a42-a426-d496764cf962;ef103e0a-b590-4655-83d7-3351f3dd483b;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;4174bf73-79f6-461c-9b23-73742995f6eb
;;PSB;11fc57dc-d700-4928-993a-d907720e180d;e7ee7d7e-6fb2-4dca-84c0-9aabdc3c1c80;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a0ede37f-3a5c-4956-b673-cd4bcadc4a65
;;PEN;0177472e-06b0-448d-84ba-494ac45efca3;be320fa8-ac9a-4175-9c68-ae170d8ea395;7b1a2ee4-df61-11e7-a2f6-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;422b8d5c-a187-428d-86e0-f8443ca6a38d
;;PSB;d8868f4e-64d2-4815-92b2-b4e1bf8477a3;1e040d69-c33d-4215-a059-3ede14332edd;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;bc98008d-72e3-4b51-a89d-6b021d4596a9
;;S.PART.;d8868f4e-64d2-4815-92b2-b4e1bf8477a3;04139b81-e905-4fb2-9ada-e14107178f1d;7b214aa8-df61-11e7-a515-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ebb04c76-3c50-4545-b362-6a7e60863b9f
;;PDT;c2957e30-5fc5-4395-978a-dfc0787bff40;09e872e0-a7f1-4c3c-848c-bc905257e511;7b210070-df61-11e7-97e9-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1117340f-bdb8-40de-9723-ba9fa70d8c3e
;;PT;5604b4ab-c2cc-4eae-8880-bbc9c07e0dd1;eaa2f14c-c312-4240-b18e-14f3b078d115;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;57c00a87-ced9-4b0a-80ea-1b4d587f0c03
;;PMDB;cbd3e10f-befd-4980-99ba-52e41b540121;a4a4fd23-565d-4f82-aff5-50b98d812432;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;61a46556-bc8e-4ce5-ac11-40a3a6c99eee
;;PROS;cbd3e10f-befd-4980-99ba-52e41b540121;9f96f24c-e2fd-4946-8fdd-7010661a774e;7b20e63a-df61-11e7-b49c-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d5ed9835-0ad4-44a8-9d2f-a8ee215c7afe
;;PMDB;ef275957-ca06-424f-855d-331148e7826b;1d3dbecc-c6f2-4f1d-9eb5-153828720378;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3e2f9042-a629-4e32-9cdc-17d4eefcb3c1
;;PSD;3df2b21d-ca9c-475f-92d0-cfe8d0b3bf58;8b961e44-d7e4-4aff-b150-c7dde4f5574b;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;a369a9b9-fade-41d0-b9cb-be2e3c264e78
;;PT;2e68f685-a86b-4632-9134-1fb18ece25f5;8ff6517e-da23-4905-8784-0839ab34dacb;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5066261a-23e9-45e8-92b6-2c555cb0b1be
;;PP;ad47848b-d138-423c-a7c5-e0d9a6f8192a;941d7b96-cbb0-4785-acbe-2fd9ee1f9de5;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c17e65e2-8f41-43aa-b39b-2de1e8add454
;;PSD;87c348e4-2795-4bab-9f85-cf18a5d02c8d;91571f5f-3d62-4681-8d7f-340778243e95;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;3c832cf8-b271-4520-8027-d5d1b876a390
;;PR;87c348e4-2795-4bab-9f85-cf18a5d02c8d;76f11567-976c-4d1b-aff8-ab46d86dd4d6;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;35d03ab0-fd1f-49ed-b445-909ebe22ac6f
;;PR;0b20910f-e5c8-40d8-8315-694a9cbd87c7;27fdd1a2-ddb7-49d6-8c95-15df7fb8a472;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;fac0df61-0af2-45a7-8b56-8b3058e599a3
;;DEM;61500541-4d02-469b-ad75-5a2c044c3342;0f6ee94c-caf4-48b1-a712-be11191962f4;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;b1990670-0a2e-4986-b2aa-f9beeb72a6ab
;;PR;deef33ed-7326-46d4-ad50-37232d289367;dec0f382-725d-4c81-b74a-1d148d352dfd;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;8e9df408-bd6c-49bb-9d32-f89820e71692
;;PMDB;b33d646b-2694-4969-ac9d-04e88cc7a4da;0c4bef78-f644-49a3-a25e-fe41781d5ad3;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;16d7cb20-35f5-4949-b2e2-b489e8c7be6a
;;PP;ff3be8dc-c759-4227-b264-6072197fd76b;c4acafdb-9e88-434e-84d7-e4a51f74951e;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ee0d9053-5ca4-4411-bdc1-3bdd126b5406
;;PT;430d6fe1-8134-490d-85f4-62aa9cb2e526;84d1aa69-d098-4c9f-96a4-098b06635a8d;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;300d3f83-222b-4aa1-9d8c-9f9e29921845
;;PTB;69a4f830-fd74-4778-a318-78c033fb9593;9af1694b-1068-446f-be97-e70f3489e615;7b2139c8-df61-11e7-8d64-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7a71d6ad-6ca1-43c6-837a-c34b986b2f01
;;PT;a15e98d9-5dad-4324-a704-872a3ec3be90;c5313d6f-e65f-4907-990c-b60d9f003c48;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d96adb21-c94f-4fb1-8b63-0e40e40fa83a
;;PSD;ef88b2a3-a483-4e9e-8f0a-042a3492f1da;04347267-9409-41f2-bfda-b40d66c94f48;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;17d700d2-05a8-4768-afc2-35d7adb81931
;;PSDB;b83d841d-8b61-4430-84fa-fb62464c1913;0e7b6c3d-3e1c-4455-a58b-5d5d807dfb42;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;752d426f-7040-4c34-b9e0-f2f534f2d98c
;;PRB;d0c2f528-5304-4298-a13b-1a0df6216067;a14829ab-669c-41f2-90eb-c4beb924054a;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5216ac25-7b22-4ee5-ac3e-096ee26c1276
;;PSD;b5479454-154d-49c5-a411-2b8c27149591;6a1bfdb7-c49c-4c7b-8533-df106cf8522b;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;ad6b5dde-2981-4422-82d6-7ea5eaa58561
;;PSD;aba76689-3af6-406b-9266-138eeb70f591;7c713d31-46a1-4054-b2e0-e504a01e8b61;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;536506fe-457d-4480-9acc-7a9d06a0c7e5
;;DEM;aba76689-3af6-406b-9266-138eeb70f591;7b1fffcf-8f20-48c2-b53c-276fee4687cb;7b20ed7e-df61-11e7-bb65-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;347ad929-06e8-4692-8f8e-fee072ff0fb8
;;PMDB;b9b0b1f6-f126-4745-8f2a-1459e9de0b60;94441616-2a66-42fa-b41a-4220a1e68ef5;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;df2ed478-311f-49df-86bf-da37ff8862e4
;;PT;5ac68b0d-d463-4151-8c9c-d474a5dbb4f5;296aaac7-0667-47c4-a5c6-486cc3e5fbfe;7b2138a6-df61-11e7-baf1-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0d4a91da-31f5-4393-b1a3-343f81a23c0b
;;PR;fa83e7ab-73d1-4129-a4cc-6937398f67d4;c46430db-4eb8-420f-9319-c27400947123;7b211a38-df61-11e7-b1b8-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;7bf1f49e-98aa-4513-b314-0a629cc75a79
;;PSDB;a8320577-9c02-4499-82cf-9674c0fead7a;6dadf8fe-b372-4410-bb9d-2c72da04de9e;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;06b5fdc6-c7a7-4bcc-bf7a-b390f7a7f568
;;PRB;a8320577-9c02-4499-82cf-9674c0fead7a;0e8ddfc3-2082-472f-a99c-cee1b23b3b4a;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1979e250-dbdf-4136-80c9-18abb5a004cd
;;PMDB;8b7d1c93-c6c5-4e6d-b2de-93a4c5d09a8e;04a288da-730e-4d7b-a640-b3ab8f90460b;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;6f560d47-eb2e-4a59-a8fd-bb8f347f297d
;;PMDB;586f3917-5dda-4f38-a305-07e2d40df0ec;0459c07e-5a81-4617-a183-87de9a5eacb9;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;d6952e1c-3207-4b0e-abfa-3b8cc0c0aed5
;;PSDB;8dcb593a-7083-47bb-8ea7-4114ed8603ae;ed3a8a6f-1a0b-4bc2-8d17-2981cac838f5;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;c28c0e86-17b8-4843-bdf3-de3575f45b02
;;PCdoB;87309da7-a1b7-49ea-af47-9a034d3a998b;6414a3a7-ff93-49f1-bdc2-982ab8855a24;7b20f90c-df61-11e7-a941-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;9b7a6729-66dc-406e-ac09-200e7924a2e5
;;SD;b29a1633-7fcf-458b-b3b1-04e04ae2f2af;2792518b-e90b-4f16-9bc5-cb33d1ce873c;7b20e8d8-df61-11e7-8928-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;768695d0-82ac-46ce-93d8-76a009bc9452
;;PSB;b29a1633-7fcf-458b-b3b1-04e04ae2f2af;329aff7b-2563-4656-8799-e9a560713b9a;7b212b86-df61-11e7-9f98-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;42b7763e-3ea0-4edc-96e8-bf979ebfd140
;;PSDB;e22525c9-6ff7-4e0d-8dc0-9a05a8ad4d37;03e5fa4e-3737-4a94-9fe9-630cb9bb6dc2;7b212e92-df61-11e7-aaf4-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0fb8b7aa-5519-4aba-a363-775b8490d81f
;;PMDB;fffd7fbd-bcad-484a-b237-b7d6c22847fc;ed44aab8-25ae-4ed7-9279-d19c2732382d;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;0dad1777-316b-4c03-80ac-eb356fb55dde
;;PRB;c42ba4c3-eb25-4618-8c6e-c39f2fca8d4b;50930d4f-b883-4d4d-9e49-d2849e872739;7b211b34-df61-11e7-b235-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1f764f1e-de5a-499f-8a70-4edce7f6baa1
;;PSD;216e1c45-0baf-4caf-9961-2e075aedd7a7;3f4b8889-c33e-4af5-9270-8ef4117894d0;7b212d98-df61-11e7-95f7-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;5994a803-4db6-43f5-90d4-6ac165b1c251
;;PMDB;86e78af8-6454-4683-a807-9cd436dd6f9d;a5f75633-c99a-4a2f-8e42-fe99d2bb4989;7b210cfa-df61-11e7-9864-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;1d59f57a-05e2-48fd-b3d5-0fbcdfa7a2ef
;;PP;22390617-8e76-40de-b1e9-e8ae25038ff6;4b7476af-0149-486c-9929-be7d158890dc;7b21152e-df61-11e7-bdcf-c82a144c0a85;ebf7f8f0-1b0a-4662-9ed8-c9bb19936ec0;e7e2eee0-4f71-41fc-883a-9fdc969d8fcf
