slp:resource_uri;rdfs:label
462a4a32-2471-4f3a-8f16-24cd3f8cd137;Senador
63534153-4175-40ef-a8e0-39a019fb8bf5;Senador
79f49fe3-8391-4d00-8ad1-12865a65a1c9;Senador
00b3d27c-82a7-4f29-9ac5-80c2bdc73af0;Senador
449227ca-0b0f-4dde-8c65-7c09a723f90a;Senador
546b2169-75b6-4f1d-940e-fdcba0bffad3;Senador
1a257d07-ea67-4ee8-bfcf-def820d9a719;Senador
835c2f1c-ff80-4687-9ace-d544f8661861;Senador
70b8e985-b9ca-46ba-808f-c8f59549614a;Senador
2de00455-b146-4029-83af-9d634d2229d1;Senador
a58f9d4c-8254-4f45-b018-15a47ab934e0;Senador
2bcd81cb-5373-4746-a796-0810cc50b782;Senador
2f338b5c-7744-4ffe-a03e-fc4c91f6bcba;Senador
29f18bf4-42ba-4077-ad6a-8e465672ff06;Senador
c63d39b6-caa9-41c2-abe3-90598ab9fefb;Senador
eae36b2d-ce70-463c-a4fd-fa1215068a1a;Senador
a6e11748-d8e0-48d3-ac09-fe1e479a3cfd;Senador
bbc6b05a-0d14-4f26-8b4f-8531f3955f80;Senador
5039b1d2-5156-431c-9ef3-341ed2ab6159;Senador
851903c3-6098-40c8-bb07-f6c00e0a5cb1;Senador
a5c16eb1-f30b-416e-9317-d730961289a1;Senador
f01b291a-1bea-47a6-a5ef-1d4fba770a52;Senador
c29d5c2d-621c-4d8e-9c9f-6af413d1ff24;Senador
57cf1fed-a74b-420c-8142-d73974f24097;Senador
8e224e48-2852-434c-982b-a6bf3307ffb0;Senador
a3927890-6730-42cc-aa13-9854f6a81549;Senador
b9444710-a005-4cdb-8922-14fa1d6be512;Senador
bb48d471-af21-4c0f-b04a-659b8d66e5dd;Senador
8b9a5f45-9dc6-4a3d-96a4-695b3ea0c27b;Senador
338e6a8e-0d70-4a5e-bdb2-f851cb5e956e;Senador
0363d466-7853-484e-89cb-5ffbc7011622;Senador
bace9397-5663-4e19-bffa-44f7c5fae66c;Senador
fbfdea1d-a703-4969-acf8-eb6add512350;Senador
b0764f6e-237d-4d0b-9af5-2519319b6e24;Senador
4fb4711e-fbb8-4ae4-8ac7-fcd7f9f23fee;Senador
cf238831-6ba5-423d-bcd5-675fc6880849;Senador
a2f01d4d-4895-4ce4-8844-7fb12fed1ade;Senador
949a010c-4013-4d21-ab5d-4b401be4b076;Senador
ba90e5cc-db17-4469-a775-7b19d954f2ea;Senador
985c9431-40c7-4abe-b45d-a8fbb1e2781c;Senador
e66823aa-efb9-456c-9477-e2dc2f7fd8de;Senador
7138f046-d596-4402-a6c4-f3b13af77a65;Senador
3d266123-252b-4d05-b31f-63fe43b1ea75;Senador
9cae9bec-d6e2-4825-a103-b1cb4a14792f;Senador
479fff87-81dc-454a-baa5-c3983a5d3b43;Senador
2415b917-f36d-40ff-b8a1-5c338c340346;Senador
bc5d3c1f-0644-4479-81d5-36d611bd8841;Senador
c7957468-e3ac-47b2-a4d9-57caceb94e5d;Senador
2b744bdc-d070-4d30-941b-1ff46c32d1ba;Senador
0775ede9-3dff-4a54-97b5-b7bb205ba824;Senador
aae4bc8b-a040-4361-a2e8-43477d903212;Senador
a4a38193-128f-4987-904e-c2eebbd455e1;Senador
0baf5b23-309c-4533-9c18-dd2697438697;Senador
5062444c-7c4d-41d6-b00c-3c70c8058d5f;Senador
8a60279a-733a-457f-9bda-8305b1ebe19e;Senador
c07d7113-15ee-475d-a7b7-2aaf3c4d4d2c;Senador
27c2c090-a0cf-4f59-b317-46537bd5c220;Senador
b597d716-9846-437a-828a-88812f361718;Senador
6f3d3dd1-045b-47c6-9564-5751a6ccbf9c;Senador
64ccdfef-b942-4002-b232-46bacc3935a7;Senador
0b480669-6d93-49ca-a88e-46a91536ec05;Senador
718a720f-9a80-465d-a4b4-a79ab52845c4;Senador
c8342db7-c515-4f4e-bb60-80e0513efcf5;Senador
5ff2168d-ce98-4059-9883-9993b2003fb0;Senador
c4784d4f-03e2-4e29-bcd8-a023b3b9b338;Senador
18d4c4ea-50a5-49a3-8339-d9ddec16c23e;Senador
729ea05e-cf8f-46d4-b054-a6e1138133e5;Senador
001b7bff-6e12-4df9-a21d-fbd7c7681c2c;Senador
10967855-2d3f-44be-a51a-0aac4a445bcb;Senador
43417d75-25e9-4293-b3c8-30853f7a6452;Senador
162e9b4a-c233-48c0-9f53-4927de7c3a00;Senador
dbd10dd0-8edb-41a7-a867-7ae8b44a18c1;Senador
1a604095-3ed2-4aa7-83b5-ada2e460a934;Senador
763e4680-53cd-4128-bf79-d92626bcc80a;Senador
7c539f40-7d87-4ec9-8665-b52752d3938d;Senador
4dde8eb6-0867-49d4-8304-e6a30528ee55;Senador
fcce1741-2d61-44ae-8e72-0722f40ff7c6;Senador
1f095e94-0527-4bde-b3bb-d8ae03c0ae2c;Senador
975cb49c-30bb-4b87-914e-7f02788d8db3;Senador
67fbdc0c-0150-4923-aaa6-a4077d5df122;Senador
5f6526a1-484e-4b64-8d1c-42471e3c8701;Senador
8b24ccd2-4f9c-40b7-a50f-088d7424f442;Senador
d96e117f-05f0-4bea-a6df-c8da1a4d7e51;Senador
ceccbb97-231e-4460-b848-6c840b8dbe63;Senador
06c8b57d-6b0b-4926-93bd-d59ca52a1031;Senador
82d0cdd1-344e-4922-9bcc-08d67f6b57a5;Senador
a0ce11bd-f20c-400c-8821-7e0ab39587f2;Senador
a854bd3e-5a05-425b-a3fd-a47d3b5a926d;Senador
a8b34e7b-6e5f-4b8a-80dd-273936979b8b;Senador
2b1103af-1b54-4b4d-9e53-746bfc59c0fe;Senador
eb6de4a6-f8ed-4854-b1bd-4ef3e80a1d79;Senador
efbd79b3-159e-4a6a-8dd6-4718daba76e9;Senador
6eccd87a-9865-4255-8466-ecd3a3897f39;Senador
9f4baeb0-13ab-497b-8e26-37bb32c84c23;Senador
38b5b5a0-147b-4887-90eb-61fd3425f2ed;Senador
e8fbb2a0-41ad-4ce0-8a0e-dbbb22052307;Senador
e25aed85-af35-423c-bf53-2ced190ae7ec;Senador
c7e0ad45-d577-474f-9034-49112f3f983a;Senador
720d3d69-f006-4c78-be68-bf82618d2617;Senador
4fdd6933-bf09-4506-b3b0-f4ebc87d56cc;Senador
d499e08a-8a70-479b-9df2-91675cd630a1;Senador
32f5bce4-1de2-4017-b736-5e964343e9cd;Senador
5d491175-80e3-41e5-821a-296f9012a276;Senador
5ec13c36-805c-4478-8bb2-c3ed94f6af3e;Senador
6e3558d4-5023-493f-be8c-9fbbd8413ba6;Senador
047e79ec-420f-41d4-8b90-dc21a76cba57;Senador
cd9c757b-2a74-41cc-9088-7f50533189e0;Senador
8ff8a856-6cac-4d0b-8add-c5c3bd0a62e5;Senador
e3f50bc8-b123-4223-8af8-fb7e3e6ad847;Senador
eb796147-7c6b-4579-8738-4fcc0f1816c3;Senador
201ca529-f551-4081-b15b-a3a3a743eddc;Senador
e6c8b46b-c5e8-4dae-ad09-0671dff54bbd;Senador
8f6f22cb-4242-4d2b-9ee3-1055799340d3;Senador
3a6ab91c-8018-4fdf-87ff-194f3bf1ab86;Senador
41f4d40b-7773-4440-85aa-85787ac7360a;Senador
1293a7db-2388-4dc1-a14f-d316762629bb;Senador
61aa6990-d0a7-4ee4-a2ef-3ddc9af32b67;Senador
be0afb40-ba60-4268-aeba-3f6c3c5bf94d;Senador
c5173389-afe9-4463-9331-8335947a148a;Senador
c9be5437-45da-4333-9add-ddf746bdad63;Senador
729c4260-1582-46f9-bb72-4ee60ef0967e;Senador
bd1b102a-2635-4478-b1e1-a698f5a50f93;Senador
e11a9a67-e3d4-4b0d-8f6d-0c0c1570786a;Senador
70f3fb8e-3e7e-4771-8d76-9866241e3aab;Senador
f7fd70e6-91fa-49ce-a5ee-33c4eb88160f;Senador
7c92186f-ed9c-4adc-836d-5bab505fec60;Senador
